Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2021,Q1,20210514,BS,유동자산,2021.03.31 현재,"1,302,738,704,544"
2021,Q1,20210514,BS,비유동자산,2021.03.31 현재,"6,097,979,407,882"
2021,Q1,20210514,BS,자산총계,2021.03.31 현재,"7,400,718,112,426"
2021,Q1,20210514,BS,유동부채,2021.03.31 현재,"1,594,940,589,822"
2021,Q1,20210514,BS,비유동부채,2021.03.31 현재,"2,468,091,706,964"
2021,Q1,20210514,BS,부채총계,2021.03.31 현재,"4,063,032,296,786"
2021,Q1,20210514,BS,자본금,2021.03.31 현재,"114,061,720,000"
2021,Q1,20210514,BS,이익잉여금,2021.03.31 현재,"508,128,305,018"
2021,Q1,20210514,BS,자본총계,2021.03.31 현재,"3,337,685,815,640"
2021,Q1,20210514,IS,매출액,2021.01.01 ~ 2021.03.31,1749758430184
2021,Q1,20210514,IS,영업이익,2021.01.01 ~ 2021.03.31,24567872355
2021,Q1,20210514,IS,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,11341221322
2021,Q1,20210514,IS,당기순이익,2021.01.01 ~ 2021.03.31,8673720531
2021,Q1,20210514,IS,당기순이익(손실),2021.01.01 ~ 2021.03.31,8673720531
2021,Q2,20210817,BS,유동자산,2021.06.30 현재,"1,171,489,704,699"
2021,Q2,20210817,BS,비유동자산,2021.06.30 현재,"6,096,951,968,869"
2021,Q2,20210817,BS,자산총계,2021.06.30 현재,"7,268,441,673,568"
2021,Q2,20210817,BS,유동부채,2021.06.30 현재,"1,633,568,721,474"
2021,Q2,20210817,BS,비유동부채,2021.06.30 현재,"2,256,412,866,769"
2021,Q2,20210817,BS,부채총계,2021.06.30 현재,"3,889,981,588,243"
2021,Q2,20210817,BS,자본금,2021.06.30 현재,"114,061,720,000"
2021,Q2,20210817,BS,이익잉여금,2021.06.30 현재,"516,385,682,503"
2021,Q2,20210817,BS,자본총계,2021.06.30 현재,"3,378,460,085,325"
2021,Q2,20210817,IS,매출액,2021.01.01 ~ 2021.06.30,1878823587218
2021,Q2,20210817,IS,영업이익,2021.01.01 ~ 2021.06.30,65247473245
2021,Q2,20210817,IS,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,25957207101
2021,Q2,20210817,IS,당기순이익,2021.01.01 ~ 2021.06.30,12765709985
2021,Q2,20210817,IS,당기순이익(손실),2021.01.01 ~ 2021.06.30,12765709985
2021,Q3,20211115,BS,유동자산,2021.09.30 현재,"1,382,310,614,685"
2021,Q3,20211115,BS,비유동자산,2021.09.30 현재,"5,864,159,135,489"
2021,Q3,20211115,BS,자산총계,2021.09.30 현재,"7,246,469,750,174"
2021,Q3,20211115,BS,유동부채,2021.09.30 현재,"1,710,467,248,086"
2021,Q3,20211115,BS,비유동부채,2021.09.30 현재,"2,123,406,757,349"
2021,Q3,20211115,BS,부채총계,2021.09.30 현재,"3,833,874,005,435"
2021,Q3,20211115,BS,자본금,2021.09.30 현재,"114,061,720,000"
2021,Q3,20211115,BS,이익잉여금,2021.09.30 현재,"573,707,597,124"
2021,Q3,20211115,BS,자본총계,2021.09.30 현재,"3,412,595,744,739"
2021,Q3,20211115,IS,매출액,2021.01.01 ~ 2021.09.30,1975427486881
2021,Q3,20211115,IS,영업이익,2021.01.01 ~ 2021.09.30,81879263945
2021,Q3,20211115,IS,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,72437269000
2021,Q3,20211115,IS,당기순이익,2021.01.01 ~ 2021.09.30,61830247121
2021,Q3,20211115,IS,당기순이익(손실),2021.01.01 ~ 2021.09.30,61830247121
2021,Q4,20220318,BS,유동자산,2021.12.31 현재,"1,230,044,447,703"
2021,Q4,20220318,BS,비유동자산,2021.12.31 현재,"5,859,058,100,528"
2021,Q4,20220318,BS,자산총계,2021.12.31 현재,"7,089,102,548,231"
2021,Q4,20220318,BS,유동부채,2021.12.31 현재,"1,594,827,535,334"
2021,Q4,20220318,BS,비유동부채,2021.12.31 현재,"2,077,470,963,355"
2021,Q4,20220318,BS,부채총계,2021.12.31 현재,"3,672,298,498,689"
2021,Q4,20220318,BS,자본금,2021.12.31 현재,"114,061,720,000"
2021,Q4,20220318,BS,이익잉여금,2021.12.31 현재,"573,743,105,469"
2021,Q4,20220318,BS,자본총계,2021.12.31 현재,"3,416,804,049,542"
2021,Q4,20220318,IS,매출액,2021.01.01 ~ 2021.12.31,2124637197555
2021,Q4,20220318,IS,영업이익,2021.01.01 ~ 2021.12.31,85972337882
2021,Q4,20220318,IS,법인세차감전 순이익,2021.01.01 ~ 2021.12.31,12476227954
2021,Q4,20220318,IS,당기순이익,2021.01.01 ~ 2021.12.31,10511823289
2021,Q4,20220318,IS,당기순이익(손실),2021.01.01 ~ 2021.12.31,10511823289
