주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
035720,Kakao,2015-01-02,40650,54100,-0.24861367837338263,2666.2,2628.3,0.01441996727922978,-0.2630336456526124
035720,Kakao,2015-01-05,53700,54300,-0.011049723756906077,2607.13,2471.52,0.05486906842752643,-0.0659187921844325
035720,Kakao,2015-01-06,54300,43050,0.2613240418118467,2483.32,2218.53,0.11935380634924925,0.14197023546259746
035720,Kakao,2015-01-07,43950,49300,-0.10851926977687627,2249.01,2354.61,-0.044848191420235155,-0.06367107835664113
035720,Kakao,2015-01-08,49100,61400,-0.2003257328990228,2337.45,2231.23,0.04760602896160405,-0.24793176186062685
035720,Kakao,2015-01-09,61100,53600,0.13992537313432835,2220.92,1996.43,0.1124457156023502,0.027479657531978147
035720,Kakao,2015-01-12,53100,57700,-0.07972270363951472,1983.7,1960.37,0.011900814642133963,-0.09162351828164869
035720,Kakao,2015-01-13,57100,70000,-0.18428571428571427,1926.97,2096.77,-0.0809817004249393,-0.10330401386077498
035720,Kakao,2015-01-14,69900,105500,-0.33744075829383885,2088.88,2503.29,-0.16554614127807799,-0.17189461701576086
035720,Kakao,2015-01-15,106500,113500,-0.06167400881057269,2515.99,2777.21,-0.09405842554218091,0.032384416731608225
035720,Kakao,2015-01-16,112500,118000,-0.046610169491525424,2755.64,2762.01,-0.002306291432688638,-0.04430387805883679
035720,Kakao,2015-01-19,118000,164000,-0.2804878048780488,2771.92,3057.05,-0.09326965538672907,-0.18721814949131974
035720,Kakao,2015-01-20,163000,100357,0.6242016002869755,3056.06,2916.4,0.04788780688520088,0.5763137934017746
035720,Kakao,2015-01-21,99956,78680,0.2704117946110829,2902.81,2725.68,0.06498561826773507,0.2054261763433478
035720,Kakao,2015-01-22,78179,72357,0.08046215293613611,2725.2,2159.46,0.26198216220721837,-0.18152000927108225
035720,Kakao,2015-01-23,73161,54494,0.34255147355672183,2158.75,1981.53,0.08943594091434398,0.25311553264237785
035720,Kakao,2015-01-26,53691,31309,0.7148743172889584,1959.45,1629.72,0.2023230984463589,0.5125512188425996
035720,Kakao,2015-01-27,31211,30909,0.00977061697240286,1648.2,2014.65,-0.181892636438091,0.19166325341049387
035720,Kakao,2015-01-28,30810,27296,0.12873681125439626,2010.91,1853.41,0.08497849909086494,0.04375831216353132
035720,Kakao,2015-01-29,27197,26592,0.022751203369434415,1853.6,1867.73,-0.007565333319055811,0.030316536688490225
035720,Kakao,2015-01-30,26394,20772,0.2706528018486424,1856.21,1851.95,0.002300278085261476,0.2683525237633809
035720,Kakao,2015-02-02,20774,20774,0.0,1837.13,1732.45,0.060423100233773015,-0.060423100233773015
035720,Kakao,2015-02-03,20673,24084,-0.14162929745889388,1723.22,2000.17,-0.13846323062539687,-0.0031660668334970166
035720,Kakao,2015-02-04,23885,23180,0.030414150129421915,1992.62,1987.8,0.0024247912264815054,0.02798935890294041
035720,Kakao,2015-02-05,22982,26594,-0.13582010979920284,1990.06,2120.68,-0.06159345115717595,-0.07422665864202688
035720,Kakao,2015-02-06,26494,28100,-0.05715302491103203,2114.3,2196.95,-0.0376203372857824,-0.01953268762524963
035720,Kakao,2015-02-09,27498,29504,-0.0679907809110629,2191.53,2184.25,0.0033329518141239326,-0.07132373272518684
035720,Kakao,2015-02-10,28903,20553,0.4062667250523038,2143.75,2077.18,0.03204825773404335,0.3742184673182605
035720,Kakao,2015-02-11,20372,16759,0.2155856554687034,2072.82,1862.26,0.11306691869019372,0.10251873677850967
035720,Kakao,2015-02-12,16679,15534,0.07370928286339642,1856.45,1706.07,0.08814409725275055,-0.014434814389354123
035720,Kakao,2015-02-13,15455,16398,-0.057507013050371994,1710.64,1676.87,0.020138710812406573,-0.07764572386277857
035720,Kakao,2015-02-16,16418,18786,-0.12605131480890025,1661.76,1560.02,0.06521711260112051,-0.19126842741002076
035720,Kakao,2015-02-17,18686,19990,-0.06523261630815408,1555.47,1554.44,0.0006626180489436535,-0.06589523435709774
035720,Kakao,2015-02-23,19911,23583,-0.15570538099478437,1557.22,1504.23,0.03522732560845084,-0.19093270660323522
