주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
030200,KT_Corporation,2015-01-02,37400,38150,-0.019659239842726082,2666.2,2628.3,0.01441996727922978,-0.03407920712195586
030200,KT_Corporation,2015-01-05,37700,33850,0.1137370753323486,2607.13,2471.52,0.05486906842752643,0.05886800690482217
030200,KT_Corporation,2015-01-06,34400,33150,0.03770739064856712,2483.32,2218.53,0.11935380634924925,-0.08164641570068212
030200,KT_Corporation,2015-01-07,33150,29800,0.11241610738255034,2249.01,2354.61,-0.044848191420235155,0.1572642988027855
030200,KT_Corporation,2015-01-08,29800,29600,0.006756756756756757,2337.45,2231.23,0.04760602896160405,-0.04084927220484729
030200,KT_Corporation,2015-01-09,29450,33800,-0.128698224852071,2220.92,1996.43,0.1124457156023502,-0.2411439404544212
030200,KT_Corporation,2015-01-12,33800,36400,-0.07142857142857142,1983.7,1960.37,0.011900814642133963,-0.08332938607070539
030200,KT_Corporation,2015-01-13,36200,36850,-0.017639077340569877,1926.97,2096.77,-0.0809817004249393,0.06334262308436941
030200,KT_Corporation,2015-01-14,36450,35350,0.031117397454031116,2088.88,2503.29,-0.16554614127807799,0.1966635387321091
030200,KT_Corporation,2015-01-15,35700,30600,0.16666666666666666,2515.99,2777.21,-0.09405842554218091,0.26072509220884754
030200,KT_Corporation,2015-01-16,30600,32350,-0.05409582689335394,2755.64,2762.01,-0.002306291432688638,-0.0517895354606653
030200,KT_Corporation,2015-01-19,32600,31800,0.025157232704402517,2771.92,3057.05,-0.09326965538672907,0.11842688809113158
030200,KT_Corporation,2015-01-20,31800,28400,0.11971830985915492,3056.06,2916.4,0.04788780688520088,0.07183050297395405
030200,KT_Corporation,2015-01-21,28250,24050,0.17463617463617465,2902.81,2725.68,0.06498561826773507,0.10965055636843958
030200,KT_Corporation,2015-01-22,24000,22900,0.048034934497816595,2725.2,2159.46,0.26198216220721837,-0.21394722770940178
030200,KT_Corporation,2015-01-23,22950,23550,-0.025477707006369428,2158.75,1981.53,0.08943594091434398,-0.1149136479207134
030200,KT_Corporation,2015-01-26,23550,19800,0.1893939393939394,1959.45,1629.72,0.2023230984463589,-0.012929159052419509
030200,KT_Corporation,2015-01-27,19850,26950,-0.2634508348794063,1648.2,2014.65,-0.181892636438091,-0.08155819844131529
030200,KT_Corporation,2015-01-28,27000,27500,-0.01818181818181818,2010.91,1853.41,0.08497849909086494,-0.10316031727268313
030200,KT_Corporation,2015-01-29,27450,28400,-0.03345070422535211,1853.6,1867.73,-0.007565333319055811,-0.0258853709062963
030200,KT_Corporation,2015-01-30,28350,27400,0.03467153284671533,1856.21,1851.95,0.002300278085261476,0.03237125476145385
030200,KT_Corporation,2015-02-02,27400,29700,-0.07744107744107744,1837.13,1732.45,0.060423100233773015,-0.13786417767485046
030200,KT_Corporation,2015-02-03,29800,30100,-0.009966777408637873,1723.22,2000.17,-0.13846323062539687,0.12849645321675898
030200,KT_Corporation,2015-02-04,30150,27400,0.10036496350364964,1992.62,1987.8,0.0024247912264815054,0.09794017227716813
030200,KT_Corporation,2015-02-05,27400,27550,-0.0054446460980036296,1990.06,2120.68,-0.06159345115717595,0.05614880505917232
030200,KT_Corporation,2015-02-06,27550,30250,-0.08925619834710743,2114.3,2196.95,-0.0376203372857824,-0.051635861061325034
030200,KT_Corporation,2015-02-09,30250,29150,0.03773584905660377,2191.53,2184.25,0.0033329518141239326,0.03440289724247984
030200,KT_Corporation,2015-02-10,29150,32850,-0.1126331811263318,2143.75,2077.18,0.03204825773404335,-0.14468143886037516
030200,KT_Corporation,2015-02-11,32600,31950,0.02034428794992175,2072.82,1862.26,0.11306691869019372,-0.09272263074027197
030200,KT_Corporation,2015-02-12,31900,29400,0.08503401360544217,1856.45,1706.07,0.08814409725275055,-0.003110083647308373
030200,KT_Corporation,2015-02-13,29400,31900,-0.07836990595611286,1710.64,1676.87,0.020138710812406573,-0.09850861676851944
030200,KT_Corporation,2015-02-16,31900,29700,0.07407407407407407,1661.76,1560.02,0.06521711260112051,0.008856961472953562
030200,KT_Corporation,2015-02-17,29650,29900,-0.008361204013377926,1555.47,1554.44,0.0006626180489436535,-0.00902382206232158
030200,KT_Corporation,2015-02-23,29800,28050,0.062388591800356503,1557.22,1504.23,0.03522732560845084,0.02716126619190566
