주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
017670,SK_Telecom,2015-01-02,51500,52500,-0.01904761904761905,2666.2,2628.3,0.01441996727922978,-0.03346758632684883
017670,SK_Telecom,2015-01-05,52500,49600,0.05846774193548387,2607.13,2471.52,0.05486906842752643,0.0035986735079574367
017670,SK_Telecom,2015-01-06,50100,51400,-0.02529182879377432,2483.32,2218.53,0.11935380634924925,-0.14464563514302356
017670,SK_Telecom,2015-01-07,52000,46200,0.12554112554112554,2249.01,2354.61,-0.044848191420235155,0.1703893169613607
017670,SK_Telecom,2015-01-08,46600,47750,-0.024083769633507852,2337.45,2231.23,0.04760602896160405,-0.0716897985951119
017670,SK_Telecom,2015-01-09,48300,47400,0.0189873417721519,2220.92,1996.43,0.1124457156023502,-0.0934583738301983
017670,SK_Telecom,2015-01-12,47400,50400,-0.05952380952380952,1983.7,1960.37,0.011900814642133963,-0.07142462416594349
017670,SK_Telecom,2015-01-13,50800,53100,-0.04331450094161959,1926.97,2096.77,-0.0809817004249393,0.03766719948331971
017670,SK_Telecom,2015-01-14,52000,56300,-0.0763765541740675,2088.88,2503.29,-0.16554614127807799,0.08916958710401049
017670,SK_Telecom,2015-01-15,56900,57600,-0.012152777777777778,2515.99,2777.21,-0.09405842554218091,0.08190564776440314
017670,SK_Telecom,2015-01-16,57900,55815,0.03735554958344531,2755.64,2762.01,-0.002306291432688638,0.039661841016133945
017670,SK_Telecom,2015-01-19,55902,55211,0.012515621886942819,2771.92,3057.05,-0.09326965538672907,0.10578527727367189
017670,SK_Telecom,2015-01-20,55212,47965,0.1510893359741478,3056.06,2916.4,0.04788780688520088,0.10320152908894692
017670,SK_Telecom,2015-01-21,47447,41149,0.15305353714549563,2902.81,2725.68,0.06498561826773507,0.08806791887776057
017670,SK_Telecom,2015-01-22,41064,41236,-0.004171112620040741,2725.2,2159.46,0.26198216220721837,-0.2661532748272591
017670,SK_Telecom,2015-01-23,41064,37009,0.10956794293280013,2158.75,1981.53,0.08943594091434398,0.02013200201845615
017670,SK_Telecom,2015-01-26,36405,30625,0.188734693877551,1959.45,1629.72,0.2023230984463589,-0.013588404568807888
017670,SK_Telecom,2015-01-27,30539,41149,-0.25784344698534595,1648.2,2014.65,-0.181892636438091,-0.07595081054725494
017670,SK_Telecom,2015-01-28,41064,41408,-0.00830757341576507,2010.91,1853.41,0.08497849909086494,-0.09328607250663001
017670,SK_Telecom,2015-01-29,41668,44514,-0.06393494181605787,1853.6,1867.73,-0.007565333319055811,-0.05636960849700206
017670,SK_Telecom,2015-01-30,44687,43392,0.029844210914454276,1856.21,1851.95,0.002300278085261476,0.027543932829192798
017670,SK_Telecom,2015-02-02,43393,46153,-0.05980109635343315,1837.13,1732.45,0.060423100233773015,-0.12022419658720616
017670,SK_Telecom,2015-02-03,46499,48655,-0.04431199260096599,1723.22,2000.17,-0.13846323062539687,0.09415123802443087
017670,SK_Telecom,2015-02-04,48655,40028,0.21552413310682522,1992.62,1987.8,0.0024247912264815054,0.2130993418803437
017670,SK_Telecom,2015-02-05,40201,40287,-0.002134683644848214,1990.06,2120.68,-0.06159345115717595,0.05945876751232774
017670,SK_Telecom,2015-02-06,40287,46067,-0.1254694249679814,2114.3,2196.95,-0.0376203372857824,-0.08784908768219901
017670,SK_Telecom,2015-02-09,46067,44859,0.02692882141822154,2191.53,2184.25,0.0033329518141239326,0.023595869604097607
017670,SK_Telecom,2015-02-10,43997,46412,-0.05203395673532707,2143.75,2077.18,0.03204825773404335,-0.08408221446937042
017670,SK_Telecom,2015-02-11,45895,43565,0.053483300814874325,2072.82,1862.26,0.11306691869019372,-0.0595836178753194
017670,SK_Telecom,2015-02-12,43479,38648,0.125,1856.45,1706.07,0.08814409725275055,0.03685590274724945
017670,SK_Telecom,2015-02-13,38648,38820,-0.00443070582174137,1710.64,1676.87,0.020138710812406573,-0.024569416634147943
017670,SK_Telecom,2015-02-16,38993,37095,0.05116592532686346,1661.76,1560.02,0.06521711260112051,-0.014051187274257047
017670,SK_Telecom,2015-02-17,37182,35887,0.036085490567615015,1555.47,1554.44,0.0006626180489436535,0.035422872518671364
017670,SK_Telecom,2015-02-23,35974,37009,-0.027966170390985975,1557.22,1504.23,0.03522732560845084,-0.06319349599943681
