주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
005930,Samsung_Electronics,2015-01-02,81500,83200,-0.020432692307692308,2666.2,2628.3,0.01441996727922978,-0.03485265958692209
005930,Samsung_Electronics,2015-01-05,82400,78200,0.05370843989769821,2607.13,2471.52,0.05486906842752643,-0.0011606285298282198
005930,Samsung_Electronics,2015-01-06,78500,67400,0.16468842729970326,2483.32,2218.53,0.11935380634924925,0.04533462095045401
005930,Samsung_Electronics,2015-01-07,68400,72700,-0.059147180192572216,2249.01,2354.61,-0.044848191420235155,-0.014298988772337061
005930,Samsung_Electronics,2015-01-08,72200,64000,0.128125,2337.45,2231.23,0.04760602896160405,0.08051897103839595
005930,Samsung_Electronics,2015-01-09,64000,55500,0.15315315315315314,2220.92,1996.43,0.1124457156023502,0.040707437550802944
005930,Samsung_Electronics,2015-01-12,55300,55300,0.0,1983.7,1960.37,0.011900814642133963,-0.011900814642133963
005930,Samsung_Electronics,2015-01-13,53100,56900,-0.06678383128295255,1926.97,2096.77,-0.0809817004249393,0.014197869141986744
005930,Samsung_Electronics,2015-01-14,57000,69500,-0.17985611510791366,2088.88,2503.29,-0.16554614127807799,-0.014309973829835676
005930,Samsung_Electronics,2015-01-15,69600,79400,-0.12342569269521411,2515.99,2777.21,-0.09405842554218091,-0.0293672671530332
005930,Samsung_Electronics,2015-01-16,78300,73900,0.05953991880920163,2755.64,2762.01,-0.002306291432688638,0.06184621024189026
005930,Samsung_Electronics,2015-01-19,74100,80500,-0.07950310559006211,2771.92,3057.05,-0.09326965538672907,0.013766549796666958
005930,Samsung_Electronics,2015-01-20,80700,82500,-0.02181818181818182,3056.06,2916.4,0.04788780688520088,-0.06970598870338271
005930,Samsung_Electronics,2015-01-21,81400,81000,0.0049382716049382715,2902.81,2725.68,0.06498561826773507,-0.06004734666279679
005930,Samsung_Electronics,2015-01-22,81000,57500,0.40869565217391307,2725.2,2159.46,0.26198216220721837,0.1467134899666947
005930,Samsung_Electronics,2015-01-23,58200,53400,0.0898876404494382,2158.75,1981.53,0.08943594091434398,0.0004516995350942188
005930,Samsung_Electronics,2015-01-26,52800,47450,0.11275026343519494,1959.45,1629.72,0.2023230984463589,-0.08957283501116396
005930,Samsung_Electronics,2015-01-27,47750,55500,-0.13963963963963963,1648.2,2014.65,-0.181892636438091,0.042252996798451375
005930,Samsung_Electronics,2015-01-28,55800,48900,0.1411042944785276,2010.91,1853.41,0.08497849909086494,0.05612579538766266
005930,Samsung_Electronics,2015-01-29,49050,47350,0.03590285110876452,1853.6,1867.73,-0.007565333319055811,0.04346818442782033
005930,Samsung_Electronics,2015-01-30,47000,45200,0.03982300884955752,1856.21,1851.95,0.002300278085261476,0.03752273076429605
005930,Samsung_Electronics,2015-02-02,44650,39400,0.13324873096446702,1837.13,1732.45,0.060423100233773015,0.07282563073069401
005930,Samsung_Electronics,2015-02-03,38700,46450,-0.1668460710441335,1723.22,2000.17,-0.13846323062539687,-0.02838284041873662
005930,Samsung_Electronics,2015-02-04,46450,46500,-0.001075268817204301,1992.62,1987.8,0.0024247912264815054,-0.0035000600436858064
005930,Samsung_Electronics,2015-02-05,46650,49000,-0.04795918367346939,1990.06,2120.68,-0.06159345115717595,0.013634267483706566
005930,Samsung_Electronics,2015-02-06,49220,51380,-0.04203970416504477,2114.3,2196.95,-0.0376203372857824,-0.004419366879262365
005930,Samsung_Electronics,2015-02-09,50960,53360,-0.044977511244377814,2191.53,2184.25,0.0033329518141239326,-0.04831046305850175
005930,Samsung_Electronics,2015-02-10,51280,47500,0.07957894736842105,2143.75,2077.18,0.03204825773404335,0.047530689634377704
005930,Samsung_Electronics,2015-02-11,47540,41400,0.14830917874396135,2072.82,1862.26,0.11306691869019372,0.03524226005376763
005930,Samsung_Electronics,2015-02-12,41200,35980,0.14508060033351863,1856.45,1706.07,0.08814409725275055,0.056936503080768086
005930,Samsung_Electronics,2015-02-13,36040,32200,0.11925465838509317,1710.64,1676.87,0.020138710812406573,0.09911594757268659
005930,Samsung_Electronics,2015-02-16,31960,28540,0.11983181499649614,1661.76,1560.02,0.06521711260112051,0.054614702395375636
005930,Samsung_Electronics,2015-02-17,28500,25980,0.09699769053117784,1555.47,1554.44,0.0006626180489436535,0.09633507248223418
005930,Samsung_Electronics,2015-02-23,26240,25200,0.04126984126984127,1557.22,1504.23,0.03522732560845084,0.006042515661390427
