주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
000660,SK_Hynix,2015-01-02,236500,186400,0.2687768240343348,2666.2,2628.3,0.01441996727922978,0.254356856755105
000660,SK_Hynix,2015-01-05,183000,139700,0.30994989262705797,2607.13,2471.52,0.05486906842752643,0.25508082419953154
000660,SK_Hynix,2015-01-06,141500,113000,0.252212389380531,2483.32,2218.53,0.11935380634924925,0.13285858303128173
000660,SK_Hynix,2015-01-07,114700,115300,-0.005203816131830009,2249.01,2354.61,-0.044848191420235155,0.03964437528840514
000660,SK_Hynix,2015-01-08,115200,89700,0.2842809364548495,2337.45,2231.23,0.04760602896160405,0.23667490749324543
000660,SK_Hynix,2015-01-09,88600,75100,0.17976031957390146,2220.92,1996.43,0.1124457156023502,0.06731460397155126
000660,SK_Hynix,2015-01-12,75000,85200,-0.11971830985915492,1983.7,1960.37,0.011900814642133963,-0.13161912450128888
000660,SK_Hynix,2015-01-13,83100,91000,-0.08681318681318681,1926.97,2096.77,-0.0809817004249393,-0.005831486388247514
000660,SK_Hynix,2015-01-14,91000,117000,-0.2222222222222222,2088.88,2503.29,-0.16554614127807799,-0.056676080944144225
000660,SK_Hynix,2015-01-15,118000,132000,-0.10606060606060606,2515.99,2777.21,-0.09405842554218091,-0.012002180518425151
000660,SK_Hynix,2015-01-16,131000,102000,0.28431372549019607,2755.64,2762.01,-0.002306291432688638,0.2866200169228847
000660,SK_Hynix,2015-01-19,103000,127500,-0.19215686274509805,2771.92,3057.05,-0.09326965538672907,-0.09888720735836898
000660,SK_Hynix,2015-01-20,127500,138000,-0.07608695652173914,3056.06,2916.4,0.04788780688520088,-0.12397476340694003
000660,SK_Hynix,2015-01-21,132500,124500,0.0642570281124498,2902.81,2725.68,0.06498561826773507,-0.0007285901552852719
000660,SK_Hynix,2015-01-22,118500,83000,0.42771084337349397,2725.2,2159.46,0.26198216220721837,0.1657286811662756
000660,SK_Hynix,2015-01-23,84000,86800,-0.03225806451612903,2158.75,1981.53,0.08943594091434398,-0.12169400543047301
000660,SK_Hynix,2015-01-26,85100,82100,0.03654080389768575,1959.45,1629.72,0.2023230984463589,-0.16578229454867316
000660,SK_Hynix,2015-01-27,83300,96000,-0.13229166666666667,1648.2,2014.65,-0.181892636438091,0.049600969771424336
000660,SK_Hynix,2015-01-28,94100,81800,0.15036674816625917,2010.91,1853.41,0.08497849909086494,0.06538824907539423
000660,SK_Hynix,2015-01-29,82200,71000,0.15774647887323945,1853.6,1867.73,-0.007565333319055811,0.16531181219229527
000660,SK_Hynix,2015-01-30,69500,75600,-0.08068783068783068,1856.21,1851.95,0.002300278085261476,-0.08298810877309216
000660,SK_Hynix,2015-02-02,74200,61300,0.21044045676998369,1837.13,1732.45,0.060423100233773015,0.15001735653621068
000660,SK_Hynix,2015-02-03,60500,74300,-0.1857335127860027,1723.22,2000.17,-0.13846323062539687,-0.04727028216060583
000660,SK_Hynix,2015-02-04,73100,85000,-0.14,1992.62,1987.8,0.0024247912264815054,-0.14242479122648152
000660,SK_Hynix,2015-02-05,85700,81700,0.04895960832313342,1990.06,2120.68,-0.06159345115717595,0.11055305948030937
000660,SK_Hynix,2015-02-06,81300,77300,0.0517464424320828,2114.3,2196.95,-0.0376203372857824,0.08936677971786519
000660,SK_Hynix,2015-02-09,76500,86300,-0.11355735805330243,2191.53,2184.25,0.0033329518141239326,-0.11689030986742636
000660,SK_Hynix,2015-02-10,82900,66500,0.24661654135338346,2143.75,2077.18,0.03204825773404335,0.2145682836193401
000660,SK_Hynix,2015-02-11,67400,50800,0.32677165354330706,2072.82,1862.26,0.11306691869019372,0.21370473485311334
000660,SK_Hynix,2015-02-12,50500,44750,0.12849162011173185,1856.45,1706.07,0.08814409725275055,0.0403475228589813
000660,SK_Hynix,2015-02-13,44700,41500,0.07710843373493977,1710.64,1676.87,0.020138710812406573,0.05696972292253319
000660,SK_Hynix,2015-02-16,40200,31800,0.2641509433962264,1661.76,1560.02,0.06521711260112051,0.1989338307951059
000660,SK_Hynix,2015-02-17,32400,28450,0.13884007029876977,1555.47,1554.44,0.0006626180489436535,0.1381774522498261
000660,SK_Hynix,2015-02-23,28150,30550,-0.07855973813420622,1557.22,1504.23,0.03522732560845084,-0.11378706374265707
