code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
240,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q4,"658,119,484,247","2,461,578,734,276","3,119,698,218,523","409,220,528,036","81,397,565,102","490,618,093,138","883,930,681,891","2,629,080,125,385",244146673580.0,29910087243.0,-79343958870.0,-78211359483.0,-78211359483.0,"47,467,620,000",-20001385937.0
270,Kia_Corp,Automotive_&_Parts,2023,Q4,"20,839,872,000,000","31,148,820,000,000","51,988,692,000,000","14,271,047,000,000","5,033,727,000,000","19,304,774,000,000","29,241,966,000,000","32,683,918,000,000",14747766000000.0,1341045000000.0,1385173000000.0,1072311000000.0,1072311000000.0,"2,139,317,000,000",7464378000000.0
2350,Nexen_Tire,Automotive_&_Parts,2023,Q4,"1,326,489,722,280","1,995,595,601,784","3,322,085,324,064","993,000,558,475","676,790,185,745","1,669,790,744,220","1,540,178,128,465","1,652,294,579,844",484073391166.0,20693820429.0,13177258309.0,11162983067.0,11162983067.0,"54,083,938,500",57361350633.0
3490,Korean_Air,Automotive_&_Parts,2023,Q4,"7,836,681,319,571","21,390,466,444,792","29,227,147,764,363","9,083,218,710,143","10,469,105,537,079","19,552,324,247,222","2,880,735,147,448","9,674,823,517,141",3980106050914.0,183608229660.0,-210869789606.0,-234594140906.0,-234594140906.0,"1,846,657,275,000",297790441113.0
3620,SsangYong_Motor,Automotive_&_Parts,2023,Q4,"1,100,670,525,426","1,485,643,745,977","2,586,314,271,403","861,659,616,196","639,513,910,099","1,501,173,526,295","-1,142,596,326,017","1,085,140,745,108",717983309930.0,-29732686515.0,-50973391351.0,-37400835891.0,-37400835891.0,"934,780,120,000",-49316831838.0
4490,SEBANG_Global_Battery,Automotive_&_Parts,2023,Q4,"789,816,202,249","767,696,183,914","1,557,512,386,163","258,294,809,261","11,110,314,775","269,405,124,036","1,260,949,635,767","1,288,107,262,127",397484287475.0,38283223850.0,40362445491.0,30218486842.0,30218486842.0,"7,000,000,000",46769230874.0
5380,Hyundai_Motor,Automotive_&_Parts,2023,Q4,"21,797,281,000,000","63,267,354,000,000","85,064,635,000,000","18,594,079,000,000","5,683,387,000,000","24,277,466,000,000","56,425,494,000,000","60,787,169,000,000",20861535000000.0,2297192000000.0,1763336000000.0,868264000000.0,868264000000.0,"1,488,993,000,000",5338777000000.0
7340,Dong-A_Tire,Automotive_&_Parts,2023,Q4,"407,874,903,607","1,246,876,004,782","1,654,750,908,389","692,320,760,382","283,926,278,476","976,247,038,858","928,698,978,476","678,503,869,531",168466869824.0,13514931193.0,17638030851.0,8396720814.0,8396720814.0,"4,997,002,500",35444252924.0
7860,Seoyon,Automotive_&_Parts,2023,Q4,"18,412,287,315","301,696,118,518","320,108,405,833","1,803,859,060","2,442,740,455","4,246,599,515","83,664,763,610","315,861,806,318",4478955816.0,220596268.0,883012186.0,471861616.0,471861616.0,"11,739,922,000",4952972510.0
8490,Seohung,Automotive_&_Parts,2023,Q4,"183,142,258,937","378,974,183,182","562,116,442,119","239,680,843,281","607,986,047","240,288,829,328","298,963,339,152","321,827,612,791",66346040185.0,1361923790.0,-2931244994.0,-2784802476.0,-2784802476.0,"6,084,556,500",4893796901.0
