,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
31,Hite_Jinro,Consumer_Goods_&_Retail,2016,Q4,0.008738955824266426,0.04539864215488432,-0.5945980863061411,-0.004795806882649467,-0.003149333770795737,-0.10763656400908422,0.002500254605983354,0.43461214713127516,-0.12886877183624845,-0.012088040946151679,-0.072411289524463,000080
31,Daesang,Consumer_Goods_&_Retail,2016,Q4,-0.02184866345172165,-0.05000286677985821,0.6610568037007278,-0.05430114748911241,-0.014699641968033639,0.015756567407986602,-0.08468537848972968,-0.15920621443116878,-0.8979075658626827,-0.08084146930523772,-0.10852569279823925,001680
31,AmoreG,Consumer_Goods_&_Retail,2016,Q4,0.032696840934135385,0.0009515157808068775,-5.94840716503445,0.0030368661964180754,0.002792161117715075,-0.06308916687988277,0.0028205075140858016,0.33772244888766934,-0.3460320758166149,0.0027978842101777923,-0.20312346210213097,002790
31,Shinsegae,Consumer_Goods_&_Retail,2016,Q4,-0.10323564821340336,0.014613224176605932,-1.1679847036643163,-0.008456157337284997,-0.03524916244197818,-0.11316671223651766,0.021970744937970133,0.3848033614534657,-0.3083971976661195,0.024694263587326182,-0.04540496889623086,004170
31,Chokwang_Leather,Consumer_Goods_&_Retail,2016,Q4,-4.0749566995965,-0.11169493198470626,0.5148904927564559,-0.06979321649052594,-0.04998332587217047,-0.17368950157717886,-0.07327201447712528,-0.6508427335025688,-0.8393832798155614,-0.06883805090799333,0.07102926681610165,004700
31,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2016,Q4,-0.0008014875904074348,-0.0074899873225373614,0.9025448676583396,-0.002433096458696493,0.027142960925605863,-0.155291398154239,-0.0024273646727073217,0.07495743413935019,0.7254536097106605,-0.006878437725559738,-0.09283410090648932,005300
31,SL_Corp,Consumer_Goods_&_Retail,2016,Q4,0.2748298019270822,-0.0772304760026481,-0.28495315994436354,-0.05906863200771939,-0.027785549402251863,0.09520304937681802,-0.17077533628315633,-0.2973867032033175,-2.5774346829466537,-0.17030654492406105,0.31621325514092186,005850
31,GS_Retail,Consumer_Goods_&_Retail,2016,Q4,0.04117794803375463,-0.016861409222990842,0.6378310957966427,0.07979035166684822,-0.06323523895317584,-0.14505530172632458,0.03259699765930413,0.37682805489714843,-0.27147695275251116,-0.010689682875717255,-0.025526660059283456,007070
31,Hanssem,Consumer_Goods_&_Retail,2016,Q4,0.10078027914047749,-0.020830190095591394,-0.3070857713315005,-0.07813994165456739,-0.08590550977346245,0.045422000362192766,-0.041607042775759995,0.023652521516127067,-0.45447248507701055,0.02194695351892062,0.12875511015515254,009240
31,UNID,Consumer_Goods_&_Retail,2016,Q4,-0.41737047224819745,-0.12351728225505898,-0.020487711599443514,-0.0517674742797023,-0.026898816710071216,-0.04216899780353496,-0.05568358823077024,0.6700158465014856,-0.12755089332969516,-0.015579572678153575,-0.004147599859577325,014830
31,Coway,Consumer_Goods_&_Retail,2016,Q4,0.16681886777401167,-0.04502332470598924,0.10924783272703231,-0.028766000538864356,0.001792045927738295,-0.13384351605285635,-0.04234099946599135,0.23849005058461714,-0.3702538172507479,-0.039950132820333994,-0.08117592596201496,021240
31,Lotte_Shopping,Consumer_Goods_&_Retail,2016,Q4,-0.002550124434627321,0.003460401764755927,-2.3090831474144933,-0.008239425966564129,0.007249621263583972,-0.028867191081930952,-0.017254611389366126,0.18580998393818937,0.10556519908958628,-0.015973735497647912,0.05788500068545952,023530
32,Sindoh,Consumer_Goods_&_Retail,2016,Q4,0.2849230941099835,-0.009600250345092487,2.8425189456690436,-0.016880310478664118,-0.012639141979084556,-0.051151208360548664,-0.014634479044234538,0.062036274998878205,-0.08726504317216999,-0.014503219610994211,0.09607329197333436,029530
32,Cheil_Worldwide,Consumer_Goods_&_Retail,2016,Q4,-0.1277908213287382,0.06076714085593282,-3.820757737937172,-0.13958421026194578,-0.015756367652222103,-0.10997473777231337,-0.23292857087493823,-0.0282778580269758,-0.294105706821459,-0.29098209421904,-0.014465892979643695,030000
