,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
20,Hite_Jinro,Consumer_Goods_&_Retail,2019,Q3,0.022929227600847035,-0.0006343433154849532,-4.8057016164004915,-0.004294461044413556,-0.02094580244223443,0.09735458226109642,-0.0029624444332474464,0.00010379284518646781,-0.0017100206527167483,-0.0037034992698468105,0.3452040348619619,000080
20,Daesang,Consumer_Goods_&_Retail,2019,Q3,0.21948230487899012,-0.03607698903771861,-0.31120619367008695,0.025338657027396128,-0.030037703706488283,-0.14135225053175787,0.11758010097064708,0.05538673956742657,-0.05815217755795099,0.1137785195793477,-0.06463923816870903,001680
20,AmoreG,Consumer_Goods_&_Retail,2019,Q3,0.011599316778774904,-0.027868682195731243,398.63361860141833,-0.04773977276894481,-0.049147890003961026,-0.11177052120962583,-0.048816110824302816,-0.04608685078699759,-0.047792183007072,-0.04856261160791542,0.05805825112939912,002790
20,Shinsegae,Consumer_Goods_&_Retail,2019,Q3,0.02791374876739161,0.004423978984251953,-0.5496590964545185,-0.002737762369957153,-0.004411624469390363,-0.08736588033189321,-0.007940627716701343,-0.008976892423659733,-0.0022048179615576924,-0.008972834922207573,-0.12612421110132058,004170
20,Chokwang_Leather,Consumer_Goods_&_Retail,2019,Q3,-0.12258776229117974,-0.055376999404750826,0.1285821219026566,-0.031370319226277754,-0.029555068516307292,0.014303043514340759,-0.03675115255181671,0.009595415833162035,0.016085591778925545,-0.03515673169257871,0.012244772855898683,004700
20,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2019,Q3,-0.003006467181135841,0.005505573822425891,-0.024044854019741546,0.017835462975921756,-0.024659063880273946,-0.025093081341432434,0.014205840659659907,0.023402137601869044,0.03727469858647525,0.014273184596447108,-0.17081676344693414,005300
20,SL_Corp,Consumer_Goods_&_Retail,2019,Q3,-0.01627511275467941,-0.06078393799839121,1.201089286034989,-0.0029711562882104303,-0.00665228488359193,0.08796079777914681,0.06964755690417523,0.05767171606990562,0.0486850610797811,0.07101043353864478,0.01130765058554655,005850
20,GS_Retail,Consumer_Goods_&_Retail,2019,Q3,-0.19279170474774476,0.0005380101437516549,-0.15263544883128333,-0.007287359302910135,-0.025750493604129288,0.013548091864827375,-0.017216809471084504,-0.04356480483184644,-0.009750426739756346,-0.017452967282379994,0.06065589781609176,007070
20,Hanssem,Consumer_Goods_&_Retail,2019,Q3,-0.040400751159331394,-0.008799449861513375,0.00502005791983251,0.06111971534517191,-0.014015320316383084,-0.20344139595423663,0.04941357119338574,0.021363631357461887,0.05807275669746004,0.01857977784557563,-0.16428567650159193,009240
20,UNID,Consumer_Goods_&_Retail,2019,Q3,0.06814822508895346,0.06685189316154638,0.5313537766520084,0.0011689123122660128,-0.037039222818234574,0.024594867299417917,-0.003333721841096704,-0.17133641409518963,0.010094847165780796,-0.054544965337974816,-0.0722671615081848,014830
20,Coway,Consumer_Goods_&_Retail,2019,Q3,-0.0345175808835414,-0.15538421958715531,-0.25648850812006896,-0.04931457147999985,-0.04998604688031749,-0.17768382019666087,-0.09314786585186208,-0.1055957435637831,-0.043927261129219186,-0.08795551718083416,0.10482969414835933,021240
20,Lotte_Shopping,Consumer_Goods_&_Retail,2019,Q3,-0.01935961397334318,0.03294922620796126,6.182209783408153,0.0018695420580229216,-0.0007309263400527843,-0.09250608713160387,0.00973672525345759,0.010607170032798097,0.010502396466506747,0.009553514352843795,-0.1796353284669271,023530
21,Sindoh,Consumer_Goods_&_Retail,2019,Q3,-0.052910746925739494,0.012980846568642623,1.8187191118641808,-0.01524003669372398,-0.0035759145320333197,0.018306154740682475,-0.012523752378458042,-0.012405075487020634,-0.010298435034637343,-0.012228160998526416,-0.14084419575801407,029530
21,Cheil_Worldwide,Consumer_Goods_&_Retail,2019,Q3,0.044953532821404685,0.044303822691770134,0.5150833881039572,-0.042082411654702945,-0.03817782146576243,0.20326856075572008,-0.08797238696052045,-0.0855148061641835,-0.03464026131726494,-0.09344709794647188,-0.13485952340806145,030000
