,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
8,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q3,-0.018170216487112256,0.00014981265848801328,0.06919448480591361,-0.026055906898115655,-0.025281842998496673,-0.028131566770931288,-0.022774103887989616,-0.047719219760717246,-0.019521990387916688,-0.029286619818489346,-0.06201702978717745,000080
8,Daesang,Consumer_Goods_&_Retail,2022,Q3,-0.040232928335389495,-0.023289038692122732,0.27114698590183983,-0.04234060160076969,-0.02322355381266794,0.03580271967422689,-0.059949994155098496,-0.04749194183081151,-0.021915113623927285,-0.05947410216624527,0.12717821272131807,001680
8,AmoreG,Consumer_Goods_&_Retail,2022,Q3,-0.278924755592441,-0.09604203388727894,0.026072311989457364,-0.020188661948944198,-0.016273550416525895,0.004666088602046731,-0.028061014598520506,-0.03583773240490751,-0.030962112202952197,-0.028777427683167822,-0.1953760041461518,002790
8,Shinsegae,Consumer_Goods_&_Retail,2022,Q3,0.03670008477939324,-0.03342333810990694,0.08999393039674808,-0.05609388408979843,-0.008568081416789664,0.010876354278283096,-0.08527672945535025,-0.09191169173857872,-0.046828987047869974,-0.08977941121666344,0.1386239958538482,004170
8,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q3,-0.140320242082975,-0.06145440797290358,0.3755373638515188,-0.06294920823325234,-0.04246838973102496,-0.039171237573991796,-0.05908288844287868,-0.052710852118921236,-0.03428158798772807,-0.0528811113868195,0.24543943614335362,004700
8,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2022,Q3,0.027539061852593805,-0.0039657756520385945,-0.2963486641486275,0.0184552225170439,-0.03405302934996546,0.10448387858882033,0.016425813953208857,0.030676007575401676,0.051136376944825424,0.017533419772988057,-0.012784454850377172,005300
8,SL_Corp,Consumer_Goods_&_Retail,2022,Q3,-0.39282877206324285,-0.043665162498112586,0.48019806490970374,-0.028599113207052218,-0.026687318922676395,0.4376070465551939,0.002802962334348069,-0.005125187880127502,-0.00955843352361252,0.0009322742994906097,0.10594683049951747,005850
8,GS_Retail,Consumer_Goods_&_Retail,2022,Q3,0.05422085437093971,-0.005731501211357237,-0.33911879299977143,0.012153276193484053,-0.014235733121930938,0.06558547235622994,0.006280790406131054,0.00018166699806621,-0.00330664457849017,-0.000985095994005647,0.07706695553964116,007070
8,Hanssem,Consumer_Goods_&_Retail,2022,Q3,0.053575073812591745,0.021606934779663134,6.127458942869494,0.01764299496819366,0.034017524347992434,-0.07890105134588826,0.011587565047694981,0.008904517267043222,0.018261596732015994,0.004236285011743668,-0.2577062793755096,009240
8,UNID,Consumer_Goods_&_Retail,2022,Q3,0.11669646537237177,0.008230133032401166,-0.20335001890930848,-0.1726114327536954,-0.0289436847483433,0.07407134231692201,-0.05130687274642698,-0.08270235179350305,-0.0664281737886534,-0.11259322070016853,-0.045190387172995464,014830
8,Coway,Consumer_Goods_&_Retail,2022,Q3,0.019103482406350625,-0.0015433990208024717,-0.0980541083165547,0.0048526846174645755,-0.0750785412350996,0.09845226960016407,-0.006387937045875258,-0.030783209604277273,-0.018399114154111773,-0.014800666638251858,-0.08086752956988062,021240
8,Lotte_Shopping,Consumer_Goods_&_Retail,2022,Q3,0.02807861126449318,0.0052478002131235435,-2.878140684357729,-0.008005130222390466,0.02154028414579867,0.24841136828388535,-0.015049068049775238,-0.014675320650161305,-0.00693296236481844,-0.01326246998925118,-0.08362480797390302,023530
9,Sindoh,Consumer_Goods_&_Retail,2022,Q3,-0.3942381269445341,-0.6629889447155959,0.7341112512731331,-0.05235193369609337,-0.014387390899899266,0.12491849287285137,-0.01639135742343978,-0.01707472659529108,-0.016447754632667344,-0.02120531102995371,0.10464963687948921,029530
9,Cheil_Worldwide,Consumer_Goods_&_Retail,2022,Q3,-0.9106812650167952,-0.04545803813005622,-0.09199399702363609,-0.0901069422358649,-0.049771705735969674,0.17310501447898008,-0.1206895429760011,-0.1356962287338832,-0.09898224188734717,-0.1372061480493283,0.03053270954679424,030000
