,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
33,Hite_Jinro,Consumer_Goods_&_Retail,2016,Q2,0.08062696440096995,0.01278768375772199,-0.06225300778873777,-0.003266126146193704,-0.00842012655509694,0.2129300588806049,-0.003570630824889065,-0.013734025293828722,0.004263556114477263,-0.010388892949663386,-0.14231013652254332,000080
33,Daesang,Consumer_Goods_&_Retail,2016,Q2,-0.005528093952218871,-0.004025403210617284,0.07869163330313955,-0.01787633863020832,-0.02434976139185352,-0.1280324838053197,-0.03274603763850914,-0.027370744957164073,-0.007944986323888958,-0.03401956130497008,-0.04917330347607171,001680
33,AmoreG,Consumer_Goods_&_Retail,2016,Q2,0.00453202231882166,-0.000231187205032235,1.0098850483487791,0.01763522246513527,0.00023851968615817842,-0.027406447035313072,0.00794632819052643,0.00488559175824721,0.00680431535019721,0.007664290218650338,0.14925878309111432,002790
33,Shinsegae,Consumer_Goods_&_Retail,2016,Q2,0.10622283625032469,-0.013531187499378206,0.16893028106451435,-0.014513062088301387,0.012487881610064977,-0.1370624115658976,-0.052885225774528255,-0.060662604104623874,-0.015006791762560479,-0.05802250959333555,-0.03821349786708113,004170
33,Chokwang_Leather,Consumer_Goods_&_Retail,2016,Q2,0.22723203195012476,-0.024948890393097667,-0.16896072151109442,-0.0471244918156386,-0.027877130360878466,-0.1000323363779277,-0.037856356333917374,-0.04017293124547083,-0.041092933024552636,-0.03821820679147603,0.1687540219652793,004700
33,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2016,Q2,0.01243528318788445,0.007538595202371434,-0.18738296545846644,-0.03263001430360912,0.012534437969069168,-0.20767275279756087,-0.031300490252072155,-0.04156267699015337,-0.11513966099788364,-0.02666671970288159,-0.008986980107381777,005300
33,SL_Corp,Consumer_Goods_&_Retail,2016,Q2,-0.043368780337301516,0.007103913309544185,0.35689556065154227,-0.025432633904137303,-0.03811330043728467,-0.08295254040965043,-0.021542734168525923,-0.024863470972086077,-0.026526126012544227,-0.022670410767248184,-0.10522417110563234,005850
33,GS_Retail,Consumer_Goods_&_Retail,2016,Q2,0.010376141983123421,-0.017635336191169193,-1.3679017101505146,-0.00441318445472505,-0.027219229993609373,-0.1574935372703996,-0.00524448490502416,0.0009530151040805235,-0.021582100305901353,-0.009764758522077921,0.15330107226866546,007070
33,Hanssem,Consumer_Goods_&_Retail,2016,Q2,0.31197885359543587,-0.10860784135743007,-0.04190669935763136,-0.007201851078528332,-0.05789969265667927,-0.05355707960855328,-0.026547281673591883,-0.0769123749044145,-0.015871812081309722,-0.09029738193695414,-0.2921090958413702,009240
33,UNID,Consumer_Goods_&_Retail,2016,Q2,0.034328421866639314,-0.0530427783918308,-0.24448289365522435,0.013151227567790524,-0.017726223908900884,0.07558368360918799,-0.018732395597412355,0.0013546427910555714,-0.017248601087630044,0.0016997328912887744,-0.11686439629395229,014830
33,Coway,Consumer_Goods_&_Retail,2016,Q2,0.164763995502463,-0.007248165302195186,0.8316320263667586,0.013654916913579895,-0.00815047612835973,0.12827533399561095,-0.009089230188127573,-0.013938182378853803,0.038253501779402566,-0.011936110396105315,0.08880570359588749,021240
