,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
28,Hite_Jinro,Consumer_Goods_&_Retail,2017,Q3,-0.009479774792934936,0.0036031318776511556,-0.5812973041436831,-0.020313684556874545,-0.022668369254034593,0.03470064449352615,-0.01762596375406633,-0.03960421009378168,-0.012490241729002927,-0.02387794810188648,0.1289338308026031,000080
28,Daesang,Consumer_Goods_&_Retail,2017,Q3,0.07889423491080594,-0.004495587895745334,-0.5758926542829088,-0.0006908067107531668,-0.027438100392896736,-0.014481011640001637,0.024984799850471195,-0.00884941615449275,-0.03662211020660289,0.019490253406319713,-0.17274452930056705,001680
28,AmoreG,Consumer_Goods_&_Retail,2017,Q3,0.0008320746423782222,-0.028285860962417253,2.167211976792728,0.00022629126918427556,-0.00029754338137499836,-0.024113836253125465,-0.0044602412512939615,-0.007500400206278179,-0.005596010217116865,-0.004740896213770052,-0.06931047661020055,002790
28,Shinsegae,Consumer_Goods_&_Retail,2017,Q3,0.19525831081337675,-0.004921443645844237,-0.09518719679930876,-0.023643743160996156,-0.003418085535240145,0.09411446237670036,-0.06283639589789458,-0.07124224001704782,-0.0191797402214271,-0.06878615432296353,-0.16790815584415578,004170
28,Chokwang_Leather,Consumer_Goods_&_Retail,2017,Q3,-0.01458839414969093,-0.05651093706279764,0.22893411757716542,-0.031765262393072646,-0.028797088958005146,-0.1189065999309612,-0.03618007271835255,0.014933091123908393,0.017245918128367843,-0.036788645039308454,-0.057109045045044986,004700
28,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2017,Q3,0.14680121378613298,0.3002026057629794,-0.49585454411015495,0.05619328828505454,0.475454020539155,0.10299911039289326,0.04345141648731554,-0.05801835066383654,-0.49990031079748243,0.05966161643734469,-0.22439567553732942,005300
28,SL_Corp,Consumer_Goods_&_Retail,2017,Q3,-0.042025822177127914,-0.017574378057756856,0.2352879435580082,0.008539189543061987,-0.020767189314320422,0.008863563891979953,0.060025076659391496,0.02772744126138016,0.015227317706326349,0.04194188585927938,-0.15093836835685653,005850
28,GS_Retail,Consumer_Goods_&_Retail,2017,Q3,0.288896284834654,-0.034328922986819776,-0.14135469522525956,-0.07997004626170567,-0.025992498150269716,-0.13201196044943236,-0.04697120559375656,0.02350093040596979,-0.06794807457919982,-0.03426001431200443,-0.3463585324292054,007070
28,Hanssem,Consumer_Goods_&_Retail,2017,Q3,-0.08911496724681323,-0.0044554162549035325,-0.49026905264809373,-0.07814355743308576,-0.08659589586989735,-0.2748770327312099,-0.03340480541680235,-0.00015121731738010347,-0.08202470843810605,0.013273680596186721,-0.18419514754098354,009240
28,UNID,Consumer_Goods_&_Retail,2017,Q3,-0.2257119215090193,-0.06801579552824899,0.32112345054141045,-0.05950264347132839,-0.006852509026263887,-0.03522288748174954,-0.036648983505481736,0.02615977995899088,-0.045959643332941,-0.02079131012390234,0.023134022462249507,014830
28,Coway,Consumer_Goods_&_Retail,2017,Q3,0.05589226638102307,-0.01636432224653328,-0.013863870235262254,0.002648171160773427,0.04681656806451451,-0.027497755115538647,-0.008754844434400999,0.0009671314386299201,-0.006491385626339996,-0.004756011592506049,-0.11254246889952146,021240
28,Lotte_Shopping,Consumer_Goods_&_Retail,2017,Q3,0.12218959181329947,0.116359282497425,-1.827681465830803,-0.00882823506937025,0.27729078725069534,0.2879532626697414,-0.18856969596565953,-0.16250100911097354,-0.019288511568339883,-0.17107391458451437,-0.19312550373051843,023530
29,Sindoh,Consumer_Goods_&_Retail,2017,Q3,-0.0962692402039087,0.05335289440995605,0.4185235652419792,-0.019303353844265292,-0.008850218428491319,0.0005987915716108294,-0.017372663213315986,-0.01738742006175653,-0.021128303376238167,-0.016556371620263466,0.11315645855379194,029530
29,Cheil_Worldwide,Consumer_Goods_&_Retail,2017,Q3,-0.17985609952771386,-0.10146721389446056,0.4476295466558581,-0.07880783581835527,-0.04320223494102171,-0.13903516561999293,-0.11023154656510115,-0.11811786242855082,-0.07702301135952294,-0.12201430040449135,-0.022933565217391247,030000
28,KT&G,Consumer_Goods_&_Retail,2017,Q3,-0.03638919394497275,-0.022419990558345537,0.013454184074986997,-0.10006638133648238,-0.04066313070560268,0.07795411609493268,-0.06746200988129591,-0.03704129161343639,-0.07341663787776809,-0.05210778462665555,-0.11035459829059822,033780
28,LG_Household & Health Care,Consumer_Goods_&_Retail,2017,Q3,-0.023656960184764486,-0.0215839300277878,-0.21199064973392479,-0.05310390917901042,-0.08001169530387986,0.11517600807069135,-0.08470588395804235,-0.11597812181689227,-0.04188185326607097,-0.10382844921094447,-0.07136048241206024,051900
28,Hyundai_Department_Store,Consumer_Goods_&_Retail,2017,Q3,0.4552148165668012,-0.00567648578745894,0.07718475416414317,-0.02145637933403255,-0.013027834889352663,-0.01878626751265562,-0.021761748953935456,-0.0586397234473226,0.0014179303064800752,-0.015331758850746002,-0.2192388878923766,069960
28,Able_C&C,Consumer_Goods_&_Retail,2017,Q3,-0.08136136156023355,0.044608093914740965,1.4726324877454973,0.057088817240523615,0.006276195432146969,-0.07125523171198489,0.15324725014236784,0.13089395326855613,0.13221275316895043,0.15572028751288214,-0.3791778001034908,078520
