,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,영업이익변화율,자산총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주주 수변화율,보유 주식 수변화율,전체 주주 수변화율,Label,Code
19,Hite_Jinro,Consumer_Goods_&_Retail,2019,Q4,-0.06666507750797845,0.015803933380092117,0.32379792221962045,0.041162545460203925,0.0500032890966573,0.3452040348619619,0.03719260741677688,0.6238914044162788,-0.09120372855692849,0.04846658385781377,-0.004277624972789884,000080
19,Daesang,Consumer_Goods_&_Retail,2019,Q4,-0.055096231836364806,0.02468428575655912,0.738569248994904,-0.02526027192553104,-0.01090005265511218,-0.06463923816870903,-0.10863649374755191,0.24961365904537336,-0.2778667566226989,-0.10689374530639073,-0.024614570423692354,001680
19,AmoreG,Consumer_Goods_&_Retail,2019,Q4,0.08665535373111932,0.01485964758394509,1.0277598210503645,-0.12436908287773663,-0.12402976751305617,0.05805825112939912,-0.08264549176959868,0.5029378759376155,-0.08909802755235785,-0.08118450615204553,0.19112453563193144,002790
19,Shinsegae,Consumer_Goods_&_Retail,2019,Q4,0.046650490383044474,0.01421870107439649,-0.6861098987622807,0.009099939132107049,0.010450849109679639,-0.12612421110132058,-0.0015877968732991299,0.5334070459658751,-0.24792030950411403,-0.003519729812945682,0.041441789750314886,004170
19,Chokwang_Leather,Consumer_Goods_&_Retail,2019,Q4,-0.23363014822550587,-0.058280340290119304,0.3872293533084802,-0.039186122890832786,-0.03368679528257634,0.012244772855898683,-0.04266746005201294,-0.01706108569329312,-0.1621495795307213,-0.0392694080752396,-0.0260012293056074,004700
19,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2019,Q4,-0.05681361992549272,0.04864520421130247,1.150622399719342,0.08085138005476011,0.07801054255203954,-0.17081676344693414,0.06600330228783136,0.344254590856248,-0.30339796598385704,0.054610853719899266,-0.052490515860822845,005300
19,SL_Corp,Consumer_Goods_&_Retail,2019,Q4,-0.01682524708675115,-0.02465768050621664,4.4297996159576964,-0.028924306159795465,-0.008199805090763457,0.01130765058554655,-0.09335226757043125,0.3076169622817203,-0.3780498085943589,-0.09827893689064893,-0.31655700077859616,005850
19,GS_Retail,Consumer_Goods_&_Retail,2019,Q4,-0.16661206001213613,-0.05882667877559178,0.526695053676417,-0.02726455241741954,0.013437449190766948,0.06065589781609176,-0.050916593989656755,0.7179925878513389,0.03839057792285372,-0.04870001189022255,-0.1135434007835619,007070
19,Hanssem,Consumer_Goods_&_Retail,2019,Q4,-0.6917163663875727,-0.08601866674252445,-0.7037415311667541,-0.08078067578541637,-0.016728298008689357,-0.16428567650159193,-0.1142253483742448,0.12072132106429867,-0.07031766822803509,-0.11632547063701582,-0.03944656235267949,009240
19,UNID,Consumer_Goods_&_Retail,2019,Q4,0.016780417014491178,0.012123578364548027,1.1866906027648785,0.04610646815565955,0.001265429105280269,-0.0722671615081848,0.010165668622004298,0.44876058577428324,-0.11159312935510468,0.02299918293589054,-0.04577773844916877,014830
19,Coway,Consumer_Goods_&_Retail,2019,Q4,-0.6662715975880142,-0.031483974503289325,0.8392423965735575,-0.030786797469731786,0.05664523537074573,0.10482969414835933,-0.03276661194171293,0.2504619638058867,0.10836894372867023,-0.026022813480355067,0.02478522763920732,021240
19,Lotte_Shopping,Consumer_Goods_&_Retail,2019,Q4,-0.017570052141888448,0.017540272706347282,-0.8868427796169018,0.010847582630159058,0.07016200813360973,-0.1796353284669271,-0.01823977447340952,0.2208591230399809,0.029851162646400087,-0.016714806617229128,-0.019913617908594722,023530
20,Sindoh,Consumer_Goods_&_Retail,2019,Q4,0.3539613674205745,0.020506789349662213,1.4254959791799204,0.0018035946500094546,0.006561741709558033,-0.14084419575801407,0.003171725419286786,-0.15020021526714333,-0.07339186345120607,0.0033175714461247674,-0.144917293334209,029530
20,Cheil_Worldwide,Consumer_Goods_&_Retail,2019,Q4,0.0649327504356404,0.02723915249269826,-0.8054966944387512,-0.04895303625478031,-0.04541884817579378,-0.13485952340806145,-0.049325321521010546,0.40532699231472014,-0.25090147735167356,-0.05745602895088786,-0.10658148503352328,030000
19,KT&G,Consumer_Goods_&_Retail,2019,Q4,0.37012513514387013,-0.015433432779024647,0.09752870090656529,-0.009669956101718613,-0.023569029874921155,0.08725962728251782,-0.018173669289502703,0.24844278702304123,-0.19340352907732816,-0.02209043644407771,-0.18105499274646764,033780
19,LG_Household & Health Care,Consumer_Goods_&_Retail,2019,Q4,-0.12496328893666875,-0.023069146641506943,0.19581006148534885,-0.02330063121974235,-0.0347366007232246,-0.003023804045689634,-0.05483677077818916,0.6707338447664528,-0.07620495697830876,-0.08834096669175162,-0.10884468136310876,051900
19,Hyundai_Department_Store,Consumer_Goods_&_Retail,2019,Q4,0.01962813914347583,0.0016379841160671926,-0.6631748059486475,0.004133760137223663,-0.013480234454199103,-0.03856541009486613,0.003757492700004028,0.6174335700812665,-0.16326345785879037,0.0020539633332092855,-0.010367839524103126,069960
19,Able_C&C,Consumer_Goods_&_Retail,2019,Q4,-0.23125154399572811,0.08623556269429888,2.0599908091503245,0.04267657821438242,0.07870840408242308,-0.02131539330967016,-0.05472476891632594,0.10620759558303594,0.1458282896712214,-0.05240731252727904,-0.17526551906225707,078520
19,Hyundai_Livart,Consumer_Goods_&_Retail,2019,Q4,0.06429371957457042,-0.03327027789705728,0.8367390830408278,-0.03846695200556738,0.005294097442006929,-0.2043856389390196,-0.051520669163671595,0.43177783314780127,-0.11357977770608607,-0.05131567694000427,-0.08549943719091206,079430
19,Basic_House,Consumer_Goods_&_Retail,2019,Q4,-0.02220022653074749,0.39888835483995355,3.3168583088149792,0.25483636792598985,0.357952335708672,0.04301986557982366,0.01394523546048787,-0.21336658019994337,-0.1270337538219486,-0.005219438751132621,-0.20137245306392793,084870
19,Amorepacific,Consumer_Goods_&_Retail,2019,Q4,-0.3043159093446641,0.002659846508057062,0.6706859629056275,-0.006581308252610718,0.002254480054267427,-0.1395909682247941,-0.018866837407280013,0.3655715289445479,-0.051040243145906716,-0.016209932211688205,0.34909921840418484,090430
19,LF_Corp,Consumer_Goods_&_Retail,2019,Q4,0.006433420856266414,-0.010981387703429935,-6.703409443408319,-0.003557526882166151,-0.01865555556606524,-0.11144414867447702,-0.01772801303021332,-0.026622425063251853,-0.2970244558448032,-0.01631756944050089,-0.15854674192138513,093050
19,CJ_CheilJedang,Consumer_Goods_&_Retail,2019,Q4,-0.08212961168616428,0.07104112446259347,0.9047893386621936,-0.0898690043662187,0.03799246523200461,-0.1928022985080512,-0.037500980674946005,0.33400784225595603,-0.19002614519793237,-0.026802793513153622,0.011633179296543145,097950
19,Hansea,Consumer_Goods_&_Retail,2019,Q4,0.169583566820094,0.08531155132574508,0.6091983842906068,0.07827322263079128,0.05504235628488763,-0.06370499524608576,0.07600447504843066,0.26767635212025365,-0.05076232533782399,0.07976037356302845,-0.17801526908498227,105630
19,Youngone_Corporation,Consumer_Goods_&_Retail,2019,Q4,0.09502991547148332,0.10116905167831192,0.47265445862786193,0.10033032159869149,0.0706521865236086,-0.03892325416352153,0.07867768540004172,0.37280173037181097,0.008908882520092143,0.08026110010384302,-0.10413336857271879,111770
19,Lock_&_Lock,Consumer_Goods_&_Retail,2019,Q4,-0.05659110282385682,0.0020297158868674003,-0.6013013794856434,-0.029290983729126197,-0.03489582169414773,-0.19042304934567728,-0.019185504768779893,0.17669607000184184,-0.016946141749789367,-0.020375489940306357,0.06969291796970714,115390
19,Emart,Consumer_Goods_&_Retail,2019,Q4,-0.034730988009668895,0.021866577841041512,0.7991638717447453,0.010085268743213471,-0.004660151201789864,-0.1769784986577358,0.012523756923939144,0.3290866702469033,-0.14975472754115593,0.011899683217819756,0.04403272655177799,139480
19,Dong-A_ST,Consumer_Goods_&_Retail,2019,Q4,0.21133158514094397,-0.04147012306558384,0.7647375930962698,0.03388535180052055,-0.0276352581711794,-0.16187873445382428,-0.01858078311753175,0.22952102102192284,-0.10257852954002944,-0.013309733863705375,0.340603210756582,170900
19,Jongkundang,Consumer_Goods_&_Retail,2019,Q4,0.2845004173378354,-0.022059553073968452,-0.039193397335047564,-0.03980195000314235,-0.03603715655383066,-0.08638141693293301,-0.05057519313392511,0.4032260403736164,-0.2840787300133969,-0.03195282628692464,0.13892228105685608,185750
