,0
F_매출액 변화율,0.060414441587726395
K_특정 증권 등 소유 증감 수 변화율,0.05396152063351246
F_영업이익 변화율,0.05159716025769925
F_비유동자산 변화율,0.048501529048202936
F_비유동부채 변화율,0.047257772920862744
F_영업비용 변화율,0.047017427407944984
F_부채총계 변화율,0.045060937572667124
F_유동자산 변화율,0.044837879881199576
F_총포괄손익 변화율,0.04268414121683034
