,0
F_비유동부채 변화율,0.07067822179915642
F_영업이익 변화율,0.0694542369042954
M_실업률 변화율,0.06523126042626058
F_자본총계 변화율,0.0626529828558909
F_비유동자산 변화율,0.0612286974937103
F_자산총계 변화율,0.050301504360019574
M_국제유가 변화율,0.04978714637844346
F_유동부채 변화율,0.04703694098482384
K_전체 주식 수 변화율,0.04584292404532372
