,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_당기손익-공정가치측정금융자산 변화율
0,3200,Ilshin_Spinning,섬유·의류,2024,Q3,0.07454005955156351,0.002204313120332424,0.02187066147823169,0.17079070596228318,-0.012015864819353794,0.14583146459664365,-0.0,-0.001129720638702647,-0.001127027442179962,0.07128667885943107,2.7198552745935887,0.9476020184156733,0.9492731255595184,0.9492731255595184,0.9491709394242608,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.028076499461200048,-0.028076499461200048,003200,
1,3200,Ilshin_Spinning,섬유·의류,2024,Q2,-0.02845631842369145,-0.06360788032410847,-0.05381536939409348,-0.22546577681652358,-0.5412553654765879,-0.2607342230509353,-0.0,-0.022777932847070304,-0.022675680875093196,0.0954530475888361,-0.24072516900987107,-2.5701065766480147,-1.5233337975330454,-1.5233337975330454,-1.523198908857851,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04880966733925236,-0.028076499461200048,003200,
2,3200,Ilshin_Spinning,섬유·의류,2024,Q1,0.11106495116144721,-0.0840131866291347,-0.021560367802780922,-0.18405449925880846,0.09246428881413904,-0.14508826779223005,-0.0,-0.005264446397199363,-0.005240735370284355,-0.11726208446530029,1.382309349510968,1.2571817968542192,1.4347214963741175,1.4347214963741175,1.3890624501428428,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13277033044118394,-0.04880966733925236,003200,
3,3200,Ilshin_Spinning,섬유·의류,2023,Q4,-0.03955237942001899,0.05291370048361821,0.025153950564515193,-0.04930562862477461,0.4218909553004364,0.05879770972262832,-0.0,0.020447329868259922,0.02052845061835018,0.019304843813350403,-0.009503356855596001,62.879598861050816,47.672820771913386,47.672820771913386,52.935461816673,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,-0.0,-9.0,-8.7,0.0,-0.0,-0.0,-0.07195098087177731,9.942804019880125e-05,-0.0005972526378656973,-8.932997896059192,-0.025288729589804992,-9.0,-9.0,-0.2482100595030703,0.0,-0.2482100595030703,0.0,0.0,-8.7,-13.561540329166636,-8.40814838338381,-7.047499999999999,0.11250000000000004,0.0,-0.097748668810133,-0.13277033044118394,003200,
4,3200,Ilshin_Spinning,섬유·의류,2023,Q3,0.04100698594641583,0.004654370078166936,0.015854234241186038,0.21507811864925397,-0.4825923941208181,0.1200815309018538,-0.0,-0.00043829130995143295,-0.0004381044478865004,0.03052538996781784,0.588417886663968,1.0736968483305807,1.0828861318950578,1.0828861318950578,0.7780240903342126,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0015354449498616862,0.0,-0.0015354449498616862,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.24093652057505588,-0.097748668810133,003200,
5,3200,Ilshin_Spinning,섬유·의류,2023,Q2,0.12325126282799614,0.024664671241754976,0.05732218202939943,0.07533724631324556,0.47125572268742,0.16089047044166793,-0.0,0.005260058132933287,0.038776862607960316,0.0050632830949755014,-0.3966051329766127,3.2522386986661265,2.7248828472027813,2.7248828472027813,-0.035816464528666936,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.20813895100957436,-0.20813895100957458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03581646452866716,0.0,-0.03581646452866716,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.17309528113054712,-0.24093652057505588,003200,
6,3200,Ilshin_Spinning,섬유·의류,2023,Q1,0.23480238961062916,-0.034695830237746916,0.07340688257512495,0.3572149900011171,-0.01722753068564531,0.30166812796280373,-0.0,0.02658898499107265,0.015801856296908667,0.04632353516431742,0.843760799574218,0.9885210919678914,0.9824577158020061,0.9824577158020061,0.06497566585042136,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06497566585042136,0.06497566585042125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06497566585042136,0.0,0.06497566585042136,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.007139309872420663,0.17309528113054712,003200,
7,3200,Ilshin_Spinning,섬유·의류,2022,Q4,-0.09891680643134615,-0.18264056299778564,-0.14756991919633022,0.0636296203301997,-0.42262559083109186,0.013615302743612445,-0.0,-0.20368209569625928,-0.19692999793071864,-0.042986181650928046,-8.601374068299803,23.354471830889764,21.461090373178536,21.461090373178536,0.08413868747569697,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.06693575512949879,-0.00011350974008150772,-0.0,0.0,0.08413868747569697,0.08413868747569697,0.11567289284980364,0.008755193776420533,0.008879242304656754,9.942804019880125e-05,0.0001990842126219361,-0.0,-0.0,0.08413868747569708,0.0,0.08413868747569708,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.20582005280894128,-0.007139309872420663,003200,
8,3200,Ilshin_Spinning,섬유·의류,2022,Q3,0.014532422180667193,-0.027181237756563004,-0.009285685639816021,-0.09605805138292878,0.07173352719299986,-0.07605202473723649,-0.0,0.009856488669451546,0.009534090335066137,0.19535546620905841,1.4455850483462205,2.2223815166717795,2.208786441868112,2.208786441868112,-0.02779071555712842,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.02779071555712842,-0.02779071555712842,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027790715557128642,0.0,-0.027790715557128642,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05268361516403927,0.20582005280894128,003200,
9,3200,Ilshin_Spinning,섬유·의류,2022,Q2,0.003100763620665359,-0.022832295704244165,-0.011543339438454314,-0.02184089674026657,-0.04458951373456643,-0.024501085431365865,-0.0,-0.008221071333779806,-0.00794987904810851,0.13028562311322778,0.2653188640610973,0.5402740937970485,0.5535643499660301,0.5535643499660301,-0.056549308986153735,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05654930898615351,-0.056549308986153735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.056549308986153735,0.0,-0.056549308986153735,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.16355116655355834,-0.05268361516403927,003200,
