,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,실업률 변화율,자본총계 변화율,비유동자산 변화율,자산총계 변화율,국제유가 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
30,Ilshin_Spinning,2017,Q1,섬유·의류,-0.009958836540721864,0.006838129381920521,0.5101361623321137,-0.0277777777777779,0.014012996342052553,-0.006195139520915216,0.003907172748081278,-0.09135267010029824,-0.10104937141112313,-0.057484567527995134,-0.17896384866021575,003200
30,Chokwang_Leather,2017,Q1,섬유·의류,0.07102926681610165,0.11134503032060061,-0.6284685401146404,-0.0277777777777779,-0.021792568496953102,-0.0774039358969365,-0.009915114362362587,-0.09135267010029824,0.10210015975075093,-0.057486736280751405,-0.1545678098090249,004700
30,Hansum,2017,Q1,섬유·의류,-0.1350112851410935,0.08151088780050486,0.005111531649816259,-0.0277777777777779,-0.0165233487630434,-0.5315257777231375,-0.21350336452462515,-0.09135267010029824,-1.350989562371328,-0.05750026857335411,-0.2683114865995625,020000
30,Basic_House,2017,Q1,섬유·의류,-0.10870288872481759,-0.12095307542667322,-2.062900245453847,-0.0277777777777779,0.023768735050385792,0.0009139436628690101,-0.0002647777422140063,-0.09135267010029824,0.13377691582770124,-0.057486754574176846,-0.18754498319416335,084870
30,LF_Corp,2017,Q1,섬유·의류,-0.020149942650811423,-0.025075292482942935,0.3976247123074672,-0.0277777777777779,0.013518180432309679,-0.03405907344194503,0.040513331097566496,-0.09135267010029824,0.1874111559289401,-0.05746581511035331,-0.0495397922412527,093050
30,Hansea,2017,Q1,섬유·의류,-0.041252550723294854,0.01070113241725279,0.47619740443601677,-0.0277777777777779,0.0035155143000229483,-0.036588473381735875,0.07017103101337163,-0.09135267010029824,0.1579348269639841,-0.05747521544419176,-0.13637875344354156,105630
