,0
K_전체 주식 수 변화율,0.16946240860947895
K_전체 주주 수 변화율,0.15397837542397189
K_특정 증권 등 소유 수 변화율,0.1359006035961829
K_특정 증권 등 소유 증감 비율 변화율,0.12504202451208052
K_특정 증권 등 소유 증감 수 변화율,0.12423660916769134
