접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160513005066,Y,00138242,KG모빌리티,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004093,Y,00138242,KG모빌리티,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004729,Y,00138242,KG모빌리티,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003283,Y,00138242,KG모빌리티,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002307,Y,00138242,KG모빌리티,-,-,-,-,-,-,2019-12-31,2019,Q4
20210323000883,Y,00138242,KG모빌리티,-,-,-,-,-,-,2020-12-31,2020,Q4
20220427000218,Y,00138242,KG모빌리티,-,-,-,-,-,-,2021-12-31,2021,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 09월 21일,KG모빌리티홀딩스㈜,"73,098,000",61.86%,유상증자,-,2022-12-31,2022,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 10월 21일,KG모빌리티홀딩스㈜,"110,000,000",69.06%,유상증자,-,2022-12-31,2022,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 10월 22일,KG모빌리티홀딩스㈜,"110,000,000",66.10%,"출자전환에따른 
지분율 변동",-,2022-12-31,2022,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 11월 08일,KG모빌리티홀딩스㈜,"110,000,000",65.42%,"출자전환에따른 
지분율 변동",-,2022-12-31,2022,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 11월 10일,KG모빌리티홀딩스㈜,"110,000,000",65.88%,자본감소(차등감자),-,2022-12-31,2022,Q4
20230314001136,Y,00138242,KG모빌리티,2022년 12월 20일,KG모빌리티홀딩스㈜,"110,000,000",58.84%,유상증자(제3자배정),-,2022-12-31,2022,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 09월 21일,KG모빌리티홀딩스㈜,"73,098,000",61.86%,유상증자,-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 10월 21일,KG모빌리티홀딩스㈜,"110,000,000",69.06%,유상증자,-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 10월 22일,KG모빌리티홀딩스㈜,"110,000,000",66.10%,"출자전환에따른
지분율 변동",-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 11월 08일,KG모빌리티홀딩스㈜,"110,000,000",65.42%,"출자전환에따른
지분율 변동",-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 11월 10일,KG모빌리티홀딩스㈜,"110,000,000",65.88%,자본감소(차등감자),-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2022년 12월 20일,KG모빌리티홀딩스㈜,"110,000,000",58.84%,유상증자(제3자배정),-,2023-12-31,2023,Q4
20240318000335,Y,00138242,KG모빌리티,2023년 08월 02일,KG ETS (주),"110,000,000",58.84%,흡수합병,-,2023-12-31,2023,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 09월 21일,KG모빌리티홀딩스㈜,"73,098,000",61.86%,유상증자,-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 10월 21일,KG모빌리티홀딩스㈜,"110,000,000",69.06%,유상증자,-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 10월 22일,KG모빌리티홀딩스㈜,"110,000,000",66.10%,"출자전환에따른
지분율 변동",-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 11월 08일,KG모빌리티홀딩스㈜,"110,000,000",65.42%,"출자전환에따른
지분율 변동",-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 11월 10일,KG모빌리티홀딩스㈜,"110,000,000",65.88%,자본감소(차등감자),-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2022년 12월 20일,KG모빌리티홀딩스㈜,"110,000,000",58.84%,유상증자(제3자배정),-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2023년 08월 02일,KG ETS (주),"110,000,000",58.84%,흡수합병,-,2024-12-31,2024,Q4
20250318000528,Y,00138242,KG모빌리티,2024년 03월 28일,KG에코솔루션(주),"110,000,000",56.01%,상호변경,-,2024-12-31,2024,Q4
