접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002726,Y,00102858,고려아연,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002299,Y,00102858,고려아연,-,-,-,-,-,-,2016-12-31,2016,Q4
20180405000065,Y,00102858,고려아연,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003964,Y,00102858,고려아연,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003334,Y,00102858,고려아연,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316000528,Y,00102858,고려아연,-,-,-,-,-,-,2020-12-31,2020,Q4
20220315001010,Y,00102858,고려아연,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000731,Y,00102858,고려아연,-,-,-,-,-,-,2022-12-31,2022,Q4
20240328001400,Y,00102858,고려아연,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001542,Y,00102858,고려아연,-,-,-,-,-,-,2024-12-31,2024,Q4
