접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003977,Y,00126371,삼성전기,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004394,Y,00126371,삼성전기,-,-,-,-,-,-,2016-12-31,2016,Q4
20180814001230,Y,00126371,삼성전기,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003500,Y,00126371,삼성전기,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003915,Y,00126371,삼성전기,-,-,-,-,-,-,2019-12-31,2019,Q4
20210309000338,Y,00126371,삼성전기,-,-,-,-,-,-,2020-12-31,2020,Q4
20220308000667,Y,00126371,삼성전기,-,-,-,-,-,-,2021-12-31,2021,Q4
20230307000653,Y,00126371,삼성전기,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329002895,Y,00126371,삼성전기,-,-,-,-,-,-,2023-12-31,2023,Q4
20250311001190,Y,00126371,삼성전기,-,-,-,-,-,-,2024-12-31,2024,Q4
