접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003413,Y,00500254,GS,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004645,Y,00500254,GS,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004832,Y,00500254,GS,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004336,Y,00500254,GS,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004140,Y,00500254,GS,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001351,Y,00500254,GS,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318001135,Y,00500254,GS,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001124,Y,00500254,GS,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001516,Y,00500254,GS,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001410,Y,00500254,GS,-,-,-,-,-,-,2024-12-31,2024,Q4
