접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330001903,Y,00795135,코오롱인더,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004662,Y,00795135,코오롱인더,-,-,-,-,-,-,2016-12-31,2016,Q4
20190626000395,Y,00795135,코오롱인더,-,-,-,-,-,-,2017-12-31,2017,Q4
20190626000374,Y,00795135,코오롱인더,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003955,Y,00795135,코오롱인더,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319000459,Y,00795135,코오롱인더,2020년 11월 13일,코오롱,"9,200,416",34.10%,특별관계자간 주식매매,-,2020-12-31,2020,Q4
20220321001478,Y,00795135,코오롱인더,2019년 01월 04일,코오롱 외 5명,"10,014,901",37.12%,특별관계자 해소,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2021년 11월 05일,코오롱 외 7명,"9,754,829",35.45%,특별관계자 장내매도,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2020년 02월 24일,코오롱 외 6명,"10,016,201",37.13%,특별관계자 추가 및 장내매수,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2020년 03월 18일,코오롱 외 6명,"10,018,201",37.13%,특별관계자 장내매수,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2020년 04월 01일,코오롱 외 7명,"10,019,528",37.14%,특별관계자 추가 및 장내매수,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2020년 11월 13일,코오롱 외 7명,"10,019,528",37.14%,특별관계자간 주식매매,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2021년 03월 09일,코오롱 외 7명,"9,929,518",36.80%,특별관계자 장내매도,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2021년 03월 29일,코오롱 외 8명,"9,941,918",36.85%,특별관계자 추가,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2021년 06월 24일,코오롱 외 8명,"9,942,918",36.85%,특별관계자 장내매수,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,2021년 08월 30일,코오롱 외 7명,"9,941,591",36.85%,특별관계자 해소,-,2021-12-31,2021,Q4
20230320001068,Y,00795135,코오롱인더,2020년 02월 24일,코오롱 외 6명,"10,016,201",37.13%,특별관계자 추가 및 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2022년 01월 11일,코오롱 외 7명,"9,755,829",35.45%,특별관계자 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2022년 02월 28일,코오롱 외 7명,"9,756,329",35.45%,특별관계자 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2022년 09월 21일,코오롱 외 7명,"9,646,778",35.05%,특별관계자 장내매수 및 매도,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2020년 03월 18일,코오롱 외 6명,"10,018,201",37.13%,특별관계자 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2020년 04월 01일,코오롱 외 7명,"10,019,528",37.14%,특별관계자 추가 및 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2020년 11월 13일,코오롱 외 7명,"10,019,528",37.14%,특별관계자간 주식매매,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2021년 03월 09일,코오롱 외 7명,"9,929,518",36.80%,특별관계자 장내매도,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2021년 03월 29일,코오롱 외 8명,"9,941,918",36.85%,특별관계자 추가,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2021년 06월 24일,코오롱 외 8명,"9,942,918",36.85%,특별관계자 장내매수,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2021년 08월 30일,코오롱 외 7명,"9,941,591",36.85%,특별관계자 해소,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,2021년 11월 05일,코오롱 외 7명,"9,754,829",35.45%,특별관계자 장내매도,-,2022-12-31,2022,Q4
20240320001923,Y,00795135,코오롱인더,2021년 03월 09일,코오롱 외 7명,"9,929,518",36.80%,특별관계자 장내매도,-,2023-12-31,2023,Q4
20240320001923,Y,00795135,코오롱인더,2023년 03월 15일,코오롱 외 7명,"9,573,567",34.79%,특별관계자 해소,-,2023-12-31,2023,Q4
