접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516001446,Y,00426086,티케이지휴켐스,2015년 01월 20일,태광실업,"9,623,376",23.54%,-,장내매수,2015-12-31,2015,Q4
20160516001446,Y,00426086,티케이지휴켐스,2015년 08월 06일,태광실업,"9,843,996",24.08%,-,장내매수,2015-12-31,2015,Q4
20160516001446,Y,00426086,티케이지휴켐스,2015년 08월 11일,태광실업,"9,843,996",24.08%,-,장내매수,2015-12-31,2015,Q4
20160516001446,Y,00426086,티케이지휴켐스,2015년 11월 27일,태광실업,"10,356,624",25.34%,-,장내매수,2015-12-31,2015,Q4
20160516001446,Y,00426086,티케이지휴켐스,2015년 12월 23일,태광실업,"10,641,624",26.03%,-,장내매수,2015-12-31,2015,Q4
20170331004578,Y,00426086,티케이지휴켐스,2016년 01월 06일,태광실업,"16,380,772",40.07%,-,장내매수,2016-12-31,2016,Q4
20170331004578,Y,00426086,티케이지휴켐스,2016년 02월 23일,태광실업,"16,380,772",40.07%,-,최대주주 간 변동,2016-12-31,2016,Q4
20170331004578,Y,00426086,티케이지휴켐스,2016년 03월 24일,태광실업,"16,381,782",40.07%,-,이사 신규선임,2016-12-31,2016,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 01월 26일,태광실업,"16,848,465",41.19%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 03월 08일,태광실업,"16,840,465",41.19%,-,최대주주간 변동,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 06월 26일,태광실업,"16,840,465",41.19%,-,최대주주간 변동,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2018년 09월 07일,태광실업,"16,886,539",41.30%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 10월 25일,태광실업,"17,027,549",41.65%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 11월 14일,태광실업,"17,473,608",42.74%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 11월 20일,태광실업,"17,763,572",43.45%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 11월 24일,태광실업,"17,786,148",43.51%,-,장내매수,2017-12-31,2017,Q4
20180402004142,Y,00426086,티케이지휴켐스,2017년 12월 04일,태광실업,"17,795,321",43.53%,-,장내매수,2017-12-31,2017,Q4
20190401002595,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330001051,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001017,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001002,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001190,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314001436,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250313001222,Y,00426086,티케이지휴켐스,-,-,-,-,-,-,2024-12-31,2024,Q4
