접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20170404001954,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,-,-,2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2013년 06월 26일,한국산업은행,"29,706,200",20.10%,-,-,2015-12-31,2015,Q4
20170404002023,Y,00481454,금호타이어,-,-,-,-,-,-,2016-12-31,2016,Q4
20200429001485,Y,00481454,금호타이어,-,-,-,-,-,-,2017-12-31,2017,Q4
20200504000163,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2018-12-31,2018,Q4
20200504000163,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아주식회사,"129,267,129",45.00%,유상증자,-,2018-12-31,2018,Q4
20200504000397,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2019-12-31,2019,Q4
20200504000397,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아 주식회사,"129,267,129",45.00%,유상증자,-,2019-12-31,2019,Q4
20210330001151,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2020-12-31,2020,Q4
20210330001151,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아 주식회사,"129,267,129",45.00%,유상증자,-,2020-12-31,2020,Q4
20220330001690,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2021-12-31,2021,Q4
20220330001690,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아 주식회사,"129,267,129",45.00%,유상증자,-,2021-12-31,2021,Q4
20230322001105,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2022-12-31,2022,Q4
20230322001105,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아 주식회사,"129,267,129",45.00%,유상증자,-,2022-12-31,2022,Q4
20240326000919,Y,00481454,금호타이어,2014년 09월 23일,(주)우리은행,"22,357,561",14.15%,전환권행사,-,2023-12-31,2023,Q4
20240326000919,Y,00481454,금호타이어,2018년 07월 06일,싱웨이코리아 주식회사,"129,267,129",45.00%,유상증자,-,2023-12-31,2023,Q4
20250318001169,Y,00481454,금호타이어,-,-,-,-,-,-,2024-12-31,2024,Q4
