접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003999,Y,00136378,신세계,-,이명희,"2,763,511",28.07%,-,2013년 기초,2015-12-31,2015,Q4
20160330003999,Y,00136378,신세계,2013년 03월 15일,이명희,"2,762,039",28.05%,-,"최병렬 대표이사의 퇴임 (-1,472주)",2015-12-31,2015,Q4
20160330003999,Y,00136378,신세계,2014년 02월 24일,이명희,"2,762,317",28.06%,-,장재영 대표이사의 장내매수 (+278주),2015-12-31,2015,Q4
20160330003999,Y,00136378,신세계,2014년 02월 25일,이명희,"2,762,320",28.06%,-,장재영 대표이사의 장내매수 (+3주),2015-12-31,2015,Q4
20160330003999,Y,00136378,신세계,2014년 03월 14일,이명희,"2,762,665",28.06%,-,박주형 사내이사의 신규선임 (+345주),2015-12-31,2015,Q4
20170329001041,Y,00136378,신세계,2014년 02월 24일,이명희,"2,762,317",28.06%,-,장재영 대표이사의 장내매수 (+278주),2016-12-31,2016,Q4
20170329001041,Y,00136378,신세계,2014년 02월 25일,이명희,"2,762,320",28.06%,-,장재영 대표이사의 장내매수 (+3주),2016-12-31,2016,Q4
20170329001041,Y,00136378,신세계,2014년 03월 14일,이명희,"2,762,665",28.06%,-,박주형 사내이사의 신규선임 (+345주),2016-12-31,2016,Q4
20170329001041,Y,00136378,신세계,2016년 05월 06일,이명희,"2,762,665",28.06%,-,"정용진 부회장 시간외매매(-720,203주)
정유경 총괄사장 시간외매매(+720,203주)",2016-12-31,2016,Q4
20180402002212,Y,00136378,신세계,2016년 05월 06일,이명희,"2,762,665",28.06%,-,"정용진 부회장 시간외매매(-720,203주)
정유경 총괄사장 시간외매매(+720,203주)",2017-12-31,2017,Q4
20180402002212,Y,00136378,신세계,2017년 03월 10일,이명희,"2,762,320",28.06%,-,박주형 사내이사의 퇴임 (-345주),2017-12-31,2017,Q4
20190401004311,Y,00136378,신세계,2016년 05월 06일,이명희,"2,762,665",28.06%,"정용진 부회장 시간외매매(-720,203주)
정유경 총괄사장 시간외매매(+720,203주)",-,2018-12-31,2018,Q4
20190401004311,Y,00136378,신세계,2017년 03월 10일,이명희,"2,762,320",28.06%,박주형 사내이사의 퇴임 (-345주),-,2018-12-31,2018,Q4
20200330003822,Y,00136378,신세계,2017년 03월 10일,이명희 외,"2,762,320",28.06%,  박주형 사내이사의 퇴임 (-345주),-,2019-12-31,2019,Q4
20210316000687,Y,00136378,신세계,2020년 02월 03일,이명희외 2인,"2,812,320",28.57%,"정유경 총괄사장 장내매수 (+50,000주)",-,2020-12-31,2020,Q4
20210316000687,Y,00136378,신세계,2020년 03월 25일,이명희외 2인,"2,812,599",28.57%,차정호 대표이사 신규선임 (+560주) / 장재영 대표이사 사임 (-281주),-,2020-12-31,2020,Q4
20210316000687,Y,00136378,신세계,2020년 09월 28일,정유경외 2인,"2,812,599",28.57%,"이명희 회장 증여 (-809,668주) / 정유경 총괄사장 수증 (+809,668주)",-,2020-12-31,2020,Q4
