접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002927,Y,00159193,한국전력공사,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002694,Y,00159193,한국전력공사,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330003688,Y,00159193,한국전력공사,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001643,Y,00159193,한국전력공사,-,-,-,-,-,-,2018-12-31,2018,Q4
20200402000541,Y,00159193,한국전력공사,-,-,-,-,-,-,2019-12-31,2019,Q4
20210514000023,Y,00159193,한국전력공사,2014년 12월 31일,한국산업은행,"192,159,940",29.93%,"정책금융공사 보유 주식을
산업은행이 취득",-,2020-12-31,2020,Q4
20210514000023,Y,00159193,한국전력공사,2015년 03월 31일,한국산업은행,"211,235,264",32.90%,"대한민국정부가 
산업은행에 현물출자",-,2020-12-31,2020,Q4
20220516001505,Y,00159193,한국전력공사,2014년 12월 31일,한국산업은행,"192,159,940",29.93%,"정책금융공사 보유 주식을
산업은행이 취득",-,2021-12-31,2021,Q4
20220516001505,Y,00159193,한국전력공사,2015년 03월 31일,한국산업은행,"211,235,264",32.90%,"대한민국정부가 
산업은행에 현물출자",-,2021-12-31,2021,Q4
20230525000309,Y,00159193,한국전력공사,2014년 12월 31일,한국산업은행,"192,159,940",29.93%,정책금융공사 보유 주식을 산업은행이 취득,-,2022-12-31,2022,Q4
20230525000309,Y,00159193,한국전력공사,2015년 03월 31일,한국산업은행,"211,235,264",32.90%,대한민국정부가 산업은행에 현물출자,-,2022-12-31,2022,Q4
20240329002856,Y,00159193,한국전력공사,2014년 12월 31일,한국산업은행,"192,159,940",29.93%,정책금융공사 보유 주식을 산업은행이 취득,-,2023-12-31,2023,Q4
20240329002856,Y,00159193,한국전력공사,2015년 03월 31일,한국산업은행,"211,235,264",32.90%,대한민국정부가 산업은행에 현물출자,-,2023-12-31,2023,Q4
20250318000747,Y,00159193,한국전력공사,2014년 12월 31일,한국산업은행,"192,159,940",29.93%,정책금융공사 보유 주식을 산업은행이 취득,-,2024-12-31,2024,Q4
20250318000747,Y,00159193,한국전력공사,2015년 03월 31일,한국산업은행,"211,235,264",32.90%,대한민국정부가 산업은행에 현물출자,-,2024-12-31,2024,Q4
