접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516002391,Y,00106669,세아베스틸지주,2006년 12월 31일,(주)세아홀딩스,"19,092,512",53.24%,-,-,2015-12-31,2015,Q4
20160516002391,Y,00106669,세아베스틸지주,2007년 12월 31일,〃,"19,420,000",54.15%,-,1% 미만 변동,2015-12-31,2015,Q4
20160516002391,Y,00106669,세아베스틸지주,2010년 05월 26일,〃,"19,500,000",54.37%,-,1% 미만 변동,2015-12-31,2015,Q4
20170331002282,Y,00106669,세아베스틸지주,2006년 12월 31일,(주)세아홀딩스,"19,092,512",53.24%,-,-,2016-12-31,2016,Q4
20170331002282,Y,00106669,세아베스틸지주,2007년 12월 31일,〃,"19,420,000",54.15%,-,1% 미만 변동,2016-12-31,2016,Q4
20170331002282,Y,00106669,세아베스틸지주,2010년 05월 26일,〃,"19,500,000",54.37%,-,1% 미만 변동,2016-12-31,2016,Q4
20180402003080,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401005181,Y,00106669,세아베스틸지주,2010년 05월 26일,(주)세아홀딩스,"19,500,000",54.37%,-,-,2018-12-31,2018,Q4
20190401005181,Y,00106669,세아베스틸지주,2017년 07월 24일,(주)세아홀딩스,"21,135,633",58.94%,"(주)해덕기업
지분 매수 ",-,2018-12-31,2018,Q4
20200330001553,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311000591,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000967,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001452,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2022-12-31,2022,Q4
20240312000629,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000465,Y,00106669,세아베스틸지주,-,-,-,-,-,-,2024-12-31,2024,Q4
