접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160328000528,Y,00557508,GKL,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330000237,Y,00557508,GKL,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402001914,Y,00557508,GKL,-,-,-,-,-,-,2017-12-31,2017,Q4
20190705000387,Y,00557508,GKL,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330001284,Y,00557508,GKL,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317000681,Y,00557508,GKL,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321000040,Y,00557508,GKL,-,-,-,-,-,-,2021-12-31,2021,Q4
20230713000041,Y,00557508,GKL,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000077,Y,00557508,GKL,-,-,-,-,-,-,2023-12-31,2023,Q4
20250321000291,Y,00557508,GKL,-,-,-,-,-,-,2024-12-31,2024,Q4
