,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
28,Hyundai_Heavy_Industries,2017,Q3,중공업,0.0,-0.0002911777786975822,-0.15372330132051748,-0.04956390343172368,-0.06546003381100451,-0.00043114948031508504,-0.06332673954958867,0.3651469449712472,0.08673199259035014,-0.021385569862328202,-0.19285248634765825,009540
28,Samsung_Heavy Industries,2017,Q3,중공업,0.009386340438929955,-0.003635712105668709,-0.15372330132051748,-0.03427277919835303,-0.05206923822501652,-0.006806166098906941,-0.05048523678916195,0.30438570656564756,0.16313797994297974,0.0,-0.1229950969217573,010140
28,Hyundai_Mipo_Dockyard,2017,Q3,중공업,0.12417468690529794,0.03213223707160873,-0.15372330132051748,-0.034024324789371674,-0.034024324789371674,-0.10927614771719263,-0.034024324789371674,-0.05744506986976661,0.23359270177095137,0.0,-0.16432463829787228,010620
28,Hanwha_Aerospace,2017,Q3,중공업,-0.19179404695030283,-0.005122123922900901,-0.15372330132051748,-0.036426656935836244,-0.021412538424894878,-0.058557421301516754,-0.02157120876183538,3.494265199320573,0.362175619429559,-0.0,-0.273467471042388,012450
28,Hyundai_Elevator,2017,Q3,중공업,-0.14209775976474842,-0.08085623135695785,-0.15372330132051748,-0.0342587139130337,-0.03425871391303348,-0.2882855407388152,-0.0342587139130337,0.07673466711957444,-0.14579512202270695,0.0,-0.20510680419563473,017800
28,Doosan_Heavy_Industries,2017,Q3,중공업,-0.23622721352253995,-0.0005213551279301676,-0.15372330132051748,-0.033906687697710325,-0.0339066876977101,-0.004453617432078172,-0.033906687697710325,0.09414738556624103,-0.0216615898189505,-0.0,-0.18991719255907485,034020
28,Daewoo_Shipbuilding_&_Marine_Engineering,2017,Q3,중공업,0.0,-0.038789491379007446,-0.15372330132051748,-0.03302426356876276,-0.03216691364330848,3.205552272324911,-0.035203202684208845,0.7468073545643257,0.006648293977211561,-0.0,0.0,042660
28,Doosan_Infracore,2017,Q3,중공업,-0.21490661136276618,-0.02148384563151473,-0.15372330132051748,-0.03435926909723985,-0.03435926909723985,-0.4077320842421941,-0.03435926909723985,0.37335115666328833,-0.1538132454667671,-0.03435926909723985,-0.042485434552051296,042670
28,Hyundai_Rotem,2017,Q3,중공업,-0.126458593548484,-0.007646080063025362,-0.15372330132051748,-0.03417311364767417,-0.03417311364767417,-0.019425852872410942,-0.03417311364767417,-1.194446682315987,0.03622418246372272,-0.0,-0.15075013138686125,064350
28,Doosan_Engine,2017,Q3,중공업,0.11693660117820635,-0.00817189812486907,-0.15372330132051748,-0.034236938998285726,-0.034236938998285726,0.050615286023824146,-0.034236938998285726,0.603780537063564,0.08041562576307193,-0.034236938998285504,-0.0703038619499568,082740
28,HHI_Heavy_Industries,2017,Q3,중공업,0.05544357838366569,0.029982969274631177,-0.15372330132051748,-0.034172236332381756,-0.034172236332381756,-0.04493297642476701,-0.034172236332381756,-4.306521435553694,0.05444148050471442,-0.034172236332381534,-0.17775551024895933,097230
