,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
24,Hyundai_Heavy_Industries,2018,Q3,중공업,-0.17688611299968893,0.0002056064614960329,-0.0442397512820667,-0.05703750258605611,-0.06582619016572511,0.00011146621582314165,-0.06467232040096693,1.425843701477364,0.034832195121761056,-0.0,0.3139804865514005,009540
24,Samsung_Heavy Industries,2018,Q3,중공업,-0.024551623443129653,0.012227767347028018,-0.0442397512820667,-0.048738762640532673,-0.05743075474269932,0.027063170833706574,-0.05666319394047847,-0.08102517430209266,0.02695411147523452,0.0,0.12410840037787528,010140
24,Hyundai_Mipo_Dockyard,2018,Q3,중공업,-0.08729832217698372,-0.016631224173055292,-0.0442397512820667,-0.04850027484158059,-0.048500274841580815,-0.02021375822497995,-0.048500274841580815,-0.1507124768378636,0.1378827718413077,0.0,0.19886001706193937,010620
24,Hanwha_Aerospace,2018,Q3,중공업,-0.15332924707149947,0.010043088810432255,-0.0442397512820667,-0.04889820933770839,-0.046725764357888666,-0.0765107598012762,-0.04674901952147548,0.24547709171073007,0.018919836372708,-0.0,0.0648336607745251,012450
24,Hyundai_Elevator,2018,Q3,중공업,0.19035761660048311,-0.006118199969906479,-0.0442397512820667,-0.048616545378982634,-0.048616545378982634,-0.023947205355936863,-0.048616545378982634,-0.3643338767232005,-0.03980865891918217,0.0,0.24396773819383805,017800
24,Doosan_Heavy_Industries,2018,Q3,중공업,0.025624864659940676,0.005361223449519059,-0.0442397512820667,-0.04765035436702747,-0.04765035436702747,0.010128420492854784,-0.04765035436702747,0.9117113813691714,0.02698906268961343,-0.0,-0.05535893045447256,034020
24,Daewoo_Shipbuilding_&_Marine_Engineering,2018,Q3,중공업,0.04491375055563712,-0.040306143942872685,-0.0442397512820667,-0.04998109813163798,-0.05203057661207944,-0.7279065565892189,-0.052716807004790756,0.34972432781813445,-0.028757030113632842,-0.0,0.28588252871652464,042660
24,Doosan_Infracore,2018,Q3,중공업,0.05779493628810192,-0.011517026002760167,-0.0442397512820667,-0.04858096491187491,-0.04858096491187469,-0.10717485613866451,-0.04858096491187491,0.3944484221910224,-0.0358301191481567,-0.04858096491187469,0.014271954489927257,042670
24,Hyundai_Rotem,2018,Q3,중공업,0.8257030699692409,0.02178644481429559,-0.0442397512820667,-0.04861286913691942,-0.04861286913691942,0.0583246707520475,-0.04861286913691942,1.6631733559237034,-0.061257518467325855,-0.0,0.08076228824004748,064350
24,Doosan_Engine,2018,Q3,중공업,0.08329800667810164,0.025158002393217638,-0.0442397512820667,-0.04860805854418726,-0.04860805854418726,0.1937445340098033,-0.04860805854418726,-0.3650255567835132,0.18576012991537993,-0.04860805854418726,0.08501868906644906,082740
24,HHI_Heavy_Industries,2018,Q3,중공업,0.013395601933067817,0.07762754370352942,-0.0442397512820667,-0.04856834413236788,-0.0485683441323681,-0.04957734971144645,-0.0485683441323681,-0.3144729005360334,0.009443711566779367,-0.04856834413236788,-0.13000697655571591,097230
