,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
23,Hyundai_Heavy_Industries,2018,Q4,중공업,0.3139804865514005,0.020595486456025824,-0.1528942253920036,0.018226962720964024,0.02740166260235999,0.02461359398591212,0.02620575103557976,4.597086784081065,-0.14648213002287047,-0.0,0.08307387141742968,009540
23,Samsung_Heavy Industries,2018,Q4,중공업,0.12410840037787528,0.017660825550221082,-0.1528942253920036,0.00823096870499418,0.011865805788716877,0.04345393389770302,0.011547232649249617,-0.23119776018440996,-0.06494460687122894,0.0,0.046318827519528635,010140
23,Hyundai_Mipo_Dockyard,2018,Q4,중공업,0.19886001706193937,0.00391289424456609,-0.1528942253920036,0.00830790712079088,0.008307907120791103,0.05739636595975606,0.00830790712079088,0.7659098957783517,0.12524359522433526,0.0,0.27103964874490916,010620
23,Hanwha_Aerospace,2018,Q4,중공업,0.0648336607745251,0.003285857372767431,-0.1528942253920036,0.0087662204410216,0.00522140813526184,-0.018959383299767874,0.005259431858360197,-0.33110930051153287,-0.13219744159699642,-0.0,0.4082865185399758,012450
23,Hyundai_Elevator,2018,Q4,중공업,0.24396773819383805,-0.021874168458649423,-0.1528942253920036,0.008251979233872442,0.00825197923387233,-0.08412676006026265,0.008251979233872442,0.15564258136318354,0.0068716390011628325,0.0,0.09086430036170479,017800
23,Doosan_Heavy_Industries,2018,Q4,중공업,-0.05535893045447256,0.19224425868461315,-0.1528942253920036,0.009190142569505455,0.009190142569505344,0.5507585619202946,0.009190142569505566,-10.640645895226195,0.03767099785082284,-0.0,-0.21776363975586321,034020
23,Daewoo_Shipbuilding_&_Marine_Engineering,2018,Q4,중공업,0.28588252871652464,-0.05687013731827473,-0.1528942253920036,-0.026746987584367332,-0.07275443107531498,-0.6670889720689519,-0.06390832990603634,-1.0804582644784833,-0.023013963587518615,-0.0,0.11113222918413021,042660
23,Doosan_Infracore,2018,Q4,중공업,0.014271954489927257,0.012997628763181335,-0.1528942253920036,0.008381151449200819,0.008381151449200819,0.1338801911818942,0.00838115144920093,0.11814073943624226,0.09998860414525057,0.00838115144920093,-0.09183350238918206,042670
23,Hyundai_Rotem,2018,Q4,중공업,0.08076228824004748,0.19510822780859682,-0.1528942253920036,0.008192253519270554,0.008192253519270665,0.5364390325342239,0.008192253519270665,-23.218346624196624,-0.1418649900286859,-0.0,0.03106046867704794,064350
23,Doosan_Engine,2018,Q4,중공업,0.08501868906644906,0.02995794533991769,-0.1528942253920036,0.00825645766587968,0.00825645766587968,0.303546643963132,0.00825645766587968,-0.03712403162556921,-0.012690691722938352,-0.16274610282347557,0.2843400596546647,082740
23,HHI_Heavy_Industries,2018,Q4,중공업,-0.13000697655571591,1.795202433467352,-0.1528942253920036,0.008341220752698941,0.008341220752698941,-1.114774090085946,0.008341220752699052,7.296511101042139,-0.052453535781469496,0.008341220752699052,-0.22974617904634853,097230
