,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
19,Hyundai_Heavy_Industries,2019,Q4,중공업,0.06361986834864124,0.0020460802046146087,-5.380260221408914,0.025441438917367498,0.026609600490853924,0.002224376667508854,0.026464484032217683,0.6514266135628898,0.021513155281343566,-0.0,-0.05422703575722031,009540
19,Samsung_Heavy Industries,2019,Q4,중공업,-0.01617184134946828,0.08044187868258024,-5.380260221408914,0.02422599947252768,0.013700298095529528,0.21060025485548162,0.014640908398287356,0.34916682224364126,0.11049233932722435,0.0,-0.15045186942928937,010140
19,Hyundai_Mipo_Dockyard,2019,Q4,중공업,-0.07186427505746493,0.003259694466297147,-5.380260221408914,0.024389763610279225,0.024389763610279336,0.0031294411705028446,0.024389763610279447,1.1035005276309011,0.07142073959374762,0.0,-0.05105499274646762,010620
19,Hanwha_Aerospace,2019,Q4,중공업,0.2892795356345578,1.9924198380483205e-05,-5.380260221408914,0.024671934873259027,0.02252822804100807,-2.1831117209547557e-06,0.022550999646110514,-0.7322927736451041,-0.05090987209092157,-0.0,-0.2496868590037177,012450
19,Hyundai_Elevator,2019,Q4,중공업,-0.05777551311512065,-0.0245875682711012,-5.380260221408914,0.024359078345845497,0.024359078345845497,-0.08729088545637897,0.02435907834584561,-0.02179314404574928,-0.19633919799009036,0.0,-0.3086876805714631,017800
19,Doosan_Heavy_Industries,2019,Q4,중공업,0.1065256956669741,0.24626491876398404,-5.380260221408914,0.024795075834062152,0.024795075834062152,1.557273800363779,0.024795075834062152,-0.5608873328684287,-0.006809143277461738,-0.0,-0.23938091623293778,034020
19,Daewoo_Shipbuilding_&_Marine_Engineering,2019,Q4,중공업,-0.05111924966101444,0.034424726335589684,-5.380260221408914,0.024714012777510952,0.024943567689819646,0.2277329249625213,0.024212421394928185,1.5854954747871326,0.03512332998192613,-0.0,-0.1552264269788276,042660
19,Doosan_Infracore,2019,Q4,중공업,0.02348205448577929,0.017268312669967978,-5.380260221408914,0.02443505406049651,0.02443505406049651,0.2779389612345645,0.024435054060496397,0.5851843645739621,0.053766220631487616,0.02443505406049651,-0.1933153566556779,042670
19,Hyundai_Rotem,2019,Q4,중공업,-0.11746978605616704,0.09582913542832383,-5.380260221408914,0.02434601180903173,0.024346011809031842,37.84764229352765,0.024346011809031842,-0.7945621349147589,-0.032482897322168025,-0.0,-0.26818677569220406,064350
19,Doosan_Engine,2019,Q4,중공업,-0.051105415286522,0.1500356955788522,-5.380260221408914,0.024390812441773324,0.024390812441773324,-6.617558159463166,0.024390812441773324,7.570271023854082,0.013365610723099719,-0.0,0.23675602694936881,082740
19,HHI_Heavy_Industries,2019,Q4,중공업,-0.22215733770849044,-0.18909353209906232,-5.380260221408914,0.024290303770569066,0.024290303770568955,0.02997609854199601,0.024290303770569066,-4.734678111587983,-0.11495050674359764,-0.2901452046223041,0.022421354888295858,097230
