,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
21,Hyundai_Heavy_Industries,2019,Q2,중공업,-0.1309386850301982,0.04474675775716652,-0.17798441463015324,-0.151649454179819,-0.24350714122974937,-0.041320194244652386,-0.2313004228316864,-2.3332943820823244,0.9491170579123293,-0.0,-0.00923143924427993,009540
21,Samsung_Heavy Industries,2019,Q2,중공업,0.05609984285939352,0.04724489127089604,-0.17798441463015324,-0.059032657359050944,-0.06656393532570792,0.11632818308003856,-0.06589163184986857,0.6372066763318822,-0.04318128026699464,0.0,-0.015834852387428173,010140
21,Hyundai_Mipo_Dockyard,2019,Q2,중공업,-0.061622309831470067,-0.007705600597580853,-0.17798441463015324,-0.05870033028588484,-0.05870033028588506,-0.00891319368934762,-0.05870033028588506,-0.9541304226381413,0.07771541645542634,0.0,-0.16086003484495676,010620
21,Hanwha_Aerospace,2019,Q2,중공업,0.011872264475861247,0.008081696005190486,-0.17798441463015324,-0.05899508721112823,-0.05753392314748629,0.01774608830080937,-0.05754946776293757,0.4713716450406569,-0.06277893315831795,-0.0,-0.04126045393913256,012450
21,Hyundai_Elevator,2019,Q2,중공업,-0.24443788655252674,0.021118013411900227,-0.17798441463015324,-0.05877553454072637,-0.05877553454072615,0.08470876866215726,-0.05877553454072637,-0.5058730326285457,0.002411443245293743,0.0,0.001091097500412504,017800
21,Doosan_Heavy_Industries,2019,Q2,중공업,-0.25863561889041914,-0.11461935915763233,-0.17798441463015324,-0.05834054471264971,-0.05834054471264971,0.030872152025130606,-0.05834054471264971,-0.3148505005724709,0.027563171604354175,-0.0,-0.06849773441483041,034020
21,Daewoo_Shipbuilding_&_Marine_Engineering,2019,Q2,중공업,-0.23377320522430034,-0.03377687638516513,-0.17798441463015324,-0.05760013951120557,-0.05693928819731653,-0.17725521076264927,-0.059475527140329554,0.1472658367134061,0.018199787941778012,-0.0,0.162896534570186,042660
21,Doosan_Infracore,2019,Q2,중공업,-0.12186382478893051,-0.017687575476112993,-0.17798441463015324,-0.05856742814810789,-0.05856742814810767,-0.1814494527724977,-0.05856742814810767,0.10851103862916034,0.06481539991998964,-0.05856742814810789,-0.1192518593142916,042670
21,Hyundai_Rotem,2019,Q2,중공업,-0.229751783843297,0.10565608307786745,-0.17798441463015324,-0.05868902985668778,-0.05868902985668778,0.48946641863324847,-0.05868902985668778,63.57853976296028,-0.002205838811587535,-0.0,-0.10666801429713405,064350
21,Doosan_Engine,2019,Q2,중공업,-0.1561493103361524,0.03394011263166774,-0.17798441463015324,-0.058795545538032234,-0.05879554553803246,1.2596351350646218,-0.058795545538032234,0.6497410313465093,-0.0820341508796314,-0.0,-0.2253481235103834,082740
21,HHI_Heavy_Industries,2019,Q2,중공업,-0.3328856211904965,0.06923670430467599,-0.17798441463015324,-0.05873505288273506,-0.05873505288273506,0.25347564391708444,-0.05873505288273506,-46.41379310344828,-0.002787611947378643,-0.05873505288273506,0.0,097230
