,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
13,Hyundai_Heavy_Industries,2021,Q2,중공업,0.15919939701569874,-0.005256697820388956,-0.7421096287815034,-0.0,-0.07056667425359864,-0.001055047851291624,-0.07020435117922519,3.5362753811963956,-9.616514201393755e-05,-0.0,-0.05980674552103116,009540
13,Samsung_Heavy Industries,2021,Q2,중공업,0.03036420012169412,0.11974023677659562,-0.7421096287815034,-0.0,-0.07157130950350266,-0.6357375708582282,-0.07102196662827898,0.15203403824878947,-0.05354473672606419,0.0,-0.1887691731061234,010140
13,Hyundai_Mipo_Dockyard,2021,Q2,중공업,0.326728442639046,0.06426827148097058,-0.7421096287815034,-0.0,-0.06500106661980731,0.08418596311000048,-0.06500106661980731,17.709788085449432,-0.2508444414440236,0.0,0.25402816562329705,010620
13,Hanwha_Aerospace,2021,Q2,중공업,0.3497155920776204,0.00651932860126514,-0.7421096287815034,-0.0,-0.06378414730429682,0.008862079334410411,-0.06379973478687417,1.0565479784483247,-0.07943832646708038,-0.0,0.09676514225698299,012450
13,Hyundai_Elevator,2021,Q2,중공업,0.08373866698450379,-0.004340561909264018,-0.7421096287815034,-0.0,-0.06501848889426154,-0.020271091717910528,-0.06501848889426154,-0.26814009564178654,-0.060140729934416104,0.0,0.09819654487662544,017800
13,Doosan_Heavy_Industries,2021,Q2,중공업,-0.10960598539640581,-0.1994301103051217,-0.7421096287815034,-0.06457424165364123,-0.06457424165364123,-0.34376332729869596,-0.06457424165364123,-0.22087258431099532,0.02380942901048866,-0.0,0.7682270459420548,034020
13,Daewoo_Shipbuilding_&_Marine_Engineering,2021,Q2,중공업,-0.02891598604293734,0.2852354763482673,-0.7421096287815034,-0.0,-0.0657509968557668,2.7873796573004848,-0.06428941350369421,-3.8512557648109143,-0.12810343477735486,-0.0,0.21488360407070106,042660
13,Doosan_Infracore,2021,Q2,중공업,0.3626178716738104,0.5946689347372931,-0.7421096287815034,-0.0,-0.06499086728219372,-0.48196088230574907,-0.06499086728219372,-0.4586477419270838,-0.25906019884646714,-0.06499086728219372,0.226517206542306,042670
13,Hyundai_Rotem,2021,Q2,중공업,0.09397291435802342,-0.009469947853607996,-0.7421096287815034,-0.0648484349770031,-0.0648484349770031,0.0775049706911135,-0.0648484349770031,-3.5554634617480616,0.07549711681164628,-0.0,0.1363261520824547,064350
13,Doosan_Engine,2021,Q2,중공업,0.025513450207623162,-0.12643743500281945,-0.7421096287815034,-0.0,-0.06502172784765259,-0.06651730240552522,-0.06502172784765259,0.3567022498078932,0.03770381573518489,-0.0,-0.036394997953580345,082740
13,HHI_Heavy_Industries,2021,Q2,중공업,-0.06422896330694149,0.08184037047906034,-0.7421096287815034,-0.0,-0.06498281962993979,-0.017545436611472454,-0.06498281962993979,1.0382140303487726,0.010298392565556425,-0.0,0.08626732855304292,097230
