,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
17,Hyundai_Heavy_Industries,2020,Q2,중공업,-0.18851938423147904,0.0006352981595986185,0.9744470971009336,0.15170479580377305,0.1586473624839142,0.310696614753068,0.15778545140878186,-1.1537401486145669,0.0021427271652263435,-0.0,-0.07671235737245245,009540
17,Samsung_Heavy Industries,2020,Q2,중공업,-0.2684792597426805,0.14136482418131224,0.9744470971009336,0.14278909993451705,0.154941033907128,0.6470361842916243,0.15385759479448313,-20.767417921177135,0.0006129832647622235,0.0,0.3479148702342794,010140
17,Hyundai_Mipo_Dockyard,2020,Q2,중공업,-0.22030820331898457,-0.0005376629084876683,0.9744470971009336,0.1428063414454701,0.1428063414454701,-0.0009843260384028163,0.1428063414454701,0.7209131129266959,-0.06959022686638794,0.0,-0.03222168913184967,010620
17,Hanwha_Aerospace,2020,Q2,중공업,-0.22283420513190624,0.004154089104276393,0.9744470971009336,0.1441333315054225,0.13600539208263396,0.005846962450656634,0.1360912466754669,0.5789183196387494,-0.019150150893720852,-0.0,0.025147022640906375,012450
17,Hyundai_Elevator,2020,Q2,중공업,0.02980483637223072,0.06953112995199229,0.9744470971009336,0.14295246701104913,0.14295246701104913,0.35160076659918926,0.14295246701104913,-0.39420722977873,-0.17088612618826127,0.0,0.03995098250086973,017800
17,Doosan_Heavy_Industries,2020,Q2,중공업,-0.20880962200408362,0.155986755701087,0.9744470971009336,0.1414919368195402,0.1414919368195402,-1.2987501888258857,0.1414919368195402,-0.21123524033787966,-0.023649630964786006,-0.0,0.23909403713177352,034020
17,Daewoo_Shipbuilding_&_Marine_Engineering,2020,Q2,중공업,-0.32204599057363603,-0.012929665159506998,0.9744470971009336,0.13955274479385027,0.13731770684652578,-0.07511358181548511,0.14517499863892636,0.7639753640540137,0.01605383455049192,-0.0,0.8381494445319606,042660
17,Doosan_Infracore,2020,Q2,중공업,-0.238216809527476,-0.0012316948213142442,0.9744470971009336,0.14279003586543115,0.14279003586543093,0.05932489597852475,0.14279003586543104,0.6347774074573145,0.05220035849838345,0.14279003586543104,1.0886473633971663,042670
17,Hyundai_Rotem,2020,Q2,중공업,-0.006913049389850073,-0.06616427627905552,0.9744470971009336,0.14278630840375395,0.14278630840375406,0.27590085581414725,0.14278630840375406,-1.3213243079006198,0.0024753069968468377,-0.0,0.08337620430061626,064350
17,Doosan_Engine,2020,Q2,중공업,-0.24803149884163286,-0.0037449553593318363,0.9744470971009336,0.14299741907670838,0.14299741907670838,0.023062075990689546,0.14299741907670838,0.32453939264963594,0.06465108146853871,-0.0,0.7310265802404659,082740
17,HHI_Heavy_Industries,2020,Q2,중공업,0.028843861367060686,-0.28040237927177114,0.9744470971009336,0.14293558848554921,0.14293558848554933,0.052334047241468284,0.14293558848554921,0.9954101447569731,0.07086576731897154,-0.0,0.17362130233983192,097230
