,name,year,quarter,sector,Relative Return,자본총계 변화율,소비자물가지수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 수 변화율,이익잉여금 변화율,특정 증권 등 소유 수 변화율,영업이익 변화율,부채총계 변화율,주식 수 감소 변화율,Label,Code
22,Hyundai_Heavy_Industries,2019,Q1,중공업,0.08307387141742968,-0.0005702560313733951,0.6874179652905958,0.10921109419143626,0.12055914566991877,-0.000951460000905735,0.11906782034700403,1.0573475469371145,0.01811280700752027,-0.0,-0.1309386850301982,009540
22,Samsung_Heavy Industries,2019,Q1,중공업,0.046318827519528635,0.019522377791068024,0.6874179652905958,0.09894884349743438,0.1136648748485618,0.04483476290603927,0.1123707698015235,0.46557159396386594,-0.06662164888438404,0.0,0.05609984285939352,010140
22,Hyundai_Mipo_Dockyard,2019,Q1,중공업,0.27103964874490916,0.006096987241494989,0.6874179652905958,0.09872843344167659,0.09872843344167659,0.007801596301026392,0.09872843344167659,-2.6675146368529807,0.03271906009025194,0.0,-0.061622309831470067,010620
22,Hanwha_Aerospace,2019,Q1,중공업,0.4082865185399758,-0.005651143818883098,0.6874179652905958,0.09940235316248458,0.095102214858927,-0.014589144295488854,0.09514817804034237,0.21384247182889027,-0.015647053911865605,-0.0,0.011872264475861247,012450
22,Hyundai_Elevator,2019,Q1,중공업,0.09086430036170479,-0.021721312522893,0.6874179652905958,0.09879879365687172,0.09879879365687161,-0.07874192571418637,0.09879879365687172,0.2240900500904277,0.04789210737777072,0.0,-0.24443788655252674,017800
22,Doosan_Heavy_Industries,2019,Q1,중공업,-0.21776363975586321,-0.013090075416815061,0.6874179652905958,0.09733288240400884,0.09733288240400884,-0.05819048572373853,0.09733288240400872,0.25609540289691535,-0.058962950012059645,-0.0,-0.25863561889041914,034020
22,Daewoo_Shipbuilding_&_Marine_Engineering,2019,Q1,중공업,0.11113222918413021,-0.053637383496142776,0.6874179652905958,0.09746971043609554,0.09683665625243609,-0.3695925996510665,0.09931118595520161,0.3765055628873555,0.02859604422589157,-0.0,-0.23377320522430034,042660
22,Doosan_Infracore,2019,Q1,중공업,-0.09183350238918206,-0.03537604911211334,0.6874179652905958,0.09848733313330382,0.09848733313330382,-0.42918913824714666,0.09848733313330371,-1.5520093036569382,-0.10725411739174961,0.09848733313330371,-0.12186382478893051,042670
22,Hyundai_Rotem,2019,Q1,중공업,0.03106046867704794,-0.011176668933998046,0.6874179652905958,0.098651247040073,0.09865124704007289,-0.05396863423077791,0.09865124704007289,1.006435325757824,-0.03673430641330411,-0.0,-0.229751783843297,064350
22,Doosan_Engine,2019,Q1,중공업,0.2843400596546647,0.05155031465123083,0.6874179652905958,0.09881061698723193,0.09881061698723193,0.6685666540667521,0.09881061698723181,-0.027470491717459966,-0.12832202051051445,-0.0,-0.1561493103361524,082740
22,HHI_Heavy_Industries,2019,Q1,중공업,-0.22974617904634853,1.6400295791241573,0.6874179652905958,0.09883597986049786,0.09883597986049786,-0.03996608192446227,0.09883597986049775,0.9997913128580064,0.25880718215017473,0.09883597986049764,-0.3328856211904965,097230
