,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
16,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q3,0.00019868206637752017,-0.03646159709013519,0.025559957945052725,-0.03057275439133167,-1.7082485045209577,0.33313515746866035,-0.003109679370675744,-0.0026234882090778733,3.514135989901579e-05,-0.0029988727607823673,0.11199464307042542,000240
17,Kia_Corp,Automotive_&_Parts,2020,Q3,-0.007314024423221488,-0.1400653706338253,-0.03817476628576144,-0.11329978701408705,-0.788231425251573,0.034535833219362266,-0.06767239369428135,-0.08135908328193242,-0.05707068030797058,-0.09525938577921633,0.36348041097783856,000270
16,Nexen_Tire,Automotive_&_Parts,2020,Q3,-0.001223191661567924,-0.01098604939522052,0.002669306611731259,0.0013419689673703772,2.348924711101879,-0.04955390322626546,0.021773773058433865,-0.001440089948149259,-0.008465733940502762,0.009433260280769074,-0.0911686689765662,002350
16,Korean_Air,Automotive_&_Parts,2020,Q3,0.02018509542097202,-0.12980479677936985,0.0231142558960038,0.027142752997338038,0.948871181541263,-0.06812910444484338,-0.01783226938901028,-0.016767313434577158,0.002536304891088803,-0.12798506310260094,-0.028045700055831374,003490
16,SsangYong_Motor,Automotive_&_Parts,2020,Q3,0.01723896229959876,0.23098196159640372,-0.01056345074609788,0.028544670657775773,0.2047283070082695,1.0722125071959392,-0.008107545484282497,0.02822331152719615,0.24828952645629754,0.03092866720799714,0.16874771690191584,003620
16,SEBANG_Global_Battery,Automotive_&_Parts,2020,Q3,0.08062812243631279,-0.11842495676352138,-0.16906505666214544,-0.18851060487582028,-0.07561176888685894,-0.001672815307226877,-0.027047461377948778,-0.0005029916742336216,-0.05891089910298297,0.05112124195182921,-0.20271874750743488,004490
16,Hyundai_Motor,Automotive_&_Parts,2020,Q3,-0.012276665646961726,-0.07014686201679332,-0.15575165827584958,-0.11130227250598046,1.5012035172176645,-0.09183566010616341,-0.05800202813846034,-0.06127564745849923,-0.02458325963549024,-0.09015408791873258,0.7191414129641551,005380
16,Dong-A_Tire,Automotive_&_Parts,2020,Q3,-0.01908792034927642,-0.035702617243827506,0.0622490855427682,-0.34935555837100485,-0.04983756817833318,-0.20757631933768445,-0.02823684244996505,-0.027662394242365496,-0.0003575091761534033,-0.011929366499957128,-0.19149731371505857,007340
16,Seoyon,Automotive_&_Parts,2020,Q3,-0.0005084530450438773,0.012723151972779845,0.018204094449809638,0.018153085774441524,1.6086962244906569,1.093771827196239,0.00019158246713590898,0.00021414413880116445,0.00026466503711664036,7.083184971534706e-05,0.0451939659650509,007860
16,Seohung,Automotive_&_Parts,2020,Q3,0.011164802128640794,-0.10063409014222335,0.017920381086649284,-0.03578438442640075,0.14320579353880925,0.3386922962546392,-0.04059183589842119,-0.033973205847434684,-0.020446979566821843,-0.03905533965976726,-0.040996718487168654,008490
16,Motonic,Automotive_&_Parts,2020,Q3,0.025372297211592065,-0.015065730873400796,-0.0187015541161335,-0.003747796345758836,-1.9272546982999588,-0.07494454091589935,-0.007914964906180488,-0.009554100208017502,-0.00689642269853441,-0.006859325617904144,0.4848548103294278,009680
16,Hwashin,Automotive_&_Parts,2020,Q3,-0.1409204202042118,0.11313312519032226,0.03312537855813413,-0.013226732860854407,1.1580616792793335,-0.08084793363041823,-0.08813897667753912,-0.014477691200813547,-0.010404932675078804,-0.03127636529113276,0.3633689282576602,010690
17,Hyundai_Mobis,Automotive_&_Parts,2020,Q3,-0.010639105626890855,-0.03489499977624466,-0.030195791971394215,-0.05508263704331817,-1.1615876504970775,-0.04263730921289727,-0.023664080759923767,-0.02777915285271093,-0.025380000370217592,-0.029454835557796377,0.08947795205305936,012330
16,Hanon_Systems,Automotive_&_Parts,2020,Q3,-0.00018411389566885816,-0.26774113117821985,-0.13708035415972453,-0.10135249019224735,1.266853745771548,-0.1556067654659356,0.03466659492191182,0.03466659492191149,-0.09832391913440874,0.03466659492191149,0.2700933296840484,018880
16,Hansum,Automotive_&_Parts,2020,Q3,0.004591176500074123,-0.04836304574274308,0.06326336049572301,-0.05111168725921855,-0.5519427610021255,0.6271262043006163,-0.024494046692404403,-0.020986528271264238,-0.01903934384155681,-0.03572743670738987,-0.23852155414129672,020000
16,Kumho_Tire,Automotive_&_Parts,2020,Q3,-0.01259406926963047,0.02024687899961708,-0.026663924623237634,-0.010869036373748475,2.1964965022939587,-0.20564267911481887,-0.04884737776057291,-0.1140182894059325,0.003718380880113892,-0.11177008230595487,0.12384608906594688,073240
16,Hyundai_Glovis,Automotive_&_Parts,2020,Q3,-0.0005153298032249953,-0.20074392275107433,0.030755398610382123,-0.14563285010015692,0.026324204553703767,-0.05275964083375423,-0.09596504402040917,-0.1066067732361009,-0.08979420929697968,-0.1419198021443897,0.3187464371897273,086280
16,Hankook_Tire_&_Technology,Automotive_&_Parts,2020,Q3,0.003468514661906008,0.06262243986787464,-0.00694590983561949,0.09579029137397332,5.037703275552967,0.09141580395248744,-0.006273850705221351,0.0029387697043238292,0.003208614051004588,0.0008103959957757034,0.15944376131062452,161390
