,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
27,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q4,-0.1730526829917174,0.5988492726550454,0.12000700719572088,0.01490137064308028,0.5902324205676366,-0.014347105022830991,-0.03772271453842424,-0.05234036228996408,-0.24711622193908278,0.10010989898593792,-0.13370780017532277,000240
28,Kia_Corp,Automotive_&_Parts,2017,Q4,-0.0009893827140705636,0.02121023362029939,-0.20295803633614184,-0.019346469458891846,1.5119067884421813,-0.18026373718791058,0.009936063264780026,0.010561779117405301,-0.12305672510644539,0.29551140133698806,0.04272115690853953,000270
27,Nexen_Tire,Automotive_&_Parts,2017,Q4,0.004630975549972938,0.033712413510645134,0.18543237591649853,0.06024249347301991,0.5315488730222814,-0.01955463670411979,-0.00912129584996113,-0.007045153511580304,-0.14876315581810062,0.5174233857851013,-0.11339955954649072,002350
27,Korean_Air,Automotive_&_Parts,2017,Q4,-0.004855742463422352,0.06522160466441507,0.02762126717363944,0.044866030802470425,0.39066892261128916,-0.2171983283582089,-0.015326252539458629,-0.013972796085308214,-0.07361706743465524,0.6756159180351606,0.08125208716292796,003490
27,SsangYong_Motor,Automotive_&_Parts,2017,Q4,-0.02475443249257192,-0.06812497674851903,0.027286847451600593,-0.0673768993610313,-0.4144081006420568,-0.2547674856843467,-0.025634974054137727,-0.0446770092953479,0.9954041530054065,-0.04479176473732349,-0.008757764568513836,003620
27,SEBANG_Global_Battery,Automotive_&_Parts,2017,Q4,-0.024522581938823507,-0.006493866303440177,0.22081128497126212,0.021290783346267106,0.19690219143845467,-0.11620452697616054,-0.01847783825151761,-0.024444019464578304,-0.3733269318074022,0.525592434388453,0.002009912765791832,004490
27,Hyundai_Motor,Automotive_&_Parts,2017,Q4,-0.001333767925536966,-0.009038864988726525,0.027441939299205798,-0.04418172669333953,0.977489965776785,-0.06253718611987376,-0.022082968360430888,-0.02470293654202549,-0.15355971567801951,0.5702905635284581,0.0327402982812494,005380
27,Dong-A_Tire,Automotive_&_Parts,2017,Q4,-0.07265798610698604,-0.009625646237414243,-1.5724973845957115,0.9455726935602621,42.500545522562675,-0.1222930768881832,0.5886992819974186,0.587786736546662,-0.8298079585186358,-0.10013746642113164,-0.1848474101876963,007340
27,Seoyon,Automotive_&_Parts,2017,Q4,-0.010605970235488593,0.15863704754958108,-0.08393026496500644,-0.18121525144358674,1.872989939462629,-0.319970976744186,-0.0458619218984877,-0.04666751486758414,-0.04120793371861042,0.19382808538260843,-0.021490650760358828,007860
27,Seohung,Automotive_&_Parts,2017,Q4,-0.0019996954984982107,0.041754385614258926,0.11660173479994163,-0.011416231560036794,0.5095154868551675,-0.0806914509803921,0.02584372663019674,0.031235867341421808,-0.13873344589852787,0.18287678193730206,-0.028755980606333834,008490
27,Motonic,Automotive_&_Parts,2017,Q4,0.02210342761065054,-0.012369954040980291,0.0499999724463116,0.04261037599786566,0.6277890256431258,-0.09617614953271021,-0.006008670453003129,-0.007281721521288809,0.008473898914160283,0.5189768270712161,-0.08144503329538652,009680
27,Hwashin,Automotive_&_Parts,2017,Q4,-0.08143443221421243,0.16745978499409975,0.34288544087266304,0.15463325926865645,-0.7611012680917912,-0.2550546542056074,0.03652825709642615,0.16043553391849974,-0.11821544398418538,0.18111379858852306,-0.12699310662123764,010690
28,Hyundai_Mobis,Automotive_&_Parts,2017,Q4,-0.0028485334348657965,0.038023644443280546,0.034579471773398485,0.14009641716384613,-0.187005481483282,-0.05588870119521907,0.01698812043847875,-0.016515756666378056,-0.10446793148182465,0.6932579118764072,0.10841097358189695,012330
27,Hanon_Systems,Automotive_&_Parts,2017,Q4,-0.03668885359463525,-0.05428546165746018,0.0356167026484665,-0.04178619288911012,0.012916449417988751,0.21123697087378648,-0.06253896813988691,-0.06253896813988713,-0.5871307162630846,-0.06253896813988691,0.10126203741168419,018880
27,Hansum,Automotive_&_Parts,2017,Q4,0.0056642349084045085,0.020442835831272932,0.24225711294339025,0.10778215459517793,-1.0307303241518522,-0.06558081957186539,-0.018229316638932458,-0.021572146317946572,-0.09030233207979443,0.23590999789916167,0.012026265053960608,020000
27,Kumho_Tire,Automotive_&_Parts,2017,Q4,0.10116699839765242,-0.028175969081404073,0.05734103321930617,-0.031314397821034845,-16.486815947120885,-0.21896055172413786,-0.07797032150956285,-0.0795719217253601,-0.08907688846938422,-0.10137156812574077,-0.2981775761148859,073240
27,Hyundai_Glovis,Automotive_&_Parts,2017,Q4,-0.05494000629381013,0.09609544005454385,0.04800876004493071,0.07191091555566487,0.04321041386094637,-0.063339150583109,0.019854032684651357,0.039881540000838656,0.006967575944651028,0.32303457064443164,-0.08241022438585396,086280
27,Hankook_Tire_&_Technology,Automotive_&_Parts,2017,Q4,0.002773770391179875,0.0750049722572006,0.14764139837344337,0.11843430942601241,0.8414911948964683,-0.06552311949685528,-0.028696850667607077,-0.017688130465119523,-0.14460581065167277,0.1261266361359762,-0.08999597270635966,161390
