,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
5,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q2,-0.0001239424856529503,0.09120358714633181,0.01456031919530798,0.1746495015274886,0.6338954090330614,-0.2489199306481145,0.025247728678119308,0.020889583904927345,-0.016418918179214703,0.022758835686049417,-0.05071880793312107,000240
6,Kia_Corp,Automotive_&_Parts,2023,Q2,-0.014894273231845334,-0.1982517803420154,0.05520769075296239,0.08287251363876547,-1.689523744819621,0.23717992488904066,-0.06089005880016041,-0.05468614380561765,-0.09465215604484456,-0.08294336197101448,0.040187485027052924,000270
5,Nexen_Tire,Automotive_&_Parts,2023,Q2,-0.02303386248425232,-0.041138225023199304,0.09400278120028005,-0.021923916342703187,-14.593823092726735,0.3100079254705017,0.018377136756022927,-0.03507344896120679,-0.028766611501116035,-0.053744791347078325,-0.09299158956200321,002350
5,Korean_Air,Automotive_&_Parts,2023,Q2,0.0077360316693352305,-0.04208495122080547,0.012986122618052764,0.010148224600307953,-0.12768012442475696,-0.08856049228993215,-0.01611817026078488,-0.014993582661341653,-0.004510678046964367,-0.031828004079847094,0.006133767606655141,003490
5,SsangYong_Motor,Automotive_&_Parts,2023,Q2,-0.007419366041322206,-0.16987288424210845,-0.03801513827914493,-0.13435874703997186,-1.6899986062252972,0.0,-0.020596314543619654,-0.06633000198954941,-0.4479123231591189,-0.062024478309301134,0.0,003620
5,SEBANG_Global_Battery,Automotive_&_Parts,2023,Q2,0.03325534764335791,-0.03010175738075782,-0.0676067465459611,0.02845307365641858,-1.1601896737521948,0.21341521075528957,-0.0013255020790123861,0.003958582278394407,-0.008932595284349087,0.01299694080458258,-0.1886860997346858,004490
5,Hyundai_Motor,Automotive_&_Parts,2023,Q2,-0.029194006839611708,0.03703569163848919,-0.012528187943560365,0.08243737692596798,-0.5158314442407161,0.09859820957465207,0.025177568811535878,0.02746530696834737,-0.024923993667493427,0.07773473314412038,0.07293280071542572,005380
5,Dong-A_Tire,Automotive_&_Parts,2023,Q2,-0.0007265594014549404,-0.0007974650455699894,-0.08510740894508717,0.0137660958356558,-0.23708795159739937,0.08398654951769541,0.0025963578822619793,0.001176175808543678,-0.023497791307123483,-0.00592493154713547,0.16701866869081328,007340
5,Seoyon,Automotive_&_Parts,2023,Q2,-0.00035209204986186293,0.09754079965239082,-0.012707836688538032,0.33430923142472624,0.9613183420791716,0.11699647797292045,0.00311625325881304,0.0031540327534300694,0.002992925559439641,0.002759029340666741,0.028678079764161882,007860
5,Seohung,Automotive_&_Parts,2023,Q2,-0.027092998607510133,-0.055433578798663286,0.20418306558324395,-0.07153209162591367,-0.3669551151428292,-0.2163952677126783,0.014718755008728768,0.032989158228466264,-0.010419569687560637,0.020175442112285613,-0.14077848620421146,008490
5,Motonic,Automotive_&_Parts,2023,Q2,0.003497780988174104,0.0018766907253146003,-0.3688795320814109,0.18889942449649633,-0.07566128512046566,0.035546261522704015,-0.006575982527487811,-0.006537002094556765,-0.006677799915622673,-0.005205482467111944,-0.0709768107998196,009680
5,Hwashin,Automotive_&_Parts,2023,Q2,0.018945153887963473,-0.0632121645884629,-0.6388278521069377,0.006282266842057349,-0.32119733661140315,0.5857565735986877,0.011175353632705831,0.019482211555349904,-0.01751482323148479,0.028918413585637293,0.37135581744830165,010690
6,Hyundai_Mobis,Automotive_&_Parts,2023,Q2,-0.021689079193673466,-0.016662905753130675,-0.03085858535190633,-0.028691428151559784,-0.7314229456419072,-0.02482687280565421,-0.01998027172544914,-0.022926742807061418,-0.021277234084710273,-0.02310484255428613,0.028200916784374502,012330
5,Hanon_Systems,Automotive_&_Parts,2023,Q2,-0.542892675553805,-0.08603395413080972,-0.1312996332128562,-0.019843854301276442,-1.5255751719450648,-0.02215312498036348,-0.7947562965973525,-0.7947562965973531,-0.5468414677172653,-0.7947562965973529,0.007232321839692794,018880
5,Hansum,Automotive_&_Parts,2023,Q2,-0.03708049411222514,0.05563910632196589,-0.5648831026511796,0.0657525307120771,0.8709678507387317,-0.14349043572500242,0.0322230861663122,0.02397572194333253,0.017748765944914147,0.03641941517760261,-0.15318769013162023,020000
5,Kumho_Tire,Automotive_&_Parts,2023,Q2,-0.018741519790469674,-0.0721351911165522,0.07057649851346204,-0.009655824156217241,-1.1933041410082272,0.20823856921501172,0.007789481612522575,-0.017399942192460438,-0.013547311425755826,-0.015190860128340589,0.22096458114157236,073240
5,Hyundai_Glovis,Automotive_&_Parts,2023,Q2,-0.011898648693324354,0.07510408093747079,0.050770752338687664,0.11293393034172461,0.16854742071918627,-0.13884452023467495,0.027917035034224158,0.04866569445300506,0.01643634118179993,0.06449997701004573,0.1922518709852148,086280
5,Hankook_Tire_&_Technology,Automotive_&_Parts,2023,Q2,0.006958325005657295,-0.04362555511773758,0.014159012598259246,0.15779854039362096,1.7983810329170309,7.232787341490687e-05,-0.057154589140158585,-0.04384983688750088,-0.027295103071058868,-0.03680516609658735,-0.048600636249732,161390
