,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
11,Hankook_Tire_Worldwide,Automotive_&_Parts,2021,Q4,0.004323119692427713,-0.08985730486348587,0.02417628331826327,-0.15009780663653904,-0.07172629797769736,-0.1327754031337094,-0.6107202001378982,-0.6030930067318303,-0.026111345412336284,-0.5139668453173183,0.016560592881939732,000240
12,Kia_Corp,Automotive_&_Parts,2021,Q4,-0.04719493643300621,-0.09216958931193919,0.016099412070608055,-0.10307578377708948,-4.795099280038177,-0.0048076715825511734,-0.33507800748856265,-0.7113405603145373,-0.10990319420688444,-1.0170491279445262,0.03321682132833617,000270
11,Nexen_Tire,Automotive_&_Parts,2021,Q4,0.0020539624625161013,-0.06937969795480536,0.05200012325765535,-0.06294320385644858,-1.2989382001479401,-0.17760929346523002,-3.3821447619061686,-0.48540008144436464,-0.017193423907752692,-1.0328402369973975,-0.10206879594548245,002350
11,Korean_Air,Automotive_&_Parts,2021,Q4,0.022019473850831583,-0.19344371626770562,0.01487969078285356,-0.006806837439374824,-0.60610578922734,0.14564624321246528,-0.40842513157077165,-0.6067796849533924,0.0074532616750889735,-1.1277143335211033,-0.1065743252819815,003490
11,SsangYong_Motor,Automotive_&_Parts,2021,Q4,0.01822560674457052,-0.07123155944927606,-0.11838908413657978,-0.01657708599262353,0.6520269122846523,0.0,-0.08826409575377436,-0.07664609397343791,0.987561292938743,-0.09844316192720148,0.0,003620
11,SEBANG_Global_Battery,Automotive_&_Parts,2021,Q4,-0.026827552215705763,-0.038582149065200966,-0.047679587067178675,-0.1314964067564337,-0.11985097968361025,-0.033936895204292356,-0.3842033149959341,-0.6625000073756051,-0.05468952877466737,-1.0902896024604392,-0.08413726794857924,004490
11,Hyundai_Motor,Automotive_&_Parts,2021,Q4,-0.0018925728076000237,-0.0553102037565083,0.08579635100188421,-0.13292959141052485,1.093749145591251,-0.07552776098040685,-0.5069454373992699,-0.7701214338285847,-0.09425766609720188,-1.0827701469899726,0.06892126025858154,005380
11,Dong-A_Tire,Automotive_&_Parts,2021,Q4,-0.021848455509702047,-4.337171307635415,-52.52469850871844,-15.280180678534446,-4.450497580360057,0.20426077938630563,-2.6560359721689126,-2.550916436928166,0.18059457743240803,-1.0102706520028093,0.5476663555085312,007340
11,Seoyon,Automotive_&_Parts,2021,Q4,-0.03919616135252313,0.415005603352847,0.32823365059356413,0.2188048396715606,0.7897525377889124,-0.24928223986215275,-0.3229593433749951,-0.643937074641832,-0.31312369827755626,-0.6259712714751502,0.038365704703026,007860
11,Seohung,Automotive_&_Parts,2021,Q4,0.02116260963870531,0.1558804604778623,0.07575802817527522,0.19557642222504024,-0.44445072795877794,0.024303612640958573,-0.9056964598885782,-1.1512508759392341,-0.20058249859001864,-1.1306469285318261,-0.13499653036441137,008490
11,Motonic,Automotive_&_Parts,2021,Q4,0.10728858466018798,-0.05285779277621194,0.16629996782340517,-0.10014561142984069,-0.9338561846731204,-0.02065956150967102,-0.39919599305332154,-0.3635997638688371,-0.18211791820266443,-0.6878160600133114,-0.009675769951351887,009680
11,Hwashin,Automotive_&_Parts,2021,Q4,-0.05156650263718343,0.061082434510903894,-0.08012482481387329,-0.0003258406935815472,1.2678955601908726,-0.056390741674421055,-0.4846787042266074,-0.35228862993102616,-0.1389297462275101,-0.3972009438850512,-0.01693732560000431,010690
12,Hyundai_Mobis,Automotive_&_Parts,2021,Q4,-0.024382330163576604,-0.07595759287475667,-0.013311321430032219,-0.18184265959449708,-0.6267294626312538,-0.043189964150680035,-0.2681683043833898,-0.7483561780018053,-0.08905142792882925,-1.4777805938653001,0.019294558457966706,012330
11,Hanon_Systems,Automotive_&_Parts,2021,Q4,0.004371141727284478,0.08921023394256378,-0.04092110461579401,0.028391419712963772,2.1705679743634505,0.0286688998768587,0.033285974376691674,0.03328597437669156,-0.07492687489720518,0.033285974376691674,-0.11608413348467626,018880
11,Hansum,Automotive_&_Parts,2021,Q4,-0.04736270346963023,0.017955715712908438,0.037569712461138605,0.10452025345520377,-0.4980014828114543,0.01113146039932239,-0.17470217726041426,-0.2997278388340594,-0.14728423519238798,-0.46195790607466924,-0.08078187799417502,020000
11,Kumho_Tire,Automotive_&_Parts,2021,Q4,0.04169596171256773,-0.03841702456582574,0.18511972245130137,0.07172787722080753,0.8469694957216286,-0.22706976550787222,-0.20298976952080006,-0.514138187628794,-0.10428802830104589,-0.5516047628662253,-0.13764718664135706,073240
11,Hyundai_Glovis,Automotive_&_Parts,2021,Q4,0.012517598029217036,-0.04428486791706998,0.03518746937535533,0.0044681462855714615,-0.12186743384490972,-0.1136216000698717,-0.43328679428242256,-0.9318188740731606,-0.47133641328138576,-1.0733331668715862,0.025433486615805558,086280
11,Hankook_Tire_&_Technology,Automotive_&_Parts,2021,Q4,-0.017239456322440283,0.10131534373771223,0.004256910765477517,0.04958346637702593,-1.2531098468920532,-0.07916009951840576,-0.40902698808998195,-0.4452140975055001,-0.10362951682311627,-0.3781936331094029,-0.052516648238150485,161390
