,name,sector,year,quarter,비유동자산변화율,영업이익변화율,부채총계변화율,Code
24,Hankook_Tire_Worldwide,Automotive_&_Parts,2018,Q3,0.0021965880749692523,-0.08358765545400715,-0.012727546112137889,000240
25,Kia_Corp,Automotive_&_Parts,2018,Q3,-0.017401596091479066,1.3751309368692675,0.05086190042608951,000270
24,Nexen_Tire,Automotive_&_Parts,2018,Q3,-0.03582711418051354,0.12780931294998954,-0.0636676419310811,002350
24,Korean_Air,Automotive_&_Parts,2018,Q3,-0.0007791309762670284,-3.7658741813694085,0.0013898377301613252,003490
24,SsangYong_Motor,Automotive_&_Parts,2018,Q3,-0.018340848959451872,-1.806924134684071,-0.08550749172071681,003620
24,SEBANG_Global_Battery,Automotive_&_Parts,2018,Q3,0.03279845670015846,-0.18418380265104428,-0.03656590533275583,004490
24,Hyundai_Motor,Automotive_&_Parts,2018,Q3,-0.0075459997171478665,2.517040545823054,0.03348237553526445,005380
24,Dong-A_Tire,Automotive_&_Parts,2018,Q3,0.004143517643189432,-0.15257337214833822,-0.0005709709194681167,007340
24,Seoyon,Automotive_&_Parts,2018,Q3,-0.000871128407512689,1.0348714486180843,-0.00516616142039239,007860
24,Seohung,Automotive_&_Parts,2018,Q3,0.009923802432514006,0.49411216402147506,-0.0087823948638861,008490
24,Motonic,Automotive_&_Parts,2018,Q3,0.011355443086798478,0.3507456075163149,0.08583182880446893,009680
24,Hwashin,Automotive_&_Parts,2018,Q3,0.033042027823203646,-4.000230651976567,-0.12113130335283917,010690
25,Hyundai_Mobis,Automotive_&_Parts,2018,Q3,0.0009335939220531664,-0.13161117717003568,0.1393492313953929,012330
24,Hanon_Systems,Automotive_&_Parts,2018,Q3,-0.013256462017959603,0.1063060595947416,-0.11646035826186996,018880
24,Hansum,Automotive_&_Parts,2018,Q3,0.00761338248232224,-0.9419071071479188,-0.018777689397143638,020000
24,Kumho_Tire,Automotive_&_Parts,2018,Q3,-0.06838273625707614,10.421324560725475,0.12989187844329542,073240
24,Hyundai_Glovis,Automotive_&_Parts,2018,Q3,0.006145161243314212,-0.07912823589754958,0.026602741471356106,086280
24,Hankook_Tire_&_Technology,Automotive_&_Parts,2018,Q3,0.0009234768518902037,0.1684371832184034,0.04108623200394923,161390
