,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
34,Hankook_Tire_Worldwide,Automotive_&_Parts,2016,Q1,0.21488216252298953,-0.16800980637474172,0.3319490295134767,-0.055231910887230784,0.8738632128421623,0.0,0.15227313237442397,0.1608402462719688,0.2631052761858437,0.025516592100395585,0.2915522284824993,000240
35,Kia_Corp,Automotive_&_Parts,2016,Q1,-0.05193171624819359,-0.09169957022598063,0.12995290177770136,-0.05988251259199684,0.7214185308191929,0.0,0.00022575820532499957,0.08769168313110576,0.19286640364306595,-0.6105003699765366,-0.0931773119697118,000270
34,Nexen_Tire,Automotive_&_Parts,2016,Q1,0.00039196916056649656,0.026231621699958074,0.021316511564887453,0.039274161128854845,0.7286412677469574,0.0,-0.967508413490991,-0.04307670302260114,0.06830283844731344,-0.25206839959318694,0.16034181328193625,002350
34,Korean_Air,Automotive_&_Parts,2016,Q1,0.002639121736849215,0.17737295402137,-0.008249468833784412,0.02153447438319578,0.6417923487430502,0.0,0.07036887842497974,0.05376199732137599,-0.037836124105598445,-1.0926535971081255,0.08777613647421328,003490
34,SsangYong_Motor,Automotive_&_Parts,2016,Q1,-0.00585464489056986,0.18587785754296005,0.010787799810489829,0.08201721001460827,1.259507625006309,0.0,0.24480769599805074,-0.03184555787511889,-210.36435317205743,0.1487351785129959,0.019532684628604562,003620
34,SEBANG_Global_Battery,Automotive_&_Parts,2016,Q1,-0.0102282087165817,0.0294805472716112,-0.2112662051566978,0.12655920698258571,0.7864819649913841,0.0,-0.01635912505988335,0.07598979640243064,0.27487534664743063,-0.3736000697553268,0.027109635652520173,004490
34,Hyundai_Motor,Automotive_&_Parts,2016,Q1,0.0009746244912722801,-0.023333706663951626,-0.03945008711439946,0.04479049941912394,-1.704812647753029,0.0,0.22368019205813072,0.24728357321278172,0.22937164769448004,-1.2619065163887613,0.006485016325865688,005380
34,Dong-A_Tire,Automotive_&_Parts,2016,Q1,-0.05881347716188223,0.1077027727487021,-0.16349709829905157,-0.07553926429459246,0.719394962578735,0.0,-0.028426269919467284,-0.01691150328713542,0.17886790894966675,0.09271053634836235,0.13688557995987816,007340
34,Seoyon,Automotive_&_Parts,2016,Q1,-0.009751225134712271,-2.8672526074514755,-8.191376755192113,-5.325154402543816,-0.11984860792400287,0.0,-0.29458472731909136,-0.3029932229637309,-0.11237012698479987,0.28093783550432705,-0.03531842709880102,007860
34,Seohung,Automotive_&_Parts,2016,Q1,-0.0009087672311420825,0.029885382072445732,0.05676046619816699,0.002995936457395376,0.7980902545534028,0.0,-0.21077429508843837,-0.2606966382667981,0.13467890245686176,-0.21619444575917401,0.06924542245830369,008490
34,Motonic,Automotive_&_Parts,2016,Q1,-0.07560126980076998,-0.017692434447848848,0.02002152678993685,-0.19475479126687567,0.8455239536321137,0.0,-0.031736340127875406,-0.01566717880304913,-0.06012061069771657,-1.8023308724516114,-0.0320429183885097,009680
34,Hwashin,Automotive_&_Parts,2016,Q1,0.06371797435072302,-0.034590648244678945,0.03811398259562804,-0.05767455288259127,0.367021307301892,0.0,0.3186002159609591,0.10862057975504902,0.05576639737423916,-0.016844941207950548,0.013856552510961195,010690
35,Hyundai_Mobis,Automotive_&_Parts,2016,Q1,-0.0008668269252882776,-0.12208488648984095,-0.0032852574784838495,-0.20982969268585805,0.7545111750530107,0.0,0.029279191271312066,0.15815196477808768,0.21633312088238632,-1.761219116022029,0.0015123310758306703,012330
34,Hanon_Systems,Automotive_&_Parts,2016,Q1,-0.0010452590429013142,-0.13428686799148637,-10.652228068475834,-0.19260944821252202,0.17182812382669854,0.0,-0.3729313674628878,-0.3729313674628889,0.31982914449837463,-0.37293136746288646,-0.1359404205418258,018880
34,Hansum,Automotive_&_Parts,2016,Q1,-0.010859029985282431,0.0016709811783407469,-0.19069428313466585,0.07755542062031073,0.6350709638537526,0.0,0.13746699688464725,0.13134497747180085,0.09804380631325049,-0.17898641831881634,-0.023663288758880074,020000
34,Kumho_Tire,Automotive_&_Parts,2016,Q1,-0.0011844270702576765,0.00010163579504074427,-0.017848351619709213,0.005033722900836479,0.46756410460775355,0.0,0.13863915930240922,0.20250844051032058,-0.011661083841770115,-0.2731232432138695,0.22631805452470202,073240
34,Hyundai_Glovis,Automotive_&_Parts,2016,Q1,-0.051682393186389675,-0.08747514219883179,-0.04862873567733117,-0.10373650603019247,0.714860918383475,0.0,0.14435026312810584,0.21770437171831813,0.07228671597983194,-0.6770216327645233,-0.040497224825534875,086280
34,Hankook_Tire_&_Technology,Automotive_&_Parts,2016,Q1,-0.0038056779010751107,0.01082471682595143,0.09455484064470288,0.03477752588842098,0.6374462354662228,0.0,-0.19995541503472247,-0.1859105824842533,0.0808433586396976,-0.005796462570954564,0.12880350188936646,161390
