,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
8,Hankook_Tire_Worldwide,Automotive_&_Parts,2022,Q3,-0.0023083014754223807,0.016695688436072498,0.05443017238962877,0.06762297622021818,-0.09872562763370718,0.03611137979533925,0.004366462930768034,0.003096340646084106,-0.008637255152557088,0.003385949675108968,0.050013957243809574,000240
9,Kia_Corp,Automotive_&_Parts,2022,Q3,-0.04554982587886869,0.08149638554298655,-0.03604738858779166,0.02026185794884816,0.4272690763634466,0.21054465270270062,0.00577523169561589,0.009984232459756326,-0.005641803456292838,0.0364483186955783,0.00454756273282908,000270
8,Nexen_Tire,Automotive_&_Parts,2022,Q3,-0.03650093319131642,-0.03495304986995018,0.05014225286928298,-0.0721854524418939,0.6745060673005072,-0.017463106506030612,0.06211716909174825,-0.03892380655874694,-0.02347115856344062,-0.07368967884014,0.43506594341939125,002350
8,Korean_Air,Automotive_&_Parts,2022,Q3,-0.002838863023367555,-0.045173564200591265,-0.04376735663913456,0.0011947202726768635,-0.14047141927507312,-0.016439399609478905,-0.019452687280716585,-0.018853750529255642,-0.012739113440190408,-0.030830035317215954,-0.04300665247621076,003490
8,SsangYong_Motor,Automotive_&_Parts,2022,Q3,0.024248308551184317,-0.10864514342680742,0.010329689826972466,0.36431272218716226,-0.8571042432196032,0.0,-0.012171715337421674,0.08734791157196875,0.6094947194185971,0.07413991494656424,0.0,003620
8,SEBANG_Global_Battery,Automotive_&_Parts,2022,Q3,-0.20904838291395844,0.13092439819830304,0.02849133563783035,0.0525129011011245,-0.4372122717434226,-0.06559133767294348,-0.019405263909196613,-0.06235538626303727,0.021661165644008884,-0.13436527197581438,-0.15569418596433365,004490
8,Hyundai_Motor,Automotive_&_Parts,2022,Q3,-0.02928289554470931,0.023359610389471652,-0.05778214310649554,-0.012930102950830857,0.23953802670032798,0.1700193373141941,-0.016026227828428663,-0.01680169367019868,-0.014059435804264053,-0.020938444183078442,0.061075786487457,005380
8,Dong-A_Tire,Automotive_&_Parts,2022,Q3,-0.0008882679176158703,-0.14963736977487518,-0.005595571762077034,-0.03705267365803966,-0.5534466155833604,-0.06230971339773245,-0.05339660971361093,-0.04526168860533164,-0.0037967181222156032,-0.034623015317244876,0.20873293820518726,007340
8,Seoyon,Automotive_&_Parts,2022,Q3,-0.014320071077793761,0.09485839286617526,-0.039082627432240225,-0.1723484895430505,-2.186105731642131,-0.025021081619152785,-0.006361587160750526,-0.006376058776253357,-0.007034665889527947,-0.00668218711809665,-0.21054497921540388,007860
8,Seohung,Automotive_&_Parts,2022,Q3,-0.02567968847464175,-0.09665265189398409,-0.1857700739196173,-0.07878799464723163,0.07449384509032819,-0.034619665911971215,-0.036332039574054065,-0.03629029524297911,-0.044913296676620806,-0.03289544156597679,0.07019081613034588,008490
8,Motonic,Automotive_&_Parts,2022,Q3,-0.21458050401756612,0.03352791616306261,-0.1679907775991527,0.02551981451598795,0.2028639478046773,0.01775449820601127,-0.005875689738679579,0.0023495337393977245,-0.0115281377124834,-0.0030195232904230984,0.027870654420069328,009680
8,Hwashin,Automotive_&_Parts,2022,Q3,-0.03983774193983902,-0.0628164807619549,0.004591247805992182,0.016435496983236986,-1.1257773360696768,0.42746143305740736,-0.0035515475693568277,0.013274491153462908,-0.050653388827496704,0.030553296866547286,-0.024723461773270464,010690
9,Hyundai_Mobis,Automotive_&_Parts,2022,Q3,-0.04334281018617303,0.00034042911444742696,0.042581793991189665,0.0018560008927116511,-0.09677400368449862,0.09687273864763368,-0.020560118754176182,-0.02430258854666656,-0.024835386006723192,-0.012260181982140628,0.03416855030929373,012330
8,Hanon_Systems,Automotive_&_Parts,2022,Q3,-0.0054643162185175065,-0.048289728988024416,0.05721079878144497,-0.054226033777901694,2.17265817474481,0.018635337699977966,-0.02744008771129125,-0.02744008771129125,0.016688887731708513,-0.02744008771129125,-0.09167157064861488,018880
8,Hansum,Automotive_&_Parts,2022,Q3,-0.010222510765145021,-0.036274581536367645,0.01979597916532172,-0.05134425063860326,-0.20161054147460944,0.02443266789283785,-0.022522864623388372,-0.019821718557091916,-0.019883654461700484,-0.029093276907820487,-0.08500944466062128,020000
8,Kumho_Tire,Automotive_&_Parts,2022,Q3,-0.002242798086316,-0.13277567999019935,0.44702272876903204,-0.08476460065701108,-1.1979702911729277,-0.006480480152240009,-0.020332203249539216,-0.14950517100833727,-0.059861238027340447,-0.17776876472087055,0.029385631961041415,073240
8,Hyundai_Glovis,Automotive_&_Parts,2022,Q3,-0.011807206184249353,-0.09395021727011699,-0.0806797133817565,-0.07575456515535084,-0.06017734067980829,0.09823304367710034,-0.05783026839467498,-0.05829506830248099,-0.05780417171704655,-0.07735828549136681,-0.003542108642767633,086280
8,Hankook_Tire_&_Technology,Automotive_&_Parts,2022,Q3,-0.009120607113223045,-0.1409615511932838,-0.0001141103888870898,-0.10861486936833686,0.9753817156752982,0.1351720160794077,-0.01646899166500959,-0.02379602341488063,-0.03126659221760941,-0.0252753999021178,0.13773113871099105,161390
