,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
18,Hankook_Tire_Worldwide,Automotive_&_Parts,2020,Q1,-0.009919180918757098,-0.015015866928659305,-0.8622138727963027,-1.0850080453149342,-1.4713394906930368,-0.06386201029032726,-0.023276962055784223,-0.019396491184574316,0.2039201340524044,-0.4157994596208354,-0.21123997246677315,000240
19,Kia_Corp,Automotive_&_Parts,2020,Q1,-0.045996364556883496,0.0912341926382807,0.056074283709408035,0.04973207068785657,0.6167897435897436,-0.09429983050457971,0.01159019337720324,0.024868239708849438,0.07175035891176973,-0.9892017247317055,-0.2154208114690407,000270
18,Nexen_Tire,Automotive_&_Parts,2020,Q1,0.01230939771222217,-0.04602662068921193,0.0055805944791907924,-0.012180959488601983,0.35779908603458577,-0.05541511179408666,-0.006822371534555449,-0.010023196983947047,0.1797409905250058,-0.6435490025947461,-0.2855455280223287,002350
18,Korean_Air,Automotive_&_Parts,2020,Q1,0.020635772963722765,-0.0826415655544046,-0.03089223890475168,-0.023491821026449866,1.4652670215172108,0.1756962305054659,0.035572659312866683,0.0324542207920665,0.10077922887816526,-1.4533586317649587,-0.1487856324050815,003490
18,SsangYong_Motor,Automotive_&_Parts,2020,Q1,0.0895083656221265,0.17406772167486229,0.06732383987902069,0.018984295249248495,-0.03666237762927449,-0.3513294852658731,0.015416026218180612,0.003585290019990972,-99.31477256736636,-0.1259825035680433,-0.12057623542145715,003620
18,SEBANG_Global_Battery,Automotive_&_Parts,2020,Q1,0.09619099759686456,-0.06598857982703676,0.16256270767427594,-0.0020590192123317586,-0.031002182840106807,-0.11428536597684084,-0.0001381153291815096,0.0188976665588535,0.10151194452757029,-1.7494030753643557,-0.1070033952855651,004490
18,Hyundai_Motor,Automotive_&_Parts,2020,Q1,-0.023215868549683716,0.06739401342259776,0.04500503208469775,-0.00157830163833661,0.3933750931551635,-0.17513459473651738,0.0011242161026945308,0.001692409501721115,0.1267159905783667,-2.144338595350166,-0.07193212122710371,005380
18,Dong-A_Tire,Automotive_&_Parts,2020,Q1,0.016957579801447187,-0.08299692160871674,-0.008984116182955582,-0.5980673078560927,-0.21104110204911808,-0.11204385980606159,-0.03768501430942539,-0.03420537185090655,0.3225068155607268,0.0007972121886276051,0.04783192682352763,007340
18,Seoyon,Automotive_&_Parts,2020,Q1,0.000921322200053698,-0.05165834388213275,-0.0587948110726646,-0.020068139102651372,-3.0036740329001486,-0.30292201168085775,-14.96790902325716,-15.478602776442006,-1.0585058790088069,-2.1568848443785114,0.2068543591745128,007860
18,Seohung,Automotive_&_Parts,2020,Q1,-0.022172335798429366,-0.02871460975907958,0.01304799862180439,-0.027195196006369216,-0.7475937250920157,0.026386867718648663,-0.0026162760292356424,0.0047121856181671085,0.14736652914585635,-0.798964880023328,0.17403100655420586,008490
18,Motonic,Automotive_&_Parts,2020,Q1,0.022145394252249706,-0.006846201103031024,0.028680920512172525,-0.11523780584273924,0.2275145101862518,-0.06870650789798277,0.0025773437110070407,0.0019407436038931802,0.1351493953746108,-0.4050774445591918,-0.054423079042736855,009680
18,Hwashin,Automotive_&_Parts,2020,Q1,-0.08545266133482388,-0.0534347713878347,-0.2251930598357592,-0.13715761437457807,3.3404766457769655,-0.1265622391232792,-0.08680259043435368,-0.11206203651599966,0.10506354296575415,-1.101394279610159,-0.2698217767481187,010690
19,Hyundai_Mobis,Automotive_&_Parts,2020,Q1,-0.0358064066366901,-0.0031760796280313475,0.023891118492091135,-0.07462786545504407,0.487076160415174,-0.05649568194461208,0.0034396235485184556,-0.16608749890881036,0.04813861089951399,-3.748785730268491,-0.13897818464751968,012330
18,Hanon_Systems,Automotive_&_Parts,2020,Q1,-0.005253572779756688,-0.025167841734718532,0.057606883081893434,-0.037498155978759495,0.7931997449131998,-0.14133393277436163,-0.02854481456835467,-0.02854481456835467,0.20723553263748418,-0.02854481456835445,-0.009474277399508568,018880
18,Hansum,Automotive_&_Parts,2020,Q1,0.02256705718301777,0.01780931817640019,0.06494148811621292,0.1375788792412258,0.1692491230304588,0.0024034827939191927,0.042147346206867886,0.03712813229579959,0.059667110479209695,-0.8088257755347321,-0.18850819750639278,020000
18,Kumho_Tire,Automotive_&_Parts,2020,Q1,0.0010877451859816478,-0.04712734178651967,-0.01579489388820221,-0.055726003774297705,1.2278959747936302,-0.10556615517910811,-0.03973135761599078,-0.06263433273400354,0.017590077149946093,-0.4586324776693549,-0.0746797099369402,073240
18,Hyundai_Glovis,Automotive_&_Parts,2020,Q1,0.017481630773585,-0.22812302746135749,-0.2601453106323419,-0.18449685135286775,0.16078195455300281,-0.15179162033098437,-0.09238160739043444,-0.11108798045128832,-0.08132255917954234,-0.1538062863912959,-0.16920283215503165,086280
18,Hankook_Tire_&_Technology,Automotive_&_Parts,2020,Q1,-0.03850173184325234,-0.1583916648119421,-1.0346588804274566,-0.35160377744750715,2.299000507081798,-0.025950826079800947,-0.021315962025046487,-0.011714140534599515,0.05955941703278955,-0.10284773742533493,-0.22478007741429937,161390
