,name,sector,year,quarter,비유동자산변화율,유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
28,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q3,0.008643768883487501,-0.05715076546441478,-0.01387568307581133,-0.02968161473308739,-0.07755241166776217,0.007633295814924279,-0.0024608399281751403,-0.0012581695988560515,0.003788814881888758,-0.002665027428792932,-0.014347105022830991,000240
29,Kia_Corp,Automotive_&_Parts,2017,Q3,-0.01702385373244142,-0.05208195381597047,-0.20568840409409006,-0.10921902819272522,2.42388028243229,-0.07641708194927768,-0.040759180645326465,-0.04621841130598514,-0.02899886111589689,-0.038442131430112436,-0.18026373718791058,000270
28,Nexen_Tire,Automotive_&_Parts,2017,Q3,-0.013868766701045976,-0.0037459799507082447,-0.01446561329780871,0.028400141771048992,-0.1304359250300362,-0.15727828230851137,-0.062076189280704686,-0.010825186511982166,-0.01877263486310632,0.012064982140282954,-0.01955463670411979,002350
28,Korean_Air,Automotive_&_Parts,2017,Q3,0.002914580070418671,0.007124742195087186,-0.04283653836544876,0.007282209237780668,-1.3431061127783956,0.11342536197612103,0.007592841763339853,0.007305931622853867,0.003665119561127028,0.024085702698979805,-0.2171983283582089,003490
28,SsangYong_Motor,Automotive_&_Parts,2017,Q3,-0.010314007294901284,0.03267441995387521,-0.1714612724902762,-0.010283694436995283,-1.6965580939075742,-0.2524177445507181,-0.02433448798731197,-0.007276385768880456,0.0068891180123059614,-0.003322081520981568,-0.2547674856843467,003620
28,SEBANG_Global_Battery,Automotive_&_Parts,2017,Q3,-0.05953370310020145,0.007673464065278246,-0.1671577014867487,-0.0033853028909311966,-0.3974858894680777,-0.03313189392724755,-0.020985276761255944,-0.03197412269191102,-0.01788653508842053,-0.044439936241557065,-0.11620452697616054,004490
28,Hyundai_Motor,Automotive_&_Parts,2017,Q3,-0.013642388988980958,0.05788457105320599,-0.0010163101109221806,0.08250378283099424,0.67630907380014,-0.08828688917808945,0.04095534612111973,0.04837385369045888,0.012330509067096207,0.07060034270913285,-0.06253718611987376,005380
28,Dong-A_Tire,Automotive_&_Parts,2017,Q3,0.5679395638582181,0.5819330674383341,0.7834729488781131,-5.83154032830015,0.9537014593218328,-0.03861607766255237,-0.37688234331343784,-0.32093333244611477,0.3679286268385773,0.01089608318596369,-0.1222930768881832,007340
28,Seoyon,Automotive_&_Parts,2017,Q3,-0.002142506703512348,0.11961394031169326,0.06389117961798352,-0.4689262305176498,-2.717921533758002,-0.05891252893118353,-0.017425580455388667,-0.017566589539411037,-0.001690983841681648,-0.004263666087720441,-0.319970976744186,007860
28,Seohung,Automotive_&_Parts,2017,Q3,-0.0530191219539613,0.010953004808958777,0.35597728655447103,-0.0021909721778243796,0.23243385751893308,-0.1609321540804489,-0.0016129359762793172,0.021877558068902347,-0.012003095392213892,-0.0026978686894401083,-0.0806914509803921,008490
28,Motonic,Automotive_&_Parts,2017,Q3,-0.010831006966022905,0.0024894074597031635,-0.05587679800652312,0.08921516380910322,0.3558081853861943,0.10158332977102698,-0.00704683266017736,-0.0056159355545732925,-0.007455813314623416,-0.016401748822434392,-0.09617614953271021,009680
28,Hwashin,Automotive_&_Parts,2017,Q3,-0.022332538194095752,-0.010995943313552248,0.0038803274492875683,-0.050394066377096536,-0.1842408481201554,-0.11210738104226955,-0.0689953196294053,-0.06038974880575565,-0.0174186829108387,-0.07694161980974035,-0.2550546542056074,010690
29,Hyundai_Mobis,Automotive_&_Parts,2017,Q3,-0.0015044000613233521,-0.015505864212131959,-0.0126241804501388,0.010366484831411671,-0.15585587800415124,-0.07439836701190246,-0.008415204749453897,-0.00569962947405811,-0.007659914174921845,-0.003591764232804273,-0.05588870119521907,012330
28,Hanon_Systems,Automotive_&_Parts,2017,Q3,0.0024073216745780224,0.024469156445463547,-0.02490799611175909,0.011533443638195973,0.4191444654143539,7.06634688582286e-05,-0.0015936494279105151,-0.001593649427910071,0.02139008047020219,-0.001593649427910293,0.21123697087378648,018880
28,Hansum,Automotive_&_Parts,2017,Q3,0.0022154125012548986,-0.10998570684764264,0.4383219708938323,-0.11178097317673208,-0.37974602704646787,0.04598293518758155,-0.03734103753377305,-0.027973863716187708,-0.02410337852920863,-0.060877243985490104,-0.06558081957186539,020000
28,Kumho_Tire,Automotive_&_Parts,2017,Q3,0.00284222070423934,-0.049631418976197716,0.15478433159497385,0.006893254624827816,0.7566572489561193,-0.23011976965344105,0.07234132812182881,-0.0012989195373800388,0.016190121326624896,-0.01438494826991632,-0.21896055172413786,073240
28,Hyundai_Glovis,Automotive_&_Parts,2017,Q3,-0.011472862226873826,-0.003443321178176806,0.00030957980821566533,0.0039044814656989946,-0.020594263310540484,-0.03941411184312883,-0.005894201670771038,-0.0038705584379452596,-0.007159855855111363,-0.0037763252720737217,-0.063339150583109,086280
28,Hankook_Tire_&_Technology,Automotive_&_Parts,2017,Q3,-0.0020364263713146258,0.009880014415755145,-0.04150342459642764,0.04282899680345231,-0.06232261537980799,0.06814452111996232,-0.025503678920198114,-0.016553982160524283,-0.007257795259587807,-0.011961523830890552,-0.06552311949685528,161390
