,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
2,CJ_Logistics,2024,Q1,산업재,0.47834696106324737,0.00865133301179244,0.6949182771456492,-0.022194521129382805,0.04727660643551157,1.0070465989866606,0.21363938440008035,-0.0,5.129379372559554e-09,0.06664350002399932,-0.14704933107852272,000120
2,Doosan_Corp,2024,Q1,산업재,-0.2952707955787645,-0.0016298607653995045,1.0784400167539394,-0.2413096306103073,0.008458883242011161,0.649258307781553,3.863689758255348,-0.0,5.022364357689456e-09,0.6892641124301919,0.6138203073892234,000150
2,LG_International,2024,Q1,산업재,-0.06896005560839094,-0.05178044870379228,-1.0564803141713175,0.9939405383754433,-0.03181010766914816,0.9979272513814339,1.0105086276403703,-0.0,9.199110790169406e-09,-0.007558112441121256,-0.1248183518385029,001120
2,Korean_Air,2024,Q1,산업재,0.0019598867665833325,-0.017339285769539803,-0.16627114717631697,-0.33874285714285723,-0.0072611459165674574,1.0133714285714286,-1.3749210920963248,-0.0,8.321195978223797e-09,0.03959571842031939,-0.1373777090651888,003490
3,S&T_Heavy_Industries,2024,Q1,산업재,0.16466826297567982,0.004577852674992555,0.6151802312590192,0.0,-0.003394978604939869,0.0,-0.4221185922500701,-0.0,2.2467721820051347e-10,0.25979094776634404,0.16287536263846056,003570
2,LS_Corp,2024,Q1,산업재,-0.18230483613055887,0.02850573926002331,0.9015085859786636,-0.07917964662244392,0.013571293888475111,2.5257506425416194,0.7741633088532334,-0.0,0.7830589484864577,0.8886446066007301,0.1722390512822818,006260
2,LS_Electric,2024,Q1,산업재,-0.3140158462971174,0.0035411772332956115,0.7009722807353937,0.019231264827167305,0.020295154332038323,-1.3743551321760754,-0.13016133617599923,-0.0,-8.333690379240555e-09,-0.0001891027260700895,0.28500365417898715,010120
2,Korea_Electric_Terminal,2024,Q1,산업재,0.35517572978983913,-0.021624988028928538,0.14184833431740662,-0.03859977500947531,-0.025025843595304575,1.6572050155080922,-0.49744328718741637,-0.0,3.151692483318227e-08,0.0026382806316309626,-0.2273777090651888,025540
2,Daewoo_International,2024,Q1,산업재,-0.22831208800677102,-0.015067652563955702,0.6630654827387433,0.8024303532372339,0.003774823333962618,0.07107123004843963,-0.18663652292004573,-0.0,-1.2679146760272724e-09,0.01937143165702826,-0.201944744631633,047050
2,Korea_Aerospace_Industries,2024,Q1,산업재,-0.0840269945691352,0.0012134420025274872,0.7202635793141701,0.9997200103418,0.004611588535566091,1.0118255665297717,0.659692010466755,-0.0,7.769703104525714e-09,0.5108770201820465,-0.01899779133499159,047810
2,KEPCO_KPS,2024,Q1,산업재,-0.06997336372161123,-0.018504459852024757,0.33589190290746784,-0.059028292911178504,0.038558484662307824,1.6758697554370408,0.13388276511835173,-0.0,9.412653033660518e-09,0.2292541503909522,-0.000988281889000929,051600
2,Hyundai_Glovis,2024,Q1,산업재,-0.05631122689625531,-0.019880341872788865,0.4887045603655099,-2.3408,-0.017821618463691458,1.7771428571428571,-0.07185791515867002,-0.0,6.510303701498096e-09,-0.02777777596958919,-0.13038571673064636,086280
