,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
28,CJ_Logistics,2017,Q3,산업재,-0.016821777163958593,-0.048494335145597756,-0.03429666737163228,-0.03429666737163228,-0.0006974755114412812,-0.03429666737163228,0.11459423553825665,-0.034296667371632505,8.922083682738819e-10,-0.036180046731628,-0.1112375537190082,000120
28,Doosan_Corp,2017,Q3,산업재,0.1504914192636927,-0.005625689946810786,-0.03425713054123847,-0.034257130541238245,-0.014173135317234298,-0.034257130541238245,0.07940616562686553,-0.034257130541238245,1.5806417270642755e-10,-0.0022188286749562636,0.18121528312353324,000150
28,LG_International,2017,Q3,산업재,-0.15207160286695648,0.003866677372698746,-0.03424094448893866,-0.034240944488938885,-0.031994002512184094,-0.03424094448893866,3.687951662231167,-0.03424094448893866,-2.5989370789429566e-09,-0.20112842079003146,-0.1342504951768488,001120
28,Korean_Air,2017,Q3,산업재,0.11342536197612103,0.002914580070418671,-0.03536475619263113,-0.03778052816573374,-0.02433045721532001,0.10267821022134793,-1.3431061127783956,-0.04025031109692545,2.211894528155296e-09,-0.09635759194774707,-0.2171983283582089,003490
29,S&T_Heavy_Industries,2017,Q3,산업재,-0.05157128193185295,0.007121910873181703,-0.034242979130052476,0.0,0.002988782992392691,0.0,-1.8961658282302705,-0.034242979130052476,1.2369447916120132e-09,0.05999791813771915,-0.1986403546798029,003570
28,LS_Corp,2017,Q3,산업재,0.02453135938817967,-0.017147648460170695,-0.03411946713227065,-0.03411946713227065,0.32562580637749705,-0.034119467132270875,-0.03411946713227065,-0.03411946713227065,-0.03411946713227065,-0.034119467132270875,0.07035358241758248,006260
28,LS_Electric,2017,Q3,산업재,0.07349616270080907,0.007804979785774879,-0.034231818866887975,-0.034231818866887975,-0.03582339908479515,-0.034231818866887975,-0.3925251183312004,-0.034231818866887975,-5.782817468284564e-10,-0.028199051932781938,-0.04252994982078847,010120
28,Korea_Electric_Terminal,2017,Q3,산업재,-0.12262863204467533,-0.03258567225077824,-0.03424583011334015,-0.03424583011334037,-0.01668871766991642,-0.03424583011334015,0.16118899726659908,-0.03424583011334037,-2.6663266114052816e-11,-0.012181049489345064,0.02826979694019477,025540
28,Daewoo_International,2017,Q3,산업재,-0.17440182494613254,0.002687308639279906,-0.03357509317333318,-0.033575093173333403,-0.011648558954753696,-0.033575093173333403,-0.0482860192267871,-0.033575093173333403,-1.5717133174128171e-09,0.09761640157133478,-0.15428622222222216,047050
28,Korea_Aerospace_Industries,2017,Q3,산업재,-0.12129704870139887,-0.060285504658331934,-0.03459037159228795,-0.03459037159228795,0.06102356900340722,-0.03459037159228795,-1.3843763058921854,-0.03459037159228795,-5.642403804180085e-09,0.12452464682153142,-0.24539733333333327,047810
28,KEPCO_KPS,2017,Q3,산업재,-0.40330948778905196,-0.02450704116359992,-0.03424020337596545,-0.03424020337596545,-0.04415199187711005,-0.03424020337596545,0.4709260336571369,-0.03424020337596523,3.135644662016611e-10,0.18323139807849687,-0.08060332584269657,051600
28,Hyundai_Glovis,2017,Q3,산업재,-0.03941411184312883,-0.011472862226873826,-0.03395197529431648,-0.033951975294316705,-0.021401944733779876,-0.03395197529431648,-0.020594263310540484,-0.03395197529431648,-9.022503025060737e-10,-0.0027675183676021398,-0.063339150583109,086280
