,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
34,CJ_Logistics,2016,Q1,산업재,0.0,-0.06028900593284092,0.024440623753330004,0.024440623753330115,-0.00597502232349556,0.024440623753330115,0.7204385967203719,0.024440623753330004,2.7438172564084913e-09,0.7341767301014472,-0.022122283467874784,000120
34,Doosan_Corp,2016,Q1,산업재,0.0,-0.03659430332533109,0.02429840936050831,0.0242984093605082,0.04038805728976935,0.0242984093605082,0.6670379415054908,0.0242984093605082,1.079466737583643e-09,0.7578972371749475,-0.0182690238505401,000150
34,LG_International,2016,Q1,산업재,0.0,0.020413409224848245,0.024479203810868988,0.024479203810868877,0.028466438488547796,0.0244792038108691,0.9249025401078639,0.024479203810868877,1.5624276654418573e-09,0.7926734536483475,0.047661786316195,001120
34,Korean_Air,2016,Q1,산업재,0.0,0.002639121736849215,0.025396135644022544,0.025738769310070353,0.05053371003631013,0.01240915651740282,0.6417923487430502,0.02609530361499801,1.0002839063672716e-09,0.7514098259914824,0.08777613647421328,003490
35,S&T_Heavy_Industries,2016,Q1,산업재,0.0,0.00930790429790851,0.024378743549226978,0.0,0.014553227244147426,0.0,1.0383732818632392,0.024378743549226978,1.3785772879631806e-09,0.7941917189010732,-0.01643412676022446,003570
34,LS_Corp,2016,Q1,산업재,0.0,0.0001115263152693391,0.02435517914442875,0.02435517914442875,0.00751331996751714,0.02435517914442864,0.7825087270188503,0.024355179144428862,0.02435517914442875,0.7758744803067475,0.08701457193763734,006260
34,LS_Electric,2016,Q1,산업재,0.0,0.01066895557683567,0.02439411349505649,0.02439411349505638,0.014628285524661111,0.02439411349505649,0.8010567726387515,0.02439411349505627,1.1311958127685794e-09,0.7806463409651488,0.008456276458511231,010120
34,Korea_Electric_Terminal,2016,Q1,산업재,0.0,-0.005360399768115753,0.024377775169498683,0.024377775169498794,-0.01872191132728651,0.024377775169498683,0.7055305399570954,0.024377775169498683,1.0887729429021657e-09,0.7336973031581204,-0.047041387932433794,025540
34,Daewoo_International,2016,Q1,산업재,0.0,0.003132644658842887,0.027300039569405854,0.027300039569405854,-0.016995098348386417,0.027300039569405854,0.6962573907777961,0.027300039569405854,-6.553755590289521e-11,0.778136475103941,0.29368762867231263,047050
34,Korea_Aerospace_Industries,2016,Q1,산업재,0.0,-0.05614862766910367,0.02445433463590041,0.0244543346359003,0.004807609165585869,0.024454334635900188,0.7852938155326765,0.0244543346359003,1.0442706413657508e-09,0.7662314206788284,-0.19258614407258046,047810
34,KEPCO_KPS,2016,Q1,산업재,0.0,-0.021679827734130797,0.024387469319023358,0.02438746931902347,0.07864282855101279,0.024387469319023358,0.8487752464293481,0.024387469319023358,1.2314154841319754e-09,0.7889601986686402,-0.29983099590984486,051600
34,Hyundai_Glovis,2016,Q1,산업재,0.0,-0.051682393186389675,0.02526628430334321,0.02526628430334321,-0.01867406608801936,0.0252662843033431,0.714860918383475,0.0252662843033431,5.617616824190565e-10,0.7448537083430704,-0.040497224825534875,086280
