,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
23,CJ_Logistics,2018,Q4,산업재,-0.05853917999785394,-0.010882751276726443,0.00824502765480617,0.00824502765480628,-0.04576171443330579,0.00824502765480628,-0.8281898675671915,0.00824502765480617,1.0288480848168757e-09,-0.06522854673160206,0.19491628708150138,000120
23,Doosan_Corp,2018,Q4,산업재,0.30786219039743284,-0.006149277662536257,-0.4559160278421861,0.008263451158080026,0.013176231783023962,0.008263451158080026,0.42375896149490544,0.008263451158080026,9.783009017483483e-10,0.008263451158080026,-0.048920234849536226,000150
23,LG_International,2018,Q4,산업재,-0.09124490257332156,0.04268065861495218,0.008283871305047485,0.008283871305047597,0.011446538188160993,0.008283871305047597,-98.75269630737392,0.008283871305047708,2.5989786629058357e-09,0.003533095573215572,-0.17733653899298074,001120
23,Korean_Air,2018,Q4,산업재,-0.008201790789396366,-0.010343593010539776,0.010302906989768879,0.012741581715380423,0.19359411626687817,-0.15018716009225686,1.002571853636984,0.015223383755812114,1.038161724723635e-09,0.05973392799131927,0.3116130964039144,003490
24,S&T_Heavy_Industries,2018,Q4,산업재,-0.03662197930109161,-0.0009266579989923862,0.008256367857341074,0.0,-0.022317821933477866,0.0,13.032154603690781,0.008256367857340963,-3.45046366943192e-07,-0.3402903918867124,0.2373827201340215,003570
23,LS_Corp,2018,Q4,산업재,-0.08022051368675145,-0.0358843788403953,0.008194347355352294,0.008194347355352294,-0.09225264814388678,0.008194347355352405,-104.67848309975268,0.008194347355352294,0.008194347355352294,0.008194347355352294,-0.1540763792699389,006260
23,LS_Electric,2018,Q4,산업재,0.05803109824907102,-0.07517656905912751,0.008239468575375053,0.008239468575375164,-0.06808711541882517,0.008239468575375164,0.24004357876963667,0.008239468575375164,1.3609679493445606e-10,-0.09787239608005671,-0.21194151930841681,010120
23,Korea_Electric_Terminal,2018,Q4,산업재,-0.02073891845198017,-0.029007986828605725,0.008257427585311117,0.008257427585311228,-0.005688613725303826,0.008257427585311117,-0.6003886916014474,0.008257427585311117,-6.752290856273728e-10,-0.14408090492350056,0.08092962190475911,025540
23,Daewoo_International,2018,Q4,산업재,-0.03473955702158425,0.0168624613829651,0.008615616998706388,0.008615616998706388,0.023190704456221845,0.008615616998706388,-0.21675778002002466,0.008615616998706388,4.034451303384389e-09,0.06406709779330544,-0.012307392199128048,047050
23,Korea_Aerospace_Industries,2018,Q4,산업재,-0.1475041072861345,-0.004427637110924865,0.008422214562448294,0.008422214562448294,-0.04420187278788634,0.008422214562448294,-64.87674022585777,0.008422214562448294,3.1690892002143316e-09,-0.9741133353839786,0.029813568861352474,047810
23,KEPCO_KPS,2018,Q4,산업재,-0.042836497668029855,-0.1023155469259458,0.008246375521044902,0.008246375521044902,-0.07727039410526926,0.008246375521044902,-4.560922183755156,0.008246375521044902,-5.249276754814652e-09,-0.45569821944868716,0.10482905768874498,051600
23,Hyundai_Glovis,2018,Q4,산업재,0.11604863379237265,0.01382395283927762,0.00813474578605966,0.008134745786059328,-0.02705349048090211,0.00813474578605955,-0.10288765951173717,0.008134745786059439,-2.5670504691988995e-12,-0.0209623171833464,0.1273625058643042,086280
