,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
32,CJ_Logistics,2016,Q3,산업재,0.14800941234963713,-0.037386249917358505,0.05045087216540378,0.05045087216540378,0.0013417905563494203,0.05045087216540367,0.07841316963768563,0.05045087216540367,2.140583036655725e-09,0.01580212644002854,-0.04882562696519983,000120
32,Doosan_Corp,2016,Q3,산업재,0.059021170163139826,0.004659983266886991,0.050547592930070384,0.050547592930070384,-0.0005238329058327995,0.050547592930070384,0.9021789715628148,0.050547592930070495,1.577174658398519e-09,0.24924777333036496,0.027905374941138525,000150
32,LG_International,2016,Q3,산업재,0.05758012684537369,0.0263766007389582,0.05063597299226963,0.05063597299226963,-0.01635795637198867,0.05063597299226952,1.1556157372176994,0.05063597299226963,1.343337578948953e-09,0.05934178218343222,-0.12419237701924721,001120
32,Korean_Air,2016,Q3,산업재,-0.15692592965675206,0.032340149382650396,0.05069271057015967,0.05191634144869772,-0.16213158227599345,0.010279703137049179,-2.01595776629216,0.05319951468464612,3.5989731244255187e-09,-0.10477149004513442,0.29837688437397974,003490
33,S&T_Heavy_Industries,2016,Q3,산업재,-0.3033342662445973,0.014524427884034186,0.05062043335737687,0.0,0.005203621600149089,0.0,0.33608395372865507,0.05062043335737687,-3.5197092439190477e-09,0.26240357607521725,-0.1012140487459697,003570
32,LS_Corp,2016,Q3,산업재,0.2553473563186912,-0.0015907608906207127,0.050517724520755425,0.05051772452075565,-0.26110694520913613,0.050517724520755425,-1.5377237265220383,0.050517724520755536,0.050517724520755536,-2.191141985715213,-0.008140455672376617,006260
32,LS_Electric,2016,Q3,산업재,-0.009623801118816602,0.0074688796204870345,0.05059280363791352,0.05059280363791341,-0.01816009626833015,0.05059280363791341,0.04390339408947663,0.05059280363791341,2.5810046578470217e-10,-0.042195808778539234,-0.16787045126275685,010120
32,Korea_Electric_Terminal,2016,Q3,산업재,-0.056595850808257596,-0.020687104310603388,0.050618812858822415,0.050618812858822415,-0.018953918793355617,0.050618812858822415,-0.01956513029572826,0.050618812858822415,3.9255971412028055e-10,0.005292324536593118,-0.1753047072318805,025540
32,Daewoo_International,2016,Q3,산업재,0.1633115565991498,0.027515991997119293,0.050678554739756465,0.050678554739756465,-0.005233586959836778,0.050678554739756465,0.2089176417491425,0.050678554739756465,1.3304355366374047e-09,0.023650018099107384,-0.07115120836054867,047050
32,Korea_Aerospace_Industries,2016,Q3,산업재,0.1200594003332949,-0.010444783229508925,0.05045879533817543,0.05045879533817543,-0.03631682867438757,0.050458795338175544,0.008818509387445439,0.050458795338175655,7.428075951679548e-10,-0.00014350800961882015,-0.011641671575807519,047810
32,KEPCO_KPS,2016,Q3,산업재,0.010555311982440078,-0.017784987006076447,0.050612184383883485,0.050612184383883596,-0.03715987623694805,0.050612184383883485,0.3899280402930225,0.050612184383883596,8.04612794346523e-10,0.15468803723576618,-0.1700536473849389,051600
32,Hyundai_Glovis,2016,Q3,산업재,-0.07698372285752206,0.003231239305592548,0.05046010288207514,0.05046010288207514,-0.06320506072450405,0.05046010288207525,0.021273143502120173,0.05046010288207503,-1.6402092169426827e-09,-0.010881421197558971,0.001177549209221078,086280
