,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
33,CJ_Logistics,2016,Q2,산업재,-0.022122283467874784,-0.02123052910440415,-0.008534348424730442,-0.008534348424730442,-0.003068175794052719,-0.008534348424730442,-0.23539684774416902,-0.008534348424730442,5.527621179567213e-10,-0.04894826656765083,0.14800941234963713,000120
33,Doosan_Corp,2016,Q2,산업재,-0.0182690238505401,-0.018185832399669977,-0.008476647447987373,-0.008476647447987373,-0.05403127463360091,-0.008476647447987151,-1.1675538538679602,-0.008476647447987373,-4.202398808006331e-09,-0.31833129582735653,0.059021170163139826,000150
33,LG_International,2016,Q2,산업재,0.047661786316195,-0.058116076750714285,-0.008473523130964056,-0.008473523130963834,-0.0010706903796626754,-0.008473523130964056,-3.3174136296871914,-0.008473523130964056,-7.01531671488913e-10,0.06527085368019758,0.05758012684537369,001120
33,Korean_Air,2016,Q2,산업재,0.08777613647421328,-0.035012638592880174,-0.006162060757080257,-0.0027104704869769236,0.11393014736256701,-0.13522326455364864,0.5177529119302988,0.0008837291416613491,-2.148088883907659e-09,0.015753990114095062,-0.15692592965675206,003490
34,S&T_Heavy_Industries,2016,Q2,산업재,-0.01643412676022446,0.007500700445564279,-0.0084713965225518,0.0,0.0017599687820859522,0.0,0.3351831990012314,-0.0084713965225518,8.47535004178435e-10,-0.14906974700217135,-0.3033342662445973,003570
33,LS_Corp,2016,Q2,산업재,0.08701457193763734,-0.008259044757631395,-0.00846648405585082,-0.00846648405585082,-0.008508711048629714,-0.00846648405585082,0.08564458140729325,-0.00846648405585082,-0.00846648405585082,0.033724436287362325,0.2553473563186912,006260
33,LS_Electric,2016,Q2,산업재,0.008456276458511231,-0.0019008052801472441,-0.008455195387812031,-0.008455195387812031,-0.0170087231937468,-0.008455195387812031,0.09944449567671365,-0.008455195387811809,-1.6800671291275047e-10,-0.0695222177910706,-0.009623801118816602,010120
33,Korea_Electric_Terminal,2016,Q2,산업재,-0.047041387932433794,-0.012736291395906374,-0.008472333853464464,-0.008472333853464464,-0.026100560687454477,-0.008472333853464464,0.09314446491385464,-0.008472333853464464,2.0534154188360412e-11,0.005253247920785076,-0.056595850808257596,025540
33,Daewoo_International,2016,Q2,산업재,0.29368762867231263,0.005672456441746854,-0.007992846490105787,-0.00799284649010601,-0.018115754562503028,-0.007992846490105787,0.2264208070178817,-0.00799284649010601,6.319270550848611e-10,0.03612454308294133,0.1633115565991498,047050
33,Korea_Aerospace_Industries,2016,Q2,산업재,-0.19258614407258046,-0.0065111409566311895,-0.008480999945424283,-0.008480999945424283,-0.056520260457911364,-0.008480999945424283,-0.164317521068708,-0.008480999945424506,5.847692362546325e-11,-0.12771550601960335,0.1200594003332949,047810
33,KEPCO_KPS,2016,Q2,산업재,-0.29983099590984486,-0.01077377878575314,-0.008471063948598534,-0.008471063948598756,-0.03284239863528726,-0.008471063948598534,-0.8248015892899059,-0.008471063948598534,-8.188827430636779e-10,-0.3140886720550413,0.010555311982440078,051600
33,Hyundai_Glovis,2016,Q2,산업재,-0.040497224825534875,-0.01306518272113899,-0.008292182043268648,-0.008292182043268648,-0.023805870619642455,-0.00829218204326887,-0.0058605285400017415,-0.008292182043268648,7.059243213893976e-10,-0.004404434555041803,-0.07698372285752206,086280
