code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2023,Q4,"1,393,430,921,924","6,103,972,003,045","7,497,402,924,969","1,752,114,890,987","2,313,873,651,241","4,065,988,542,228","941,036,907,673","3,431,414,382,741",2146675487144.0,98637780118.0,71799531929.0,56772662546.0,56772662546.0,"114,061,720,000",167083508750.0,,,,,,,,,,,
150,두산,산업재,2023,Q4,"625,971,141,380","4,288,646,598,157","4,914,617,739,537","1,209,098,419,728","675,315,989,930","1,884,414,409,658","3,232,284,656,555","3,030,203,329,879",737945221118.0,-8741153216.0,-42520423864.0,-30020610358.0,-30020610358.0,"123,738,105,000",-110940656034.0,,,,,,,,,,,
1120,LG상사,산업재,2023,Q4,"769,190,682,549","3,207,095,354,580","3,976,286,037,129","529,787,096,788","1,128,302,533,055","1,658,089,629,843","2,005,850,695,633","2,318,196,407,286",829460284408.0,9007355217.0,-82951984833.0,-90857345239.0,-90857345239.0,"193,800,000,000",56846427806.0,,,,,,,,,,,
3490,대한항공,산업재,2023,Q4,"7,836,681,319,571","21,390,466,444,792","29,227,147,764,363","9,083,218,710,143","10,469,105,537,079","19,552,324,247,222","2,880,735,147,448","9,674,823,517,141",3980106050914.0,183608229660.0,-210869789606.0,-234594140906.0,-234594140906.0,"1,846,657,275,000",297790441113.0,,,,,,,,,,,
3570,S&T중공업,산업재,2023,Q4,"549,977,585,120","486,999,430,143","1,036,977,015,263","226,099,909,992","113,952,983,700","340,052,893,692","674,021,724,981","696,924,121,571",122797430054.0,7433322679.0,15147874063.0,15675867506.0,15675867506.0,"85,631,742,500",38154642055.0,,,,,,,,,,,
6260,LS,산업재,2023,Q4,"119,292,000,000","5,727,829,000,000","5,847,121,000,000","923,759,000,000","500,276,000,000","1,424,035,000,000","3,982,076,000,000","4,423,086,000,000",508974000000.0,193082000000.0,66100000000.0,96587000000.0,96587000000.0,"161,000,000,000",260774000000.0,,,,60256000000.0,,,,,,,
10120,LS산전,산업재,2023,Q4,"1,737,038,642,214","1,348,803,472,498","3,085,842,114,712","912,848,692,875","544,639,457,520","1,457,488,150,395","1,503,671,849,306","1,628,353,964,317",749887338734.0,67099105845.0,49363629505.0,46149863291.0,46149863291.0,"150,000,000,000",168180193999.0,,,,,,,,,,,
11200,현대상선,산업재,2023,Q4,"13,045,242,000,000","12,394,380,000,000","25,439,622,000,000","1,930,452,000,000","2,104,774,000,000","4,035,226,000,000","10,765,701,000,000","21,404,396,000,000",2015786000000.0,42468000000.0,354730000000.0,321951000000.0,321951000000.0,"3,445,197,000,000",778876000000.0,,,,,,,,,,,
25540,한국단자,산업재,2023,Q4,"565,132,898,572","593,794,328,895","1,158,927,227,467","285,263,862,343","63,592,817,540","348,856,679,883","772,127,387,318","810,070,547,584",279719618585.0,13790811712.0,1047131688.0,-1509852434.0,-1509852434.0,"5,207,500,000",29032687136.0,,,,,,,,,,,
47050,대우인터내셔널,산업재,2023,Q4,"5,675,469,154,000","6,889,558,248,000","12,565,027,402,000","4,403,520,424,000","2,766,622,715,000","7,170,143,139,000","2,693,268,607,000","5,394,884,263,000",6856976983000.0,170709149000.0,80621827000.0,47259300000.0,47259300000.0,"879,613,940,000",443233401000.0,,,,,,,,,,,
47810,한국항공우주,산업재,2023,Q4,"4,652,484,617,059","2,418,410,734,825","7,070,895,351,884","4,370,416,914,819","1,070,081,460,619","5,440,498,375,438","1,014,706,315,200","1,630,396,976,446",1500994988494.0,155378455741.0,158066870474.0,133068535291.0,133068535291.0,"487,375,535,000",147348827135.0,,,,,,,,,,,
51600,한전KPS,산업재,2023,Q4,"953,210,670,069","632,169,248,308","1,585,379,918,377","313,249,342,876","5,348,048,911","318,597,391,787","1,257,782,526,590","1,266,782,526,590",431335359994.0,58025178380.0,58117845654.0,45448393932.0,45448393932.0,"9,000,000,000",72676098348.0,,,,,,,,,,,
86280,현대글로비스,산업재,2023,Q4,"6,642,386,040,892","5,357,453,777,029","11,999,839,817,921","3,572,268,547,398","1,930,062,312,012","5,502,330,859,410","6,275,537,032,398","6,497,508,958,511",4920624367071.0,253146145805.0,303776410704.0,235853474887.0,235853474887.0,"18,750,000,000",688537581862.0,,,,,,,,,,,
