code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2022,Q2,2022-08-16,"1,439,848,636,299","5,802,864,817,099","7,242,713,453,398","1,751,134,308,359","2,089,357,892,029","3,840,492,200,388","669,559,197,116","3,402,221,253,010",2103841229919.0,78329402776.0,58408462825.0,44817975286.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2022,Q2,2022-08-16,"837,667,450,836","4,603,265,501,430","5,440,932,952,266","1,091,313,508,609","1,286,281,348,132","2,377,594,856,741","3,274,113,543,186","3,063,338,095,525",,48617788939.0,47692896282.0,35343450519.0,"123,738,105,000",,,,,,,,,,,,
1120,LG상사,산업재,2022,Q2,2022-08-16,"996,450,271,745","2,391,133,938,422","3,387,584,210,167","634,448,136,814","633,390,409,706","1,267,838,546,520","1,776,615,718,815","2,119,745,663,647",1036511978202.0,32272601619.0,194596277489.0,156331214058.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2022,Q2,2022-08-12,"7,645,242,709,241","20,397,719,751,659","28,042,962,460,900","8,683,004,794,520","11,407,617,890,923","20,090,622,685,443","1,439,942,602,760","7,952,339,775,457",3332387089566.0,735870369378.0,623084214076.0,450413938321.0,"1,846,657,275,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2022,Q2,2022-08-11,"355,506,934,749","469,053,982,302","824,560,917,051","81,556,510,559","95,073,579,110","176,630,089,669","627,794,449,411","647,930,827,382",68638402995.0,5729440082.0,6975327013.0,5049262488.0,"85,631,742,500",,,,,,,,,,,,
6260,LS,산업재,2022,Q2,2022-08-16,"261,063,000,000","3,924,923,000,000","4,185,986,000,000","211,734,000,000","281,020,000,000","492,754,000,000","3,440,122,000,000","3,693,232,000,000",,74595000000.0,70822000000.0,69881000000.0,"161,000,000,000",,,,,,,,,,,,
10120,LS산전,산업재,2022,Q2,2022-08-16,"1,387,019,766,164","1,195,984,250,912","2,583,004,017,076","747,221,730,127","423,330,831,639","1,170,552,561,766","1,293,165,724,468","1,412,451,455,310",623406414883.0,43872446127.0,15964001794.0,11733058357.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2022,Q2,2022-08-10,"9,324,289,000,000","15,523,606,000,000","24,847,895,000,000","2,697,229,000,000","4,960,817,000,000","7,658,046,000,000","6,303,539,000,000","17,189,849,000,000",4981081000000.0,2911151000000.0,2909229000000.0,2899577000000.0,"2,445,197,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2022,Q2,2022-08-16,"438,467,386,428","569,934,783,457","1,008,402,169,885","200,720,583,367","54,257,328,814","254,977,912,181","719,452,401,391","753,424,257,704",266190005949.0,9758169167.0,22544227733.0,16577769465.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2022,Q2,2022-08-16,"7,919,799,408,000","3,823,477,877,000","11,743,277,285,000","6,810,773,262,000","1,683,112,034,000","8,493,885,296,000","2,099,484,693,000","3,249,391,989,000",9927423380000.0,172606348000.0,163534447000.0,117866389000.0,"616,875,745,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2022,Q2,2022-08-16,"3,988,083,098,939","2,232,536,115,892","6,220,619,214,831","3,306,248,999,907","1,553,530,216,591","4,859,779,216,498","745,149,337,087","1,360,839,998,333",665678193582.0,36435217111.0,63374167270.0,51798241571.0,"487,375,535,000",,,,,,,,,,,,
51600,한전KPS,산업재,2022,Q2,2022-08-16,"789,256,932,885","667,085,736,438","1,456,342,669,323","299,793,449,037","29,667,284,324","329,460,733,361","1,118,262,415,348","1,126,881,935,962",385000636557.0,28434361655.0,31785575046.0,23552458164.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2022,Q2,2022-08-16,"6,504,171,373,219","4,919,213,293,868","11,423,384,667,087","3,945,738,344,549","2,221,548,319,996","6,167,286,664,545","5,046,870,371,184","5,256,098,002,542",5564433610947.0,404616570871.0,440897841981.0,337291099937.0,"18,750,000,000",,,,,,,,,,,,
