code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2016,Q1,2016-05-16,"900,681,794,740","2,986,268,738,015","3,886,950,532,755","1,117,175,481,700","475,659,918,003","1,592,835,399,703","421,364,251,668","2,294,115,133,052",1158570893509.0,32937582025.0,10398176816.0,13396179950.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2016,Q1,2016-05-16,"793,624,053,640","2,865,860,921,766","3,659,484,975,406","1,143,507,366,116","491,910,064,787","1,635,417,430,903","1,630,939,931,097","2,024,067,544,503",453593167614.0,71054489862.0,36804612719.0,32282064332.0,"134,838,235,000",,,,,,,,,,,,
1120,LG상사,산업재,2016,Q1,2016-05-16,"821,821,740,894","2,007,354,641,116","2,829,176,382,010","736,511,576,922","855,003,315,669","1,591,514,892,591","894,435,311,345","1,237,661,489,419",762107333799.0,5589137104.0,22947240289.0,18556967602.0,,,,,,,,,,,,,
3490,대한항공,산업재,2016,Q1,2016-05-16,"2,363,870,372,941","20,122,131,995,795","22,486,002,368,736","7,879,545,909,352","12,426,202,750,596","20,305,748,659,948","700,509,309,401","2,180,253,708,788",2811162933978.0,307778398099.0,-111798028125.0,-111421367129.0,"369,752,690,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2016,Q1,2016-05-09,"383,277,856,230","480,569,546,959","863,847,403,189","114,135,705,562","89,609,384,549","203,745,090,111","585,490,952,809","660,102,313,078",91209267423.0,-1407333000.0,-4357305596.0,-3693066771.0,"83,683,597,500",,,,,,,,,,,,
6260,LS,산업재,2016,Q1,2016-05-11,"98,977,000,000","2,124,822,000,000","2,223,799,000,000","104,974,000,000","314,909,000,000","419,883,000,000","1,559,620,000,000","1,803,916,000,000",30512000000.0,23364000000.0,21177000000.0,21085000000.0,,,,,,,,,,,,,
10120,LS산전,산업재,2016,Q1,2016-05-16,"1,114,189,050,997","1,000,590,119,811","2,114,779,170,808","569,526,558,403","584,871,116,338","1,154,397,674,741","836,013,430,432","960,381,496,067",384552943195.0,29419186161.0,18594088292.0,15311433906.0,,,,,,,,,,,,,
11200,현대상선,산업재,2016,Q1,2016-05-16,"919,986,000,000","4,354,214,000,000","5,274,200,000,000","3,455,254,000,000","1,721,408,000,000","5,176,662,000,000","-2,313,787,000,000","97,538,000,000",1160838000000.0,-170024000000.0,-260303000000.0,-276678000000.0,,,,,,,,,,,,,
25540,한국단자,산업재,2016,Q1,2016-05-16,"286,127,145,791","380,307,533,915","666,434,679,706","111,855,274,562","30,895,781,383","142,751,055,945","481,766,936,283","523,683,623,761",161214693228.0,20155879018.0,19019092133.0,15024083313.0,,,,,,,,,,,,,
47050,대우인터내셔널,산업재,2016,Q1,2016-05-16,"3,902,925,842,000","3,547,464,173,000","7,450,390,015,000","3,534,114,864,000","1,509,139,536,000","5,043,254,400,000","1,483,494,996,000","2,407,135,615,000",3745286956000.0,104676144000.0,122513835000.0,98565914000.0,,,,,,,,,,,,,
47810,한국항공우주,산업재,2016,Q1,2016-05-16,"1,793,287,000,000","945,610,000,000","2,738,897,000,000","853,054,000,000","677,356,000,000","1,530,410,000,000","586,164,000,000","1,208,487,000,000",710595000000.0,81519000000.0,73787000000.0,75397000000.0,"487,376,000,000",,,,,,,,,,,,
51600,한전KPS,산업재,2016,Q1,2016-05-16,"564,176,956,267","492,604,758,696","1,056,781,714,963","263,086,164,193","72,307,290,153","335,393,454,346","712,388,260,617","721,388,260,617",247144990649.0,26124211478.0,28876187703.0,23510231047.0,,,,,,,,,,,,,
86280,현대글로비스,산업재,2016,Q1,2016-05-16,"3,177,587,356,110","3,813,154,608,423","6,990,741,964,533","2,594,257,471,140","1,567,229,806,088","4,161,487,277,228",,"2,829,254,687,305",3013663591347.0,134444268571.0,221428222272.0,181386902298.0,"18,750,000,000",,,,,,,,,,,,
