code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2020,Q2,"1,245,520,062,723","5,685,864,670,341","6,931,384,733,064","1,696,621,462,328","2,288,373,646,841","3,984,995,109,169","459,218,579,351","2,946,389,623,895",1707701933961.0,64073835816.0,34090834080.0,28614055739.0,28614055739.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2020,Q2,"1,005,176,695,798","4,299,286,582,943","5,304,463,278,741","1,730,030,052,377","1,111,963,422,708","2,841,993,475,085","2,233,209,281,450","2,462,469,803,656",,54780531806.0,28201464998.0,21231289114.0,21231289114.0,"123,738,105,000",,,,,,,,,,,,
1120,LG상사,산업재,2020,Q2,"1,070,380,290,190","1,899,731,006,938","2,970,111,297,128","798,813,689,243","724,477,913,734","1,523,291,602,977","1,178,701,141,352","1,446,819,694,151",698982410103.0,-13262549119.0,455306835.0,4045623596.0,4045623596.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2020,Q2,"3,996,428,286,743","21,431,679,427,115","25,428,107,713,858","7,754,222,327,904","15,337,999,558,891","23,092,221,886,795","-626,601,603,864","2,335,885,827,063",1690935271782.0,148457610303.0,281888792129.0,162404789796.0,162404789796.0,"479,777,140,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2020,Q2,"373,210,418,516","437,215,135,149","810,425,553,665","82,745,561,059","119,034,214,096","201,779,775,155","571,303,161,285","608,645,778,510",52611867361.0,3580711977.0,4625423270.0,3607352265.0,3607352265.0,"85,631,742,500",,,,,,,,,,,,
6260,LS,산업재,2020,Q2,"173,402,000,000","3,352,367,000,000","3,525,769,000,000","76,082,000,000","229,820,000,000","305,902,000,000","2,980,814,000,000","3,219,867,000,000",,40228000000.0,36058000000.0,37008000000.0,37008000000.0,"161,000,000,000",,,,,,,,,,,,
10120,LS산전,산업재,2020,Q2,"1,328,997,115,311","1,004,943,860,692","2,333,940,976,003","467,900,254,481","571,420,069,343","1,039,320,323,824","1,177,744,299,383","1,294,620,652,179",469055110881.0,29760582556.0,21613657809.0,14889611725.0,14889611725.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2020,Q2,"1,288,908,000,000","6,494,323,000,000","7,783,231,000,000","2,109,987,000,000","3,957,398,000,000","6,067,385,000,000","-4,646,959,000,000","1,715,846,000,000",1334735000000.0,131410000000.0,28623000000.0,28554000000.0,28554000000.0,"1,592,050,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2020,Q2,"302,639,684,779","502,813,100,709","805,452,785,488","101,596,868,331","45,320,922,177","146,917,790,508","630,741,727,798","658,534,994,980",145296646645.0,4394050730.0,3828690025.0,2994362138.0,2994362138.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2020,Q2,"4,216,391,238,000","3,532,771,343,000","7,749,162,581,000","2,803,968,269,000","1,921,802,840,000","4,725,771,109,000","1,864,200,227,000","3,023,391,472,000",4685542997000.0,123249242000.0,122283335000.0,88576932000.0,88576932000.0,"616,875,745,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2020,Q2,"3,425,260,996,939","1,825,610,032,900","5,250,871,029,839","2,906,051,887,576","1,076,564,319,569","3,982,616,207,145","652,564,161,448","1,268,254,822,694",716262442201.0,62636313981.0,49106187929.0,41669133274.0,41669133274.0,"487,375,535,000",,,,,,,,,,,,
51600,한전KPS,산업재,2020,Q2,"740,356,802,781","573,039,165,851","1,313,395,968,632","209,885,465,165","52,673,896,608","262,559,361,773","1,042,217,086,245","1,050,836,606,859",327523913121.0,35150117071.0,54009365630.0,41794088325.0,41794088325.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2020,Q2,"3,429,325,979,500","4,527,103,851,554","7,956,429,831,054","1,890,247,716,550","1,989,597,556,487","3,879,845,273,037","3,872,081,207,436","4,076,584,558,017",2648565567170.0,110594635863.0,114156016640.0,94738509063.0,94738509063.0,"18,750,000,000",,,,,,,,,,,,
