code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2015,Q4,2016-03-30,"919,517,729,282","2,816,466,756,993","3,735,984,486,275","979,248,277,868","476,247,048,991","1,455,495,326,859","407,968,071,718","2,280,489,159,416",4358425407795.0,117818774833.0,-16910477366.0,-12371267364.0,-12371267364.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2015,Q4,2016-03-30,"713,533,619,186","2,764,689,051,997","3,478,222,671,183","870,353,876,177","498,612,485,850","1,368,966,362,027","1,689,925,025,615","2,109,256,309,156",1873556345748.0,213401161031.0,160034887467.0,123323659813.0,123323659813.0,"134,838,235,000",,,,,,,,,,,,
1120,LG상사,산업재,2015,Q4,2016-03-30,"876,444,218,101","2,049,185,503,374","2,925,629,721,475","680,179,398,252","971,524,708,658","1,651,704,106,910","935,133,095,204","1,273,925,614,565",3675879173265.0,74425115204.0,-173771412133.0,-145297105669.0,-145297105669.0,,,,,,,,,,,,,
3490,대한항공,산업재,2015,Q4,2016-05-16,"2,873,562,672,777","20,175,377,272,504","23,048,939,945,281","8,428,114,074,534","12,324,531,908,724","20,752,645,983,258","817,445,410,712","2,296,293,962,023",11308423372686.0,859217822453.0,-498980488727.0,-407682308362.0,-407682308362.0,"369,752,690,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2015,Q4,2016-03-16,"404,789,102,839","485,084,668,631","889,873,771,470","129,318,490,772","90,704,476,649","220,022,967,421","595,239,443,780","669,850,804,049",443175886490.0,36674814654.0,39565059962.0,32212254483.0,32212254483.0,,,,,,,,,,,,,
6260,LS,산업재,2015,Q4,2016-03-30,"86,423,000,000","2,125,059,000,000","2,211,482,000,000","78,813,000,000","315,097,000,000","393,910,000,000","1,573,276,000,000","1,817,572,000,000",136138000000.0,107425000000.0,97029000000.0,108949000000.0,108949000000.0,,,,,,,,,,,,,
10120,LS산전,산업재,2015,Q4,2016-03-30,"1,096,544,683,262","1,011,380,493,366","2,107,925,176,628","518,885,396,422","614,400,989,627","1,133,286,386,049","850,318,418,327","974,638,790,579",1753118433889.0,147877294197.0,104416756828.0,69452478234.0,69452478234.0,,,,,,,,,,,,,
11200,현대상선,산업재,2015,Q4,2016-03-31,"1,004,173,000,000","4,849,924,000,000","5,854,097,000,000","3,137,329,000,000","2,418,673,000,000","5,556,002,000,000","-2,088,219,000,000","298,095,000,000",5509307000000.0,-276150000000.0,-679645000000.0,-679051000000.0,-679051000000.0,,,,,,,,,,,,,
25540,한국단자,산업재,2015,Q4,2016-03-29,"261,859,983,251","378,279,802,947","640,139,786,198","96,627,937,396","29,452,400,450","126,080,337,846","470,909,141,047","514,059,448,352",605381376681.0,68448113482.0,74031369558.0,58987861359.0,58987861359.0,,,,,,,,,,,,,
47050,대우인터내셔널,산업재,2015,Q4,2016-03-30,"3,915,700,016,000","3,558,612,040,000","7,474,312,056,000","3,532,760,725,000","1,574,641,580,000","5,107,402,305,000","1,441,945,574,000","2,366,909,751,000",16881039629000.0,344621205000.0,91108965000.0,81850203000.0,81850203000.0,,,,,,,,,,,,,
47810,한국항공우주,산업재,2015,Q4,2016-03-31,"1,912,675,000,000","895,338,000,000","2,808,013,000,000","921,421,000,000","672,267,000,000","1,593,688,000,000","592,354,000,000","1,214,325,000,000",3039737000000.0,379677000000.0,342893000000.0,259044000000.0,259044000000.0,"487,376,000,000",,,,,,,,,,,,
51600,한전KPS,산업재,2015,Q4,2016-03-30,"547,152,454,154","482,151,790,927","1,029,304,245,081","195,029,759,315","51,311,827,015","246,341,586,330","773,962,658,751","782,962,658,751",1171082369723.0,172750894686.0,218692617344.0,168632171124.0,168632171124.0,,,,,,,,,,,,,
86280,현대글로비스,산업재,2015,Q4,2016-03-30,"2,921,986,197,942","3,625,766,327,484","6,547,752,525,426","2,275,811,344,794","1,494,551,648,993","3,770,362,993,787",,"2,777,389,531,639",11811512414216.0,471504178974.0,369789857207.0,264540415605.0,264540415605.0,"18,750,000,000",,,,,,,,,,,,
