code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2017,Q3,"1,018,356,130,667","3,599,047,222,161","4,617,403,352,828","970,373,556,186","1,319,411,387,762","2,289,784,943,948",,"2,327,618,408,880",1334083076723.0,38217087414.0,6922211031.0,1530121125.0,1530121125.0,,,,,,,,,,,,,
150,두산,산업재,2017,Q3,"1,023,868,102,140","2,987,568,123,777","4,011,436,225,917","1,421,953,525,790","440,319,444,327","1,862,272,970,117","1,755,131,630,699","2,149,163,255,800",637144089397.0,48468151452.0,48029097405.0,32603860015.0,32603860015.0,"134,842,235,000",,,,,,,,,,,,
1120,LG상사,산업재,2017,Q3,"724,741,997,607","2,150,769,517,489","2,875,511,515,096","607,165,201,028","982,943,796,791","1,590,108,997,819","977,537,162,580","1,285,402,517,277",746602776555.0,17661512585.0,38510883587.0,23231172015.0,23231172015.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2017,Q3,"3,444,613,930,644","20,105,489,104,789","23,550,103,035,433","7,148,689,433,998","13,530,020,619,353","20,678,710,053,351","216,341,511,521","2,871,392,982,082",3126064511180.0,378838262608.0,118437850598.0,75731568563.0,75731568563.0,"479,777,140,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2017,Q3,"415,017,331,446","443,883,529,670","858,900,861,116","125,369,996,459","84,199,068,262","209,569,064,721","569,704,724,834","649,331,796,395",85409308504.0,-2113984349.0,-124536857.0,79984.0,79984.0,"83,683,597,500",,,,,,,,,,,,
6260,LS,산업재,2017,Q3,"63,398,000,000","2,184,765,000,000","2,248,163,000,000","222,785,000,000","171,898,000,000","394,683,000,000","1,609,199,000,000","1,853,480,000,000",,,,,,,,,,,,,,,,,,
10120,LS산전,산업재,2017,Q3,"1,166,944,085,170","973,874,925,547","2,140,819,010,717","529,463,154,310","546,639,699,938","1,076,102,854,248","940,255,602,212","1,064,716,156,469",467141372460.0,53416745751.0,48750709787.0,37178705314.0,37178705314.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2017,Q3,"1,071,387,000,000","2,330,399,000,000","3,401,786,000,000","738,534,000,000","1,924,395,000,000","2,662,929,000,000","-2,420,793,000,000","738,857,000,000",1261218000000.0,-37457000000.0,-45628000000.0,-46811000000.0,-46811000000.0,"968,318,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2017,Q3,"363,397,850,418","445,487,615,688","808,885,466,106","160,181,363,588","42,894,952,831","203,076,316,419","555,506,387,006","605,809,149,687",179812347849.0,13340309820.0,14456698584.0,11356405655.0,11356405655.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2017,Q3,"4,829,216,356,000","3,761,120,421,000","8,590,336,777,000","4,647,397,091,000","1,191,341,442,000","5,838,738,533,000","1,574,288,193,000","2,751,598,244,000",5109967194000.0,91169889000.0,43600507000.0,33417121000.0,33417121000.0,"616,875,745,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2017,Q3,"2,578,344,000,000","1,082,402,000,000","3,660,746,000,000","1,589,727,000,000","816,554,000,000","2,406,281,000,000","632,062,000,000","1,254,465,000,000",477240000000.0,-91293000000.0,-106054000000.0,-81527000000.0,-81527000000.0,"487,376,000,000",,,,,,,,,,,,
51600,한전KPS,산업재,2017,Q3,"597,708,660,193","572,016,013,897","1,169,724,674,090","241,996,906,491","67,416,159,994","309,413,066,485","851,311,607,605","860,311,607,605",278724255472.0,31420211591.0,34990499366.0,27111661735.0,27111661735.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2017,Q3,"3,213,781,692,583","3,958,477,496,507","7,172,259,189,090","2,315,528,399,992","1,477,934,342,849","3,793,462,742,841","3,108,424,882,939","3,378,796,446,249",3352196887647.0,134764021070.0,116347922646.0,86105431073.0,86105431073.0,"18,750,000,000",,,,,,,,,,,,
