code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2016,Q4,2017-03-31,"916,225,204,006","3,314,864,961,074","4,231,090,165,080","800,821,306,842","1,129,796,069,028","1,930,617,375,870","426,897,738,390","2,300,472,789,210",1276447284709.0,24729135646.0,2896245743.0,1464116384.0,1464116384.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2016,Q4,2017-03-31,"810,637,992,600","2,934,035,187,926","3,744,673,180,526","1,042,961,198,475","589,161,495,223","1,632,122,693,698","1,688,733,570,205","2,112,550,486,828",566616936104.0,-14763401650.0,-24633129592.0,-19588471266.0,-19588471266.0,"134,838,235,000",,,,,,,,,,,,
1120,LG상사,산업재,2016,Q4,2017-03-31,"658,810,351,108","2,183,625,274,496","2,842,435,625,604","442,215,620,548","1,147,972,673,036","1,590,188,293,584","910,721,409,898","1,252,247,332,020",684279084402.0,527986754.0,9117109208.0,5941999798.0,5941999798.0,,,,,,,,,,,,,
3490,대한항공,산업재,2016,Q4,2017-03-31,"2,875,641,523,880","19,830,396,513,807","22,706,038,037,687","8,269,323,046,487","12,783,569,167,115","21,052,892,213,602","-197,848,803,381","1,653,145,824,085",2868072225961.0,175155673283.0,-870804003944.0,-671585564806.0,-671585564806.0,"369,752,690,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2016,Q4,2017-03-08,"401,077,123,300","459,056,137,064","860,133,260,364","127,145,172,130","85,935,385,004","213,080,557,134","565,512,833,961","647,052,703,230",125663095154.0,1022078222.0,-12865137909.0,-14262386246.0,-14262386246.0,"83,683,597,500",,,,,,,,,,,,
6260,LS,산업재,2016,Q4,2017-03-31,"59,713,000,000","2,146,175,000,000","2,205,888,000,000","215,195,000,000","168,399,000,000","383,594,000,000","1,577,998,000,000","1,822,294,000,000",23063000000.0,8600000000.0,4507000000.0,3207000000.0,3207000000.0,,,,,,,,,,,,,
10120,LS산전,산업재,2016,Q4,2017-03-31,"1,092,398,270,066","1,002,952,836,827","2,095,351,106,893","579,425,747,488","510,886,733,180","1,090,312,480,668","880,580,639,041","1,005,038,626,225",916534282218.0,16149131773.0,11855596496.0,8028656842.0,8028656842.0,,,,,,,,,,,,,
11200,현대상선,산업재,2016,Q4,2017-03-31,"1,163,466,000,000","3,276,243,000,000","4,439,709,000,000","803,416,000,000","2,604,247,000,000","3,407,663,000,000","-1,509,795,000,000","1,032,046,000,000",1213553000000.0,-205887000000.0,-741975000000.0,-742001000000.0,-742001000000.0,,,,,,,,,,,,,
25540,한국단자,산업재,2016,Q4,2017-03-31,"362,542,908,107","401,867,021,142","764,409,929,249","160,821,594,156","38,510,527,416","199,332,121,572","524,648,541,730","565,077,807,677",190479095085.0,20884459352.0,23189575905.0,18741111550.0,18741111550.0,,,,,,,,,,,,,
47050,대우인터내셔널,산업재,2016,Q4,2017-03-31,"4,017,870,023,000","3,401,729,698,000","7,419,599,721,000","3,653,752,083,000","1,334,910,815,000","4,988,662,898,000","1,507,265,398,000","2,430,936,823,000",4537338638000.0,54591195000.0,-37332521000.0,-27687674000.0,-27687674000.0,,,,,,,,,,,,,
47810,한국항공우주,산업재,2016,Q4,2017-08-14,"2,023,872,000,000","956,496,000,000","2,980,368,000,000","939,891,000,000","595,354,000,000","1,535,245,000,000","822,800,000,000","1,445,123,000,000",632923000000.0,49588000000.0,90500000000.0,74415000000.0,74415000000.0,"487,376,000,000",,,,,,,,,,,,
51600,한전KPS,산업재,2016,Q4,2017-03-31,"553,923,777,676","532,497,161,943","1,086,420,939,619","264,505,520,698","36,984,082,396","301,489,603,094","775,931,336,525","784,931,336,525",367856021759.0,61261437.0,1352364504.0,1257532049.0,1257532049.0,,,,,,,,,,,,,
86280,현대글로비스,산업재,2016,Q4,2017-03-31,"2,961,809,595,836","3,820,455,785,132","6,782,265,380,968","2,202,218,892,322","1,530,899,314,767","3,733,118,207,089",,"3,049,147,173,879",3150009397550.0,139153168692.0,-19676535318.0,-22944897912.0,-22944897912.0,"18,750,000,000",,,,,,,,,,,,
