code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2023,Q3,"1,671,845,963,027","6,071,708,879,850","7,743,554,842,877","1,824,650,781,450","2,347,795,918,039","4,172,446,699,489","897,628,048,854","3,571,108,143,388",2013449543352.0,88394273732.0,65310069969.0,51181884423.0,51181884423.0,"114,061,720,000",65755713725.0,,,,,,,,,,,
150,두산,산업재,2023,Q3,"766,339,254,476","4,242,506,595,608","5,008,845,850,084","1,238,214,870,710","705,757,792,292","1,943,972,663,002","3,270,810,067,553","3,064,873,187,082",249107960737.0,3156353523.0,-13571033279.0,-10437035256.0,-10437035256.0,"123,738,105,000",-12530982066.0,,,,,,,,,,,
1120,LG상사,산업재,2023,Q3,"981,822,126,811","3,363,407,097,667","4,345,229,224,478","700,169,819,436","1,162,887,361,503","1,863,057,180,939","2,106,018,929,979","2,482,172,043,539",835535452416.0,-17926691338.0,51168002614.0,42013683844.0,42013683844.0,"193,800,000,000",59757185384.0,,,,,,,,,,,
3490,대한항공,산업재,2023,Q3,"8,146,983,341,066","20,902,047,891,030","29,049,031,232,096","8,753,060,889,452","10,194,246,007,784","18,947,306,897,236","3,327,323,529,108","10,101,724,334,860",3863750035674.0,520304460816.0,573151766199.0,424474481585.0,424474481585.0,"1,846,657,275,000",428462894235.0,,,,,,,,,,,
3570,S&T중공업,산업재,2023,Q3,"518,681,380,187","476,745,874,632","995,427,254,819","226,567,905,557","88,439,126,240","315,007,031,797","658,693,533,722","680,420,223,022",110154227319.0,14560942240.0,16005990234.0,12670086995.0,12670086995.0,"85,631,742,500",13087802252.0,,,,,,,,,,,
6260,LS,산업재,2023,Q3,"133,329,000,000","5,336,440,000,000","5,469,769,000,000","802,518,000,000","415,190,000,000","1,217,708,000,000","3,874,785,000,000","4,252,061,000,000",,58824000000.0,52826000000.0,41250000000.0,41250000000.0,"161,000,000,000",18022000000.0,,,,,,,,,,,
10120,LS산전,산업재,2023,Q3,"1,757,670,869,861","1,294,637,547,568","3,052,308,417,429","1,022,061,245,497","451,824,820,587","1,473,886,066,084","1,465,933,501,620","1,578,422,351,345",737000225752.0,59984521570.0,55046611228.0,37401927369.0,37401927369.0,"150,000,000,000",28635455770.0,,,,,,,,,,,
11200,현대상선,산업재,2023,Q3,"13,136,993,000,000","13,071,576,000,000","26,208,569,000,000","1,930,143,000,000","2,278,063,000,000","4,208,206,000,000","10,488,798,000,000","22,000,363,000,000",2083266000000.0,70560000000.0,126034000000.0,99015000000.0,99015000000.0,"2,445,197,000,000",597011000000.0,,,,,,,,,,,
25540,한국단자,산업재,2023,Q3,"567,913,978,544","607,220,827,710","1,175,134,806,254","300,522,661,391","51,955,241,804","352,477,903,195","782,319,095,114","822,656,903,059",282478837920.0,16080490408.0,22102844252.0,16482090958.0,16482090958.0,"5,207,500,000",16449991698.0,,,,,,,,,,,
47050,대우인터내셔널,산업재,2023,Q3,"5,897,474,729,000","6,942,962,701,000","12,840,437,430,000","4,185,897,152,000","3,330,054,835,000","7,515,951,987,000","2,655,638,921,000","5,324,485,443,000",6825085370000.0,264164656000.0,224580268000.0,174656074000.0,174656074000.0,"879,613,940,000",173869038000.0,,,,,,,,,,,
47810,한국항공우주,산업재,2023,Q3,"4,764,167,945,644","2,403,418,178,970","7,167,586,124,614","4,680,481,256,151","960,376,599,341","5,640,857,855,492","911,037,607,876","1,526,728,269,122",1003253864116.0,65736895055.0,66414936012.0,54733111908.0,54733111908.0,"487,375,535,000",54733111908.0,,,,,,,,,,,
51600,한전KPS,산업재,2023,Q3,"914,993,138,870","645,834,008,810","1,560,827,147,680","290,504,528,414","10,117,198,678","300,621,727,092","1,251,602,339,938","1,260,205,420,588",331447306113.0,35793254790.0,38701534045.0,29509119851.0,29509119851.0,"9,000,000,000",42080433709.0,,,,,,,,,,,
86280,현대글로비스,산업재,2023,Q3,"6,710,497,647,482","5,270,367,055,108","11,980,864,702,590","3,683,255,115,785","2,024,952,772,207","5,708,207,887,992","6,050,034,060,344","6,272,656,814,598",4762234117526.0,244685190655.0,217279624988.0,164739409213.0,164739409213.0,"18,750,000,000",166248661931.0,,,,,,,,,,,
