,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
8,현대중공업,2023,Q2,중공업,0.33762832626216044,-0.0007401333133137955,-0.698792250579031,0.0568649130916552,0.03890108945110393,-1.8145930480298396,0.0013375197903771063,-0.14798587932518886,009540
8,삼성중공업,2023,Q2,중공업,0.6250824887860814,-0.029130411098606146,-0.1598991986170174,0.2232747724218258,0.22158201007663414,0.1127288902326169,0.010545791705854679,-0.1751641931331243,010140
8,현대미포조선,2023,Q2,중공업,0.30588950679142124,-0.024875376722385156,11.382400040886557,0.1398610785815031,-0.021850119019497405,1.047516711614108,-0.018296208156151517,-0.20173531899048228,010620
8,한화테크윈,2023,Q2,중공업,0.08157464682274347,0.09271183114872383,-0.5117361620045625,0.0442281467261989,0.10333914838377134,-0.8551487399001988,0.013538063944627199,0.11617268429022841,012450
8,현대엘리베이,2023,Q2,중공업,0.04326490767553322,-0.03799246481087171,-0.8798856263431337,0.05111444283082167,0.8409363391082647,0.45047928834842765,-0.05237296384705459,0.10904720232753652,017800
8,두산중공업,2023,Q2,중공업,0.06872367802774788,0.5413711861708519,2.1649499080026824,0.16167656498243055,-0.11809251949842525,0.1121773417104448,0.010549352557569946,-0.1459376118015642,034020
8,대우조선해양,2023,Q2,중공업,0.8065046292814526,0.1542592129886593,1.0707138380138366,0.2646862445663323,1.846917837412842,1.5873947764002434,3.2418710292957202,-0.4006629610823189,042660
8,두산인프라코어,2023,Q2,중공업,0.06160493444929492,0.09200329921061368,-0.5557048958981333,-0.01644260169641354,0.0013291223756251025,0.17753076890346065,0.06480321290649171,-0.29101872460617517,042670
8,현대로템,2023,Q2,중공업,-0.13005328912382225,0.3420134753294246,2.142000034377914,0.45700124578100887,0.011880149307026633,1.0630935779629973,0.036609652145646265,-0.12349491727482162,064350
8,두산엔진,2023,Q2,중공업,0.38184097359725117,-0.0032511022757261143,-0.9096872622517727,-0.05167476555847095,0.21737834315020654,-0.14745198947617943,0.0008175609147966778,-0.2292444452408971,082740
8,한진중공업,2023,Q2,중공업,0.04927596136254106,0.05606344072419822,2.183563012615013,0.2380206609324591,-0.7263997178313243,5.745382822305899,-0.22272490236108644,-0.06081120600176866,097230
