F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_주식 수 감소 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.0665884389958536,0.6415360428624278,0.5885483910136596,0.15552100927756318,0.5940448539288552,0.18566171464896136,0.058246277758177596,0.18081058401540173,-0.021551837703327498,-0.02677216380260639,-0.027223482700927903,-0.027223482700927903,0.149141831287688,-0.051468460668396825,-0.021863483511200002,-0.04163914507977346,0.023484793852523177,-0.04793578840568504,-0.013918232452164213,-0.09689121948780172,-0.044454452477685,-0.01610470415473794,-0.018902098278908083,-0.016230617277393992,-0.019102225523945034,-0.01603250365424927,-0.013326112547159813,-0.0313075013122841,-0.05152032345784505,-0.04674849745346868,-0.0330642673727038,-0.04237451526094856,-0.003911984231245355,-0.04147402209605593,0.010991884174616419,0.004027475214644761,-0.07926427237101505,0.08852084550484124
-0.0665884389958536,1.0,0.4620826702384481,0.2380951180972412,0.05008244305187543,0.23017435557613825,-0.14695829983530911,0.12305023344072528,0.10632477669714657,0.04247944360446062,-0.02175080535858974,-0.021880833980433768,-0.021880833980433768,-0.006368654558038504,-0.009085151688544233,0.048130804351509564,0.0386013611090687,0.0326712585562314,0.047550742888006516,0.055012915370004106,0.05842225972224218,0.047357728425232316,-0.06968325175540695,0.04110794891549878,-0.06979423859199699,0.07919999384578634,-0.06893592717786882,0.11365036639276616,0.019198774942538237,0.042906387819353194,0.05819922811677072,0.05968367881410309,-0.016139883896576154,0.07533343269100913,-0.017662078978811484,0.027389346260712495,0.002010165493727305,-0.03506349206999609,0.05620830987006145
0.6415360428624278,0.4620826702384481,1.0,0.6285033213269768,0.16748495635427452,0.7788891794570268,-0.06157497051650653,0.15984557030402186,0.3025874043600362,0.01101365544408713,-0.04214503224994012,-0.042961913223392975,-0.042961913223392975,0.17155792685631596,-0.062334992179869764,-0.14512949806642098,-0.1772516569924571,-0.05755571472756682,-0.15869602312231526,-0.1716629659635392,-0.14420207646222463,-0.1871408925791826,-0.0520855948514009,-0.1289890602496419,-0.05216998619576737,0.039888060360914565,-0.051662810393431416,-0.00840699044657734,-0.0925767880693244,-0.1363575470962403,-0.03759087712946466,-0.022733222703419095,-0.1442797776822511,0.04286883942637186,-0.1438431814090778,0.034036195930818754,0.0032247364890921697,-0.10662977480595885,0.1448877977160246
0.5885483910136596,0.2380951180972412,0.6285033213269768,1.0,-0.1504542305346675,0.7718176661887642,-0.05692338833242919,-0.09405032508135673,0.359323009389348,0.003497843637250554,0.0007639898227428651,0.0012583007176319907,0.0012583007176319907,-0.020092036060635865,-0.06521478441475781,-0.02616949795268375,-0.047268929089074485,0.03185369745371209,-0.08058119659112127,-0.01847008707225953,-0.07170626057485331,-0.04270984134178356,-0.008073323824920226,-0.0051898548898307514,-0.008102194130399426,0.001442319384825116,-0.00801551148146322,0.04635102021997915,-0.04564799916366568,-0.03140462109858088,-0.039439407414644204,-0.04100255923809302,-0.04694401940962066,0.0075056440996263424,-0.04825350280097405,-0.02575311431056054,0.11477101403896653,-0.07984254428491491,0.039225251172934635
0.15552100927756318,0.05008244305187543,0.16748495635427452,-0.1504542305346675,1.0,0.21674161269805864,0.009752388245019542,0.010262411455721224,0.020441914120273953,-0.013460793140856511,-0.011877069641786874,-0.012376507442964941,-0.012376507442964941,0.04500834138036853,-0.011018301057418937,-0.045829153626124004,-0.049895446568216956,-0.04556757620473166,-0.03635439998721388,-0.050549123107651465,-0.03474863333144145,-0.04186070537248132,-0.004413852254637782,-0.04679176933472785,-0.004344960576654873,0.02591372278185184,-0.00434489766808914,-0.048768372444004865,-0.06106686500022367,-0.08001128483538628,-0.0012622639471469494,0.0016129398456982058,-0.06227554212842437,-0.036372282929714464,-0.0621507166095965,-0.022912803724569577,-0.002000211502242699,-0.042328556892821834,-0.008576634315726512
0.5940448539288552,0.23017435557613825,0.7788891794570268,0.7718176661887642,0.21674161269805864,1.0,-0.05500391583400055,-0.11480941475077142,0.2944461667231878,-0.009516237188322193,-0.004309447569025145,-0.0041006930823417,-0.0041006930823417,0.025248030939356077,-0.06427739802709777,-0.15672391122810836,-0.18268233410855864,-0.057006444632574066,-0.18178264091929283,-0.1718796094660843,-0.14016984708313873,-0.1780481729057473,-0.006146575339176259,-0.13466312289736834,-0.005994182424093814,0.062004583881205666,-0.005960119548018035,-0.060223737678821575,-0.1450726829251419,-0.18412964253712472,-0.0620680732869072,-0.05826208308911607,-0.1536813221666244,-0.0269205348201215,-0.15467826549512315,-0.04734377876279279,0.15448453486852015,-0.13652629401752572,0.07357782526689398
0.18566171464896136,-0.14695829983530911,-0.06157497051650653,-0.05692338833242919,0.009752388245019542,-0.05500391583400055,1.0,-0.012906860677201903,-0.017519939816408377,-0.003556526757078305,-0.01583952476332032,-0.017483981546798835,-0.017483981546798835,0.009300367992597234,-0.010553975470193816,-0.003969710772380373,0.004701951317350881,-0.017131315943120447,0.03241030779153719,0.0019058877930914608,0.03140330163334843,0.005009344627585108,-0.12185424883133503,0.0006030859362092349,-0.12179658390023763,0.001035409085071289,-0.1219368835648308,-0.05962187718943371,-0.05362639486984326,0.003337392732665277,0.0036271991903020716,0.006259412215456576,-0.011972941256835372,0.010390704090803848,-0.011861570563352812,0.0018705095405847259,0.0015028757977490494,-0.017861615460301575,0.027840861173813677
0.058246277758177596,0.12305023344072528,0.15984557030402186,-0.09405032508135673,0.010262411455721224,-0.11480941475077142,-0.012906860677201903,1.0,0.0756732230672632,0.029162225928163407,-0.02261775126692671,-0.021273989637047106,-0.021273989637047106,0.14939294616542617,-0.0009212225134780681,-0.00625224278825172,-0.006803381214948256,0.0021787304491057364,0.0184711385877356,0.007623026310012615,-0.04725391714742653,-0.012259575428662567,-0.027874751596077305,0.002987613873484534,-0.027967544101412684,-0.0051893489213102285,-0.027757758351190622,0.013580150741742661,0.0455302415897365,0.041679821597864326,-0.1349980313007613,-0.13286723464661873,0.04021777826638835,0.1658898864210478,0.04042992693149139,0.09235187025265089,-0.002171076663868501,-0.0921057404227643,0.09053517404310704
0.18081058401540173,0.10632477669714657,0.3025874043600362,0.359323009389348,0.020441914120273953,0.2944461667231878,-0.017519939816408377,0.0756732230672632,1.0,0.033688127394018476,-0.005837685157837003,-0.005942002600747843,-0.005942002600747843,0.04367257046199082,0.005371047423987682,-0.13414199881556366,-0.1349581082954542,0.05400029698073779,-0.09284272357392358,-0.15532718537791537,-0.03414180632955134,-0.13741963545514366,0.00506669039565867,-0.06628371965982713,0.004907479352752162,-0.0031776017023380236,0.005305863796580117,-0.012111667615692087,-0.046769773812431366,-0.06606055492126589,-0.030904949207771044,-0.03554947676428406,-0.03210269042781421,0.04384295325410238,-0.032544637590465955,0.020302915060626536,0.11006449813282697,-0.11486978146529958,0.05871327040980569
-0.021551837703327498,0.04247944360446062,0.01101365544408713,0.003497843637250554,-0.013460793140856511,-0.009516237188322193,-0.003556526757078305,0.029162225928163407,0.033688127394018476,1.0,0.10133613160031979,0.10250028147197185,0.10250028147197185,0.0023457368193130473,0.24057856791374374,0.0030853415656891753,0.012630895822917843,-0.00625849273463958,0.03702020232474157,0.0030228800657117073,0.0838957970325889,0.010774841189106602,-0.006797849636721951,0.005421074197702879,-0.0068622747324893285,-0.004756478455143342,-0.006725048099170019,-0.006911309458906562,0.010661668732729033,0.004312695139182809,0.012286079495714069,0.012832387276635977,-0.000939510479856529,-0.004967665878946104,-0.0011755387413261648,-0.005950180735033216,-0.009373074285626871,0.015712062525111613,0.061629460903009504
