code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2016,Q3,2016-11-11,"209,256,983,791","379,217,904,040","588,474,887,831","118,107,135,805","8,358,512,736","126,465,648,541","356,667,302,072","462,009,239,290",113616953501.0,5883312248.0,5445744754.0,4153888525.0,,,,,,,,,,,,,
670,영풍,철강_소재,2016,Q3,2016-11-14,"510,580,806,822","1,626,072,944,403","2,136,653,751,225","109,391,682,293","324,543,739,183","433,935,421,476","1,699,538,010,010","1,702,718,329,749",290291582325.0,7564732852.0,8912187890.0,6891697087.0,,,,,,,,,,,,,
1230,동국제강,철강_소재,2016,Q3,2016-11-14,"1,623,145,678,000","4,794,009,444,000","6,417,155,122,000","2,703,431,930,000","977,159,430,000","3,680,591,360,000","1,204,825,941,000","2,736,563,762,000",1104514024000.0,49967515000.0,90331111000.0,69274058000.0,"588,974,125,000",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2016,Q3,2016-11-14,"584,305,806,884","1,852,780,158,136","2,437,085,965,020","188,131,417,410","641,434,406,653","829,565,824,063","1,086,083,872,478","1,607,520,140,957",382510841691.0,9752723802.0,15617111294.0,,,,,,,,,,,,,,
2240,고려제강,철강_소재,2016,Q3,2016-11-14,"231,245,909,341","1,137,169,899,176","1,368,415,808,517","234,133,488,616","92,453,676,578","326,587,165,194","1,004,193,786,509","1,041,828,643,323",105179100219.0,5215041233.0,9098942937.0,,,,,,,,,,,,,,
3030,세아제강,철강_소재,2016,Q3,2016-11-14,"502,813,361,773","1,100,179,186,878","1,602,992,548,651","323,610,817,201","125,768,115,880","449,378,933,081","1,027,374,147,227","1,153,613,615,570",308879232734.0,4993083497.0,5328430682.0,4081774150.0,,,,,,,,,,,,,
4020,현대제철,철강_소재,2016,Q3,2016-11-14,"5,073,157,336,375","25,112,041,841,848","30,185,199,178,223","5,527,275,755,208","8,676,909,400,508","14,204,185,155,716","10,383,323,400,527","15,981,014,022,507",3506919806879.0,320293126046.0,396569784732.0,307129197953.0,,,,,,,,,,,,,
5090,삼광글라스,철강_소재,2016,Q3,2016-11-14,"244,473,350,716","404,234,369,966","648,707,720,682","281,295,947,673","119,899,819,134","401,195,766,807","207,201,278,229","247,511,953,875",70706427703.0,1929467045.0,-1955924918.0,-2421691965.0,"24,272,090,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2016,Q3,2016-11-14,"11,245,706,461,313","39,997,418,374,759","51,243,124,836,072","2,394,766,406,781","5,022,837,556,429","7,417,603,963,210","42,527,764,081,406","43,825,520,872,862",6106520315402.0,852422178677.0,765403490786.0,578995935125.0,,,,,,,,,,,,,
9580,무림P&P,철강_소재,2016,Q3,2016-11-14,"251,262,140,473","840,546,663,474","1,091,808,803,947","325,430,786,261","227,539,381,002","552,970,167,263","265,092,299,787","538,838,636,684",142198156685.0,388261356.0,9277846196.0,7510286274.0,"155,920,810,000",,,,,,,,,,,,
10130,고려아연,철강_소재,2016,Q3,2016-11-14,"2,786,865,735,851","2,945,760,033,059","5,732,625,768,910","410,241,849,372","134,163,076,242","544,404,925,614","5,037,362,488,108","5,188,220,843,296",1264301358931.0,138113008936.0,145093727011.0,107461283756.0,,,,,,,,,,,,,
103140,풍산,철강_소재,2016,Q3,2016-11-14,"955,376,698,016","1,437,482,736,188","2,392,859,434,204","639,348,543,580","499,485,355,855","1,138,833,899,435","619,233,099,571","1,254,025,534,769",485084490511.0,41453293831.0,32552377964.0,24944171970.0,,,,,,,,,,,,,
104700,한국철강,철강_소재,2016,Q3,2016-11-14,"483,242,348,911","451,045,606,166","934,287,955,077","131,667,110,798","41,990,267,584","173,657,378,382","159,728,458,681","760,630,576,695",163329781055.0,7564236234.0,9279791102.0,7169940914.0,"46,050,000,000",,,,,,,,,,,,
