code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2023,Q3,"22,288,068,415","713,966,435,203","736,254,503,618","305,565,636,388","27,218,040,551","332,783,676,939","467,823,895,805","403,470,826,679",1904820772.0,-1259999667.0,-3577810660.0,-2523061790.0,-2523061790.0,"14,072,416,000",-1641101991.0,,,,,,,,,,,
670,영풍,철강_소재,2023,Q3,"643,228,984,867","1,878,246,446,085","2,521,475,430,952","330,721,344,605","338,558,496,298","669,279,840,903","1,848,524,239,409","1,852,195,590,049",350399880761.0,-1196152564.0,57658688129.0,51837938958.0,51837938958.0,"9,210,200,000",51665790307.0,,,,,,,,,,,
1230,동국제강,철강_소재,2023,Q3,"134,962,088,455","436,961,319,472","571,923,407,927","12,369,544,954","10,784,585,908","23,154,130,862","1,178,409,560,990","548,769,277,065",5976699223.0,398834973.0,1473226986.0,247135199.0,247135199.0,"208,670,829,413",614319794.0,,,,5577864250.0,,,,,,,
1430,세아베스틸,철강_소재,2023,Q3,"14,381,417,715","1,733,655,810,747","1,748,037,228,462","174,034,152,231","59,876,130,631","233,910,282,862","989,289,686,083","1,514,126,945,600",3063463457.0,343339484.0,-646580761.0,-652374431.0,-652374431.0,"219,310,595,000",152788572.0,,,,,,,,,,,
2240,고려제강,철강_소재,2023,Q3,"281,858,504,411","1,157,705,143,073","1,439,563,647,484","139,288,418,730","85,681,774,647","224,970,193,377","1,179,522,225,477","1,214,593,454,107",127853064742.0,11004106717.0,18553319549.0,13509084913.0,13509084913.0,"25,000,000,000",13509084913.0,,,,,,,,,,,
3030,세아제강,철강_소재,2023,Q3,"3,984,281,933","816,615,096,722","820,599,378,655","24,768,854,418","91,984,239,876","116,753,094,294","596,651,105,771","703,846,284,361",2329875370.0,-1155498320.0,-1941788181.0,2231447508.0,2231447508.0,"20,708,285,000",2171709309.0,,,,3485373690.0,,,,,,,
4020,현대제철,철강_소재,2023,Q3,"9,746,116,718,633","22,602,303,322,822","32,348,420,041,455","5,619,331,984,904","7,531,077,232,544","13,150,409,217,448","13,706,309,076,803","19,198,010,824,007",5243052749146.0,189330523732.0,165181962538.0,120580564751.0,120580564751.0,"667,228,925,000",143902626346.0,,,,,,,,,,,
5090,삼광글라스,철강_소재,2023,Q3,"378,556,266,703","1,273,296,028,147","1,651,852,294,850","863,468,514,453","147,420,551,950","1,010,889,066,403","158,971,931,205","640,963,228,447",200683134307.0,36714026179.0,29017799992.0,23178412378.0,23178412378.0,"73,385,020,000",23164765136.0,,,,,,,,,,,
5490,POSCO,철강_소재,2023,Q3,"4,957,066,012,104","47,180,102,192,066","52,137,168,204,170","1,976,339,117,099","2,446,182,055,679","4,422,521,172,778","47,764,108,381,834","47,714,647,031,392",,395955304680.0,,,,"482,403,125,000",249934662566.0,,,,,,,,,,,
9580,무림P&P,철강_소재,2023,Q3,"381,763,140,368","893,796,365,464","1,275,559,505,832","320,052,198,761","365,382,595,821","685,434,794,582","316,748,666,086","590,124,711,250",170391895045.0,-4090412014.0,-12025163088.0,-9472161285.0,-9472161285.0,,-9490390189.0,,,,,,,,,,,
10130,고려아연,철강_소재,2023,Q3,"4,483,655,581,921","5,636,960,772,953","10,120,616,354,874","1,410,082,239,436","29,027,486,623","1,439,109,726,059","7,189,605,675,944","8,681,506,628,815",1782937382607.0,166649827192.0,133288762524.0,101043489221.0,101043489221.0,"104,542,940,000",29421552540.0,,,,,,,,,,,
103140,풍산,철강_소재,2023,Q3,"1,529,278,237,173","1,588,462,358,865","3,117,740,596,038","931,511,179,261","233,891,417,836","1,165,402,597,097","1,289,844,017,140","1,952,337,998,941",673585275377.0,27033107645.0,26024813512.0,20506158438.0,20506158438.0,"140,121,390,000",28090312512.0,,,,,,,,,,,
104700,한국철강,철강_소재,2023,Q3,"675,729,638,085","286,776,494,248","962,506,132,333","78,261,609,104","42,165,425,472","120,427,034,576","276,087,855,320","842,079,097,757",203159847821.0,19496758421.0,22280824371.0,17284506506.0,17284506506.0,"46,050,000,000",17119812543.0,,,,,,,,,,,
